sid,external_id,class_label,label_positive,weight,cluster,primary_freq,amp,truth_period_days,freq_scorable,arm,scenario,template_k,pool_index,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,null_serial,control_campaign_id,shard_sha256,median_exp_per_night,wg_contrasts,template_status,baseline_days,n_exp_zg,n_exp_zr,best_pass,best_status,best_frequency_per_day,low_available,high_available,low_status,low_frequency_per_day,low_match,low_match_primary,low_eligible,high_status,high_frequency_per_day,high_match,high_match_primary,high_eligible,best_candidate_matches_any_mode,best_candidate_matches_dominant,any_top_peak_matches_any_mode,eligible_any_pass,census_variable,census_g_nightly,prov_valid,platform_boundary_sensitive,platform_boundary_fields
9300337175650220000,TIC 33717565,arm_A,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,A,nominal,0,610,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,4fd99c0ce418b673402062267cf3e17a0bccbd949157ef0e962755c3ee6f2aeb,1.0,8,not_detected,2665.68154164264,95,58,low,not_detected,5.773983035691287,True,True,not_detected,5.773983035691287,unmatched,unmatched,False,not_detected,847.6656801273471,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200337175651220000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,nominal,1,448,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000448,8332dbd977bb98ba50811aeacb935215846b67ccac47c4934faae1641f1baf8b,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9300337175651220000,TIC 33717565,arm_A,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,A,nominal,1,448,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,5f1adeb9f4589c08ad0f0d1553b98c18c8d51e0b8b42466000ec0d83d45a693a,1.0,58,confirmed,2764.2476491495036,447,456,low,not_detected,15.545785130077485,True,True,not_detected,15.545785130077485,unmatched,unmatched,False,not_detected,1408.0490381450188,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9200337175652220000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,nominal,2,865,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000865,7badbb4d1d50ba9c5aa01af4567023649f60ccbf9396f1bf35a807239b5ecee8,1.0,346,not_detected,2766.215184435714,824,1455,high,confirmed,236.76417804063925,True,True,not_detected,10.716266820741582,unmatched,unmatched,False,confirmed,236.76417804063925,direct,direct,True,direct,direct,True,True,False,False,True,False,
9300337175652220000,TIC 33717565,arm_A,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,A,nominal,2,865,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,f7ebdb28f7579989a66fefeda6f42e0401f147de40640bed3f741347130aa155,1.0,346,not_detected,2766.215184435714,824,1455,high,confirmed,236.76421419111682,True,True,not_detected,29.72006677664544,unmatched,unmatched,False,confirmed,236.76421419111682,direct,direct,True,direct,direct,True,True,False,False,True,False,
9200337175651110000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,ladder_g1r1,1,448,1.4,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000448,fb44f54d8e70eaffcc1b19cbb999ff33d9d09b2e9fb7c099e54123817c0145b5,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651120000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,ladder_g1r2,1,448,1.4,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000448,c9d6de78350e101485f9ac3a5ee2de374ad516c235e132edb46c567170142c9f,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651130000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,ladder_g1r3,1,448,1.4,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000448,08661fb9928403e74a9f752fb13e85a6aee107518890728011652d0463756150,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651210000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,ladder_g2r1,1,448,1.7,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000448,fc2a84f83e6d243d35450e929afcf97a32318efb156cbb9197bd4a7377735c3a,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9200337175651230000,TIC 33717565,arm_B,True,1.0,33717565,236.7642222952976,9.3,0.004223611111111111,True,B,ladder_g2r3,1,448,1.7,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000448,3a0604dca1ec0d6d8f946011b416f76b1d1e65348a688a0f3534c07187a4cbf9,1.0,58,confirmed,2764.2476491495036,447,456,low,confirmed,2.10903679407803,True,True,confirmed,2.10903679407803,unmatched,unmatched,False,not_detected,1307.0881853481044,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
