entity,y_true,pred_mean,predicted_rank,expected_rank,realized_rank,p_top5,p_top10,p_top25
GaiaDR3_2375950378861879040,17.848167419433594,17.863292784372966,64,65.76158333333333,66,8.333333333333333e-05,0.0006666666666666666,0.008583333333333333
GaiaDR3_356186555597277440,17.833396911621094,17.861651135444642,65,66.85275,82,0.0,0.00075,0.008583333333333333
GaiaDR3_1476652053203050368,17.80357551574707,17.861566276073457,66,66.81433333333334,109,0.0,0.0006666666666666666,0.007333333333333333
GaiaDR3_3266140045253880576,17.836999893188477,17.85946256097158,67,68.37433333333334,76,0.0,0.0008333333333333334,0.007
GaiaDR3_458252738239635584,17.83415985107422,17.858880476315818,68,68.84025,80,0.0,0.0008333333333333334,0.008666666666666666
GaiaDR3_2668378930927399296,17.87499237060547,17.858458877722423,69,69.08016666666667,51,0.0,0.0005833333333333334,0.00775
GaiaDR3_6769371729881166848,17.859127044677734,17.85517525736491,70,71.46558333333333,63,0.0,0.00075,0.0065
GaiaDR3_2056368017063855360,17.812822341918945,17.85379245487849,71,72.44808333333333,100,0.0,0.0006666666666666666,0.006416666666666667
GaiaDR3_1428369955006868352,17.834062576293945,17.853468988895415,72,72.66175,81,0.0,0.0005,0.0065
GaiaDR3_5185437677159551872,17.81657600402832,17.85164592552185,73,73.96741666666667,97,0.0,0.0006666666666666666,0.005083333333333333
GaiaDR3_3869420115246986368,17.89495277404785,17.850429271539053,74,74.8985,42,0.0,0.0009166666666666666,0.004583333333333333
GaiaDR3_370046960520651008,17.81244659423828,17.85022095902761,75,75.04108333333333,101,0.0,0.0010833333333333333,0.005
GaiaDR3_2177866074856588928,17.84510040283203,17.84604575475057,76,78.02258333333333,70,0.0,0.0004166666666666667,0.003916666666666666
GaiaDR3_2795150147707769728,17.8364200592041,17.845293563048045,77,78.66575,78,0.0,0.0005,0.0023333333333333335
GaiaDR3_5175397624169506304,17.818307876586914,17.844814645608267,78,78.9825,94,0.0,0.0008333333333333334,0.00425
GaiaDR3_6278490601835670144,17.90443229675293,17.842718203862507,79,80.5225,41,0.0,0.0004166666666666667,0.003416666666666667
GaiaDR3_3021617485394291072,17.818904876708984,17.840946425120034,80,81.84275,93,8.333333333333333e-05,0.0005833333333333334,0.004
GaiaDR3_857360753152627072,17.860132217407227,17.840101261138916,81,82.54575,62,0.0,0.0005,0.0035833333333333333
GaiaDR3_4370487737488644096,17.831544876098633,17.83956429719925,82,82.92625,84,0.0,0.00025,0.003916666666666666
GaiaDR3_1830536094036524032,17.867904663085938,17.834547628561655,83,86.59566666666667,59,0.0,0.00025,0.0028333333333333335
GaiaDR3_3014188330140493824,17.874361038208008,17.83344335412979,84,87.51508333333334,52,0.0,0.0004166666666666667,0.002416666666666667
GaiaDR3_3611613878670271232,17.83999252319336,17.832896105925244,85,87.87991666666667,74,0.0,0.0,0.00325
GaiaDR3_314598009311483008,17.8377742767334,17.832834470589955,86,87.99466666666666,75,0.0,0.0008333333333333334,0.0035
GaiaDR3_1434462314576560512,17.804386138916016,17.832007833480834,87,88.533,108,0.0,0.00025,0.0020833333333333333
GaiaDR3_930577850922831616,17.88372802734375,17.831771339257557,88,88.73891666666667,46,0.0,8.333333333333333e-05,0.0023333333333333335
GaiaDR3_6799989928963170688,17.8719425201416,17.83144949452082,89,88.95683333333334,54,0.0,0.0004166666666666667,0.002416666666666667
GaiaDR3_1796210023892145408,17.80571746826172,17.830366521199544,90,89.817,107,0.0,0.0004166666666666667,0.0031666666666666666
GaiaDR3_566626892104483712,17.790611267089844,17.82914922253291,91,90.77958333333333,114,0.0,0.0005833333333333334,0.0033333333333333335
GaiaDR3_2237288944557097600,17.800582885742188,17.826965669314067,92,92.39291666666666,111,0.0,0.00025,0.0025
GaiaDR3_187330225592045824,17.797534942626953,17.82628792397181,93,92.86758333333333,112,0.0,0.0004166666666666667,0.0020833333333333333
GaiaDR3_3192083019385112320,17.821765899658203,17.826043805122374,94,93.06491666666666,88,0.0,0.00016666666666666666,0.002416666666666667
GaiaDR3_1650240032714843008,17.728803634643555,17.82515995025635,95,93.71625,155,0.0,0.00016666666666666666,0.002
GaiaDR3_3055046491471448320,17.847572326660156,17.824481874306997,96,94.22108333333334,67,0.0,0.0003333333333333333,0.00175
