sid,external_id,class_label,label_positive,weight,cluster,primary_freq,amp,truth_period_days,freq_scorable,arm,scenario,template_k,pool_index,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,null_serial,control_campaign_id,shard_sha256,median_exp_per_night,template_status,baseline_days,n_exp_zg,n_exp_zr,best_pass,best_status,best_frequency_per_day,low_available,high_available,low_status,low_frequency_per_day,low_match,low_match_primary,low_eligible,high_status,high_frequency_per_day,high_match,high_match_primary,high_eligible,best_candidate_matches_any_mode,best_candidate_matches_dominant,any_top_peak_matches_any_mode,eligible_any_pass,census_variable,census_g_nightly,prov_valid,platform_boundary_sensitive,platform_boundary_fields
9219892588830220000,TIC 1989258883,arm_B,True,1.0,1989258883,95.04532253806214,10.78,0.010521296296296296,True,B,nominal,0,119,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000119,fc279fab0a9e646f83e9ac5def90f9dc4c472d91a2cdda14b0c4f9da4f32b023,1.0,confirmed,2755.8805878409185,751,785,low,confirmed,0.9164040020974169,True,True,confirmed,0.9164040020974169,unmatched,unmatched,False,not_detected,605.3168419082738,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9319892588830220000,TIC 1989258883,arm_A,True,1.0,1989258883,95.04532253806214,10.78,0.010521296296296296,True,A,nominal,0,119,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,8dab4a5e65cc2f4cd0d1a94a469ae114271e8b38acfa20d32df9863d308debbf,1.0,confirmed,2755.8805878409185,751,785,high,confirmed,95.04531337963108,True,True,candidate,46.0425972590524,unmatched,unmatched,False,confirmed,95.04531337963108,direct,direct,True,direct,direct,True,True,False,False,True,False,
9219892588831220000,TIC 1989258883,arm_B,True,1.0,1989258883,95.04532253806214,10.78,0.010521296296296296,True,B,nominal,1,531,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000531,e989eb85126243293d2fdc2183f7626cd44ac1df17d22e53b27d477a20fa0ce0,1.0,not_detected,2745.310344768688,456,528,low,not_detected,45.35257743710232,True,True,not_detected,45.35257743710232,unmatched,unmatched,False,not_detected,627.5557703548484,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9319892588831220000,TIC 1989258883,arm_A,True,1.0,1989258883,95.04532253806214,10.78,0.010521296296296296,True,A,nominal,1,531,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,a7ef3f012e395dd0b29390b98558517e05ead8902d660178d5a236a53eb74828,1.0,not_detected,2745.310344768688,456,528,low,not_detected,12.531625091333241,True,True,not_detected,12.531625091333241,unmatched,unmatched,False,not_detected,1187.3305524403625,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9219892588832220000,TIC 1989258883,arm_B,True,1.0,1989258883,95.04532253806214,10.78,0.010521296296296296,True,B,nominal,2,892,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000892,26fa2417d09befcac2728538b8a0a27079d951c1ba6ab430ca394703f17ef4b3,1.0,not_detected,2634.9368712715805,800,815,high,confirmed,95.04534535192113,True,True,not_detected,1.002452859041477,unmatched,unmatched,False,confirmed,95.04534535192113,direct,direct,True,direct,direct,True,True,False,False,True,False,
9319892588832220000,TIC 1989258883,arm_A,True,1.0,1989258883,95.04532253806214,10.78,0.010521296296296296,True,A,nominal,2,892,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,a6afc70176b29c4aa2921df05741d38143821395e035902d33284c6772eb1b2b,1.0,not_detected,2634.9368712715805,800,815,low,confirmed,47.04526372207853,True,True,confirmed,47.04526372207853,unmatched,unmatched,False,confirmed,95.04526944877439,direct,direct,True,unmatched,unmatched,True,True,False,False,True,False,
9500000000000000014,1094376947131876352,arm_ctrl,False,1.0,9500000000000000014,,,,False,ctrl,control,-1,14,0.0,0.0,0,1.0,False,,,0,0.0,0,-1,,8db6027bd062bc00f1117cea60e9ce565838d5c137d916547f77b692d9e56631,2.0,confirmed,2766.230313989334,1511,1880,low,confirmed,1.1204779241718448,True,True,confirmed,1.1204779241718448,unscored,unmatched,False,not_detected,478.81411784024397,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9500000000000000093,1527701145426221824,arm_ctrl,False,1.0,9500000000000000093,,,,False,ctrl,control,-1,93,0.0,0.0,0,1.0,False,,,0,0.0,0,-1,,dc8f69836d15c84723d5810249560c80ebd605855ba38f0f3424ee8a32fd798e,1.0,confirmed,2654.8669072058983,606,595,low,confirmed,2.3310773068143242,True,True,confirmed,2.3310773068143242,unscored,unmatched,False,not_detected,35.14187679981726,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9500000000000000100,1561515526026874624,arm_ctrl,False,1.0,9500000000000000100,,,,False,ctrl,control,-1,100,0.0,0.0,0,1.0,False,,,0,0.0,0,-1,,2cf69635f358e6fcc48e7492512988c61f7f15e9e7380e87c413136d0b6b2cee,2.0,confirmed,2701.8030513930134,1958,1756,high,confirmed,413.0400151328802,True,True,not_detected,1.0027007699925516,unscored,unmatched,False,confirmed,413.0400151328802,unscored,unmatched,False,unscored,unmatched,False,False,True,False,True,False,
9500000000000000110,1622933901956297856,arm_ctrl,False,1.0,9500000000000000110,,,,False,ctrl,control,-1,110,0.0,0.0,0,1.0,False,,,0,0.0,0,-1,,f290c29c811a9fcd2d57ebf43375d9a691bc588c51c8e0fed3edec07337d9744,1.0,confirmed,2761.770760504063,1316,1465,low,confirmed,3.4666888855947513,True,True,confirmed,3.4666888855947513,unscored,unmatched,False,not_detected,1232.628191642805,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9500000000000000118,1674958389840474496,arm_ctrl,False,1.0,9500000000000000118,,,,False,ctrl,control,-1,118,0.0,0.0,0,1.0,False,,,0,0.0,0,-1,,5e3617ec56c4312c9ae83393cc1ad009078675ef12bd86bffa453b7b879364b0,1.0,not_detected,2701.894663626328,820,756,low,not_detected,19.29372032958333,True,True,not_detected,19.29372032958333,unscored,unmatched,False,not_detected,245.63813714198147,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9500000000000000119,1697669356564165632,arm_ctrl,False,1.0,9500000000000000119,,,,False,ctrl,control,-1,119,0.0,0.0,0,1.0,False,,,0,0.0,0,-1,,a33d7d43bf73888b66480041b6567771ea6b35ff53daec6d96becd36f1989709,1.0,confirmed,2755.8805878409185,751,785,low,confirmed,0.9164040020974169,True,True,confirmed,0.9164040020974169,unscored,unmatched,False,not_detected,421.8761288997093,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9500000000000000121,1709387775398437760,arm_ctrl,False,1.0,9500000000000000121,,,,False,ctrl,control,-1,121,0.0,0.0,0,1.0,False,,,0,0.0,0,-1,,0a67c7480bdabd0439076dc33a438f1d179d7e1e4e87c81795241c3582bab97a,1.0,confirmed,2771.858495029155,926,1364,low,confirmed,3.2318749373624764,True,True,confirmed,3.2318749373624764,unscored,unmatched,False,not_detected,1083.959592190184,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9500000000000000146,1809460380271929344,arm_ctrl,False,1.0,9500000000000000146,,,,False,ctrl,control,-1,146,0.0,0.0,0,1.0,False,,,0,0.0,0,-1,,c8913c69ee604c0bc225cf2645b5d50fe4795cd0c603689897922ebaebfb4ca1,1.0,confirmed,2518.0456168758683,93,369,low,confirmed,9.608364454500151,True,True,confirmed,9.608364454500151,unscored,unmatched,False,confirmed,1073.3471136072185,unscored,unmatched,False,unscored,unmatched,False,False,True,False,True,False,
9500000000000000156,1844311394160744960,arm_ctrl,False,1.0,9500000000000000156,,,,False,ctrl,control,-1,156,0.0,0.0,0,1.0,False,,,0,0.0,0,-1,,17e15f316925f557d524fd8adb7f52ea7a820bad31beef6dc79d84b798d36ca8,1.0,confirmed,2691.788967879489,597,1231,low,confirmed,3.5848278283128807,True,True,confirmed,3.5848278283128807,unscored,unmatched,False,not_detected,976.2594938113876,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9500000000000000174,1900545847646195840,arm_ctrl,False,1.0,9500000000000000174,,,,False,ctrl,control,-1,174,0.0,0.0,0,1.0,False,,,0,0.0,0,-1,,edc925b7c6ce38699927b1f7146bca73085ae644dbdbb91686745f99740bc98c,1.0,not_detected,2726.827549363952,1019,1269,low,not_detected,2.003206987282396,True,True,not_detected,2.003206987282396,unscored,unmatched,False,not_detected,757.1131007776033,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000000,1004340654352214656,arm_gauss_null,False,1.0,9400000000000000000,,,,False,gauss_null,gauss_null,-1,0,0.0,0.0,0,0.0,False,,,0,0.0,0,0,,b847fa324666c162a51453bb4392e8a77dcec3d00d92291e7a575a7144ca03bb,2.0,confirmed,2764.3423449718393,1178,1732,high,not_detected,495.7398343848343,True,True,not_detected,11.347219730962644,unscored,unmatched,False,not_detected,495.7398343848343,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000034,1196820816314793984,arm_gauss_null,False,1.0,9400000000000000034,,,,False,gauss_null,gauss_null,-1,34,0.0,0.0,0,0.0,False,,,0,0.0,0,34,,f3f91815380ec57b979af6b5eb1d45a4b2412ba3aba77a5064088ff482aa7d68,1.0,candidate,2744.7252437761053,721,1017,high,not_detected,1437.6828845796547,True,True,not_detected,22.70289171613822,unscored,unmatched,False,not_detected,1437.6828845796547,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000069,1410345596469085184,arm_gauss_null,False,1.0,9400000000000000069,,,,False,gauss_null,gauss_null,-1,69,0.0,0.0,0,0.0,False,,,0,0.0,0,69,,0d1ce2550643e865d0f50b4634e61b7c095dcb7a75a73a1547e102cb26b3934a,2.0,not_detected,2770.7313832766376,1912,1964,low,not_detected,26.86510877570989,True,True,not_detected,26.86510877570989,unscored,unmatched,False,not_detected,306.51334818112394,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000103,1599573471755615872,arm_gauss_null,False,1.0,9400000000000000103,,,,False,gauss_null,gauss_null,-1,103,0.0,0.0,0,0.0,False,,,0,0.0,0,103,,48c1d9c46ed489c949faa746462215535ee4a18639ba0fcb51efc38ab97f9eb8,1.0,not_detected,2749.8133865026757,1314,1417,low,not_detected,21.731365587685072,True,True,not_detected,21.731365587685072,unscored,unmatched,False,not_detected,361.00475986794686,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000138,178949262640226176,arm_gauss_null,False,1.0,9400000000000000138,,,,False,gauss_null,gauss_null,-1,138,0.0,0.0,0,0.0,False,,,0,0.0,0,138,,602c3e3fa068a2b0b5c1e179d10e37edf581203234d9c27058b118f0123cc0fd,1.0,not_detected,2745.353425673209,472,880,low,not_detected,46.795869267177,True,True,not_detected,46.795869267177,unscored,unmatched,False,not_detected,327.0083457455071,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000172,1897597369775277568,arm_gauss_null,False,1.0,9400000000000000172,,,,False,gauss_null,gauss_null,-1,172,0.0,0.0,0,0.0,False,,,0,0.0,0,172,,f1ad58343ce912a7fbc791f6fd12405eb3db5e3a4cc5d8379d7df7e3f8790726,1.0,not_detected,2721.6892940080725,728,1047,high,not_detected,290.90394145991206,True,True,not_detected,23.154810557818614,unscored,unmatched,False,not_detected,290.90394145991206,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000207,2048212728863128064,arm_gauss_null,False,1.0,9400000000000000207,,,,False,gauss_null,gauss_null,-1,207,0.0,0.0,0,0.0,False,,,0,0.0,0,207,,c795f81406ceee18fd2a2b3355ed71cb00c80c65d630defac22509e697e89b08,1.0,confirmed,2770.620291593019,821,1466,high,not_detected,1162.2634457595505,True,True,not_detected,21.21918336424131,unscored,unmatched,False,not_detected,1162.2634457595505,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000241,2186782465621398656,arm_gauss_null,False,1.0,9400000000000000241,,,,False,gauss_null,gauss_null,-1,241,0.0,0.0,0,0.0,False,,,0,0.0,0,241,,4f6ae723e45fc65e232e15f34cdc4d47ba02dbab1939c8171416c9f52ad9f3e5,1.0,not_detected,2761.7693991446868,792,973,high,not_detected,169.27599593371428,True,True,not_detected,2.9203741639319474,unscored,unmatched,False,not_detected,169.27599593371428,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000276,2399970451616401280,arm_gauss_null,False,1.0,9400000000000000276,,,,False,gauss_null,gauss_null,-1,276,0.0,0.0,0,0.0,False,,,0,0.0,0,276,,4f670e02ae8f61a5e1f7e9349992409265f3fd6254449ff18e7dbcd4ed9afaa1,1.0,not_detected,2679.882528358139,301,360,low,not_detected,6.672046185156695,True,True,not_detected,6.672046185156695,unscored,unmatched,False,not_detected,545.0619067155571,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000310,2611423167751076224,arm_gauss_null,False,1.0,9400000000000000310,,,,False,gauss_null,gauss_null,-1,310,0.0,0.0,0,0.0,False,,,0,0.0,0,310,,bf486e418e0f1adc9e6a47b4b6d462dac84772bd976a1fbd31734bbd52679cbe,2.0,not_detected,2134.0930398451164,46,52,high,not_detected,1013.6094783914735,True,True,not_detected,20.18562414838597,unscored,unmatched,False,not_detected,1013.6094783914735,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000344,2811679247742881536,arm_gauss_null,False,1.0,9400000000000000344,,,,False,gauss_null,gauss_null,-1,344,0.0,0.0,0,0.0,False,,,0,0.0,0,344,,015940e84edad88a4d138110fa822ab04b9844bbe719b2a993378f0485e2aa54,2.0,not_detected,2504.991163690109,54,126,high,not_detected,1040.9556830880485,True,True,not_detected,43.47153058998632,unscored,unmatched,False,not_detected,1040.9556830880485,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000379,3017065782133772544,arm_gauss_null,False,1.0,9400000000000000379,,,,False,gauss_null,gauss_null,-1,379,0.0,0.0,0,0.0,False,,,0,0.0,0,379,,009b7ad2a9a02d531e0333f6b264e998cb3945bf11cc9397eef3975a8a2acb08,1.0,not_detected,2747.32511948701,332,351,low,not_detected,22.39025136256388,True,True,not_detected,22.39025136256388,unscored,unmatched,False,not_detected,514.6711952066705,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000413,3125897813875563904,arm_gauss_null,False,1.0,9400000000000000413,,,,False,gauss_null,gauss_null,-1,413,0.0,0.0,0,0.0,False,,,0,0.0,0,413,,6c673feb9e654b35f2beb9b13f1e1aab30f9044fe339ba855a5ce309a97bd1d7,1.0,confirmed,2747.351009017322,383,576,low,not_detected,45.11007133534373,True,True,not_detected,45.11007133534373,unscored,unmatched,False,not_detected,685.5523440705499,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000448,3234830931961892224,arm_gauss_null,False,1.0,9400000000000000448,,,,False,gauss_null,gauss_null,-1,448,0.0,0.0,0,0.0,False,,,0,0.0,0,448,,432ef95ea518914ad8e68ccd2b0ad03a04775419bc2c9f879786deb0e26e4eb5,1.0,confirmed,2764.2476491495036,447,456,low,not_detected,18.835830435098607,True,True,not_detected,18.835830435098607,unscored,unmatched,False,not_detected,761.9706375539982,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000482,3369166170266811520,arm_gauss_null,False,1.0,9400000000000000482,,,,False,gauss_null,gauss_null,-1,482,0.0,0.0,0,0.0,False,,,0,0.0,0,482,,295ed247b5a3a507473a8b9c0145df60e361f1905113683425e23594b448fe7c,1.0,confirmed,2763.228861804586,462,1591,low,not_detected,36.97004667694604,True,True,not_detected,36.97004667694604,unscored,unmatched,False,not_detected,350.97168609115914,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000517,3563873702267790080,arm_gauss_null,False,1.0,9400000000000000517,,,,False,gauss_null,gauss_null,-1,517,0.0,0.0,0,0.0,False,,,0,0.0,0,517,,f21446a668c13e673e816a0576be4994f0f179185a5492d2b515557d427344c4,1.0,confirmed,2618.995268930681,214,215,low,not_detected,36.05718617374847,True,True,not_detected,36.05718617374847,unscored,unmatched,False,not_detected,564.1947138979142,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000551,3742240056233781248,arm_gauss_null,False,1.0,9400000000000000551,,,,False,gauss_null,gauss_null,-1,551,0.0,0.0,0,0.0,False,,,0,0.0,0,551,,98f0f0371f225ef5aabe353b3e504a310452fc65d0cc57fbb7d77871d4a362b3,1.0,confirmed,2661.9047674429603,662,937,high,not_detected,656.3093600440259,True,True,not_detected,7.186883705977635,unscored,unmatched,False,not_detected,656.3093600440259,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000586,3898180418851205888,arm_gauss_null,False,1.0,9400000000000000586,,,,False,gauss_null,gauss_null,-1,586,0.0,0.0,0,0.0,False,,,0,0.0,0,586,,6f1ad62ebc2974b405c5153e8b7e85cda2f93e10559bc2de1f0b09d897d4fd32,1.0,not_detected,2639.918481564615,218,280,low,not_detected,9.464383152161533,True,True,not_detected,9.464383152161533,unscored,unmatched,False,not_detected,576.8515786347313,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000620,4128367507456250240,arm_gauss_null,False,1.0,9400000000000000620,,,,False,gauss_null,gauss_null,-1,620,0.0,0.0,0,0.0,False,,,0,0.0,0,620,,e43a331a778515a3a55c2b84f656c3d58488b23b7c9b87f62a349f6e0eec2174,1.0,confirmed,2726.6654747114517,298,776,low,not_detected,6.176481917636858,True,True,not_detected,6.176481917636858,unscored,unmatched,False,not_detected,1389.2348755374683,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000655,4304510507179404544,arm_gauss_null,False,1.0,9400000000000000655,,,,False,gauss_null,gauss_null,-1,655,0.0,0.0,0,0.0,False,,,0,0.0,0,655,,11c6c7e2d191163d4b2f2ac2464b7c6fa854c9d94aa11d9feb648775fc74fc5d,1.0,not_detected,2762.7158221979626,491,1074,low,not_detected,14.719284434997576,True,True,not_detected,14.719284434997576,unscored,unmatched,False,not_detected,1279.8700290932004,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000689,4503347770490390016,arm_gauss_null,False,1.0,9400000000000000689,,,,False,gauss_null,gauss_null,-1,689,0.0,0.0,0,0.0,False,,,0,0.0,0,689,,fdd8cd0dba27687d954f401ebed7cbee628697e69946ea5837e367c8b553c8c5,1.0,confirmed,2770.731883492321,931,1274,low,not_detected,8.883176371788487,True,True,not_detected,8.883176371788487,unscored,unmatched,False,not_detected,120.59938646342205,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000723,5068764619981087488,arm_gauss_null,False,1.0,9400000000000000723,,,,False,gauss_null,gauss_null,-1,723,0.0,0.0,0,0.0,False,,,0,0.0,0,723,,30941991c02dcd8ffc335f968a0ab34302d37c8a6827b444d04912639c8b83e7,1.0,not_detected,2608.937730246689,347,285,high,not_detected,1398.525868680246,True,True,not_detected,3.37428521115665,unscored,unmatched,False,not_detected,1398.525868680246,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000758,521232768574387072,arm_gauss_null,False,1.0,9400000000000000758,,,,False,gauss_null,gauss_null,-1,758,0.0,0.0,0,0.0,False,,,0,0.0,0,758,,6e57d38a43bab20b8ecd2217946c180dbfd9ac6770eba9345d55b12696f02b81,1.0,confirmed,2695.8600174211897,982,1174,high,not_detected,356.06846580125534,True,True,not_detected,8.314897604157704,unscored,unmatched,False,not_detected,356.06846580125534,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000792,5725637639788446208,arm_gauss_null,False,1.0,9400000000000000792,,,,False,gauss_null,gauss_null,-1,792,0.0,0.0,0,0.0,False,,,0,0.0,0,792,,56b9f3c39e43b453574bf9397a6be1ab5b9614288b715f6b3bd4a22962cefc7c,1.0,not_detected,2764.2761121024378,216,488,low,not_detected,3.7875015285781326,True,True,not_detected,3.7875015285781326,unscored,unmatched,False,not_detected,954.0034785760695,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000827,642198323440548480,arm_gauss_null,False,1.0,9400000000000000827,,,,False,gauss_null,gauss_null,-1,827,0.0,0.0,0,0.0,False,,,0,0.0,0,827,,1564358cb68dc0e6b77b8818a351fcdb58d5ece2e06e7bceb53a7c3ba3d7a292,1.0,confirmed,2755.241424502805,431,779,low,not_detected,18.77261990184169,True,True,not_detected,18.77261990184169,unscored,unmatched,False,not_detected,762.8548175473788,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000861,6879683979147955968,arm_gauss_null,False,1.0,9400000000000000861,,,,False,gauss_null,gauss_null,-1,861,0.0,0.0,0,0.0,False,,,0,0.0,0,861,,196b0a36b25f09c7e4a4990c0ff475c4e51f028d55f49aa0e1536c8a60b6baea,1.0,not_detected,2722.730935427826,374,26,low,not_detected,26.624371529612567,True,True,not_detected,26.624371529612567,unscored,unmatched,False,not_detected,932.0623677607377,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000896,839098384708377216,arm_gauss_null,False,1.0,9400000000000000896,,,,False,gauss_null,gauss_null,-1,896,0.0,0.0,0,0.0,False,,,0,0.0,0,896,,6a864c83b88e6491a8987d960ad7188ffa6b8e931f5ddc80ff065f23dbfa736d,1.0,not_detected,2135.087938485667,38,52,high,not_detected,1432.8657641584034,True,True,not_detected,47.59977243470445,unscored,unmatched,False,not_detected,1432.8657641584034,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000930,1022716139350977792,arm_gauss_null,False,1.0,9400000000000000930,,,,False,gauss_null,gauss_null,-1,2,0.0,0.0,0,0.0,False,,,0,0.0,0,930,,374936e12ef4087406c942287488c44f8007e0a14d192278cf050d876b90f8e4,1.0,not_detected,2766.2066692896187,550,1204,high,not_detected,466.55164069660077,True,True,not_detected,23.84904957840403,unscored,unmatched,False,not_detected,466.55164069660077,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000965,1212352655004983808,arm_gauss_null,False,1.0,9400000000000000965,,,,False,gauss_null,gauss_null,-1,37,0.0,0.0,0,0.0,False,,,0,0.0,0,965,,f1fe0754d0065b30eda73bf2936af13615f18fbe605539060a93ff81d8143b47,1.0,confirmed,1992.6929647047073,33,45,low,not_detected,41.506845994338455,True,True,not_detected,41.506845994338455,unscored,unmatched,False,not_detected,1144.5774494872562,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
9400000000000000999,1415911839725510528,arm_gauss_null,False,1.0,9400000000000000999,,,,False,gauss_null,gauss_null,-1,71,0.0,0.0,0,0.0,False,,,0,0.0,0,999,,a7a1bf146f75be0601022051886f57d32c13e9bbe6a115fd29c5f53d21b9f4d9,2.0,confirmed,2770.7336812191643,1983,2084,low,not_detected,31.947711395001523,True,True,not_detected,31.947711395001523,unscored,unmatched,False,not_detected,455.94461745359393,unscored,unmatched,False,unscored,unmatched,False,False,False,False,True,False,
