campaign_id,period_s,frequency_per_day,amp_tess_ppt,tess_sinc,ztf_sinc,amp_g_mag,amp_r_mag,phase_rad
9200076758591130000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.006543700846465321,0.005889330761818789,5.157681913972721
9200076758591130000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.007181711691259989,0.00646354052213399,3.4740561628760385
9200076758591210000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.005403539135037751,0.16453366903495265
9200076758591210000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.019482309619114232,0.013637616733379961,3.4967860202153584
9200076758591210000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.006831221089812272,3.6633287989642755
9200076758591210000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.007599032427447702,5.2748876796504005
9200076758591210000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.005562145719495522,5.157681913972721
9200076758591210000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.00610445493757099,3.4740561628760385
9200076758591230000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.006947407459334251,0.16453366903495265
9200076758591230000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.019482309619114232,0.017534078657202808,3.4967860202153584
9200076758591230000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.008782998544044351,3.6633287989642755
9200076758591230000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.009770184549575617,5.2748876796504005
9200076758591230000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.007151330210779958,5.157681913972721
9200076758591230000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.007848584919734131,3.4740561628760385
9200076758591310000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.009535657297125444,0.00667496010798781,0.16453366903495265
9200076758591310000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.024066382470670524,0.016846467729469367,3.4967860202153584
9200076758591310000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.01205509604084519,0.008438567228591633,3.6633287989642755
9200076758591310000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.013410057224907712,0.009387040057435398,5.2748876796504005
9200076758591310000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.009815551269697981,0.006870885888788586,5.157681913972721
9200076758591310000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.010772567536889984,0.007540797275822989,3.4740561628760385
9200076758591320000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.009535657297125444,0.007628525837700355,0.16453366903495265
9200076758591320000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.024066382470670524,0.01925310597653642,3.4967860202153584
9200076758591320000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.01205509604084519,0.009644076832676152,3.6633287989642755
9200076758591320000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.013410057224907712,0.01072804577992617,5.2748876796504005
9200076758591320000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.009815551269697981,0.007852441015758386,5.157681913972721
9200076758591320000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.010772567536889984,0.008618054029511988,3.4740561628760385
9200076758591330000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.009535657297125444,0.0085820915674129,0.16453366903495265
9200076758591330000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.024066382470670524,0.02165974422360347,3.4967860202153584
9200076758591330000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.01205509604084519,0.01084958643676067,3.6633287989642755
9200076758591330000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.013410057224907712,0.01206905150241694,5.2748876796504005
9200076758591330000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.009815551269697981,0.008833996142728184,5.157681913972721
9200076758591330000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.010772567536889984,0.009695310783200985,3.4740561628760385
9200076758591221000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.006175473297186001,1.7744330432909814
