tic,frequency_per_day,period_s,amp_ppt,snr
1102242692,395.0295546698091,218.71781232221633,4.547954292136826,5.111304646029118
1102242692,1070.6076945560103,80.70182984798254,4.5092102319318546,5.068502689288714
1102242692,292.68734010436,295.1955488378602,4.497968099698326,5.056602076296506
1102242692,591.3133537833604,146.1154216240724,4.4900500294948715,5.048432915276741
1201194272,721.0801481283576,119.82024498144992,8.254457712123804,8.238519886707108
1201194272,617.2732857253915,139.97041828639425,7.890577909650235,7.876599208794658
1201194272,721.0879654988224,119.81894600089689,6.936658269911521,6.925221872376979
1201194272,721.0829908085266,119.81977262162644,7.055337164431917,7.044603353710127
1201194272,102.76949522997245,840.7163994204544,6.52875963797195,6.519539397026242
1201194272,721.078726788273,119.8204811627583,6.136790403529037,6.128714130667362
1201194272,721.0858334886956,119.81930026552725,5.474091201677474,5.4673071615670095
1201194272,822.7017001513723,105.01983888461992,5.4383813229790485,5.432053542457936
1201194272,170.863766669258,505.6660150027301,5.356995710482748,5.351156661202075
1201194272,299.45524679606314,288.5239144226471,5.2522890740596955,5.246935547507486
441500792,631.8872716474789,136.73324954739925,8.279172540285751,7.122657023456716
441500792,610.160114855014,141.60217604608644,7.773500297684895,6.6966371855840805
441500792,859.7668043590385,100.49236555999826,6.563661264614601,5.659844053216293
441500792,891.639855183098,96.90010994658576,5.728105425982203,4.942973364013965
441500792,614.6923407741662,140.55812032924416,5.708822207203411,4.929933484426694
441500792,579.4471565655747,149.10764341669923,5.592954448135645,4.833266314988529
441500792,869.3523147086554,99.3843330697924,5.333462086917262,4.61196829058619
441500792,1011.1785427123207,85.444851082625,5.190685851874154,4.491228109117035
441500792,631.9167655254778,136.72686770409243,5.153632385988289,4.461836682932501
441500792,981.5666892015041,88.02254696549008,5.129859362993068,4.443892729461302
631344957,237.92419905926238,363.1408673082447,7.9740684140708185,7.172996815328441
631344957,995.6441751087433,86.777989727669,6.498950433439898,5.848314261470618
631344957,1082.6350981227858,79.80528263845464,5.989792098144471,5.391888741790155
631344957,732.0500310540853,118.02472008039106,5.56388325552616,5.009906420305935
631344957,78.59742874171019,1099.2726019566228,5.556062453282622,5.004271667802092
631344957,212.654009623777,406.2937734061872,5.519174627749424,4.972427438370652
631344957,945.1727444447631,91.41186149073229,5.479523006362651,4.938055585601382
631344957,967.2596757523077,89.32451353645078,5.468828589886645,4.929763311317625
631344957,394.66787405063246,218.91824919328405,5.460485010097562,4.923582503022183
631344957,87.87790217420269,983.1823230000074,5.4070231760652,4.876679468008118
201860926,166.01843226960355,520.4241409754538,7.569311558635366,8.595451866145215
201860926,623.3274883423571,138.6109254218315,7.275690757743388,8.268126796258741
201860926,98.09872999597289,880.7453470962046,7.145933667181848,8.126462778299981
201860926,164.5540680911761,525.0553875831711,5.936421711934578,6.754314972234556
201860926,622.0152194199752,138.90335365196913,5.425904623151276,6.176005766060334
201860926,1134.7612069654035,76.13936700484524,5.317236019460357,6.054711616035113
201860926,819.9994035705116,105.36593029676573,5.096838609453184,5.805860002494526
201860926,98.19334219201303,879.8967228455099,5.051747683978872,5.756557072218181
201860926,816.7311449214842,105.78756612533246,4.948636736845037,5.640999477530978
201860926,165.27159982852072,522.7758434579517,4.7830369254329606,5.453983099442203
63281499,269.5637658717943,320.5178549148635,7.284591414402762,19.921216615109067
63281499,945.167941416952,91.41232601528266,2.71234112745712,7.422079028642107
63281499,321.03233747646647,269.1317662238111,2.302756934086492,6.304121939884196
63281499,718.7662867162733,120.20597181139861,1.9631952099626002,5.3762806609310925
63281499,1004.5118130402193,86.01193025147695,1.8814890384593033,5.15407451121867
63281499,741.0180294815732,116.59635334439389,1.8244013522281854,4.999104042762832
63281499,436.9219856550678,197.74697277012126,1.8132793331662513,4.970018163835801
63281499,988.8532192147028,87.37393813473602,1.8128475783665157,4.970224554723383
63281499,43.576004217180035,1982.742602313601,1.8049521087034626,4.94995016683222
63281499,450.3983324424043,191.83019513299064,1.80079680737345,4.939918496522146
733030384,313.62034337649203,275.49233276707224,7.165750888770268,6.285200386749458
733030384,210.07645677645812,411.2788330771308,6.128119157775118,5.375618190049568
733030384,1046.2656179617893,82.57941245198732,5.874712973452294,5.15380660280706
733030384,1040.829209366901,83.01073722993804,5.812499108783156,5.09968998091495
733030384,717.3142344669945,120.4493035945399,5.737756120086544,5.0345583897578265
733030384,98.39788614765341,878.0676433470361,5.535640578670972,4.857613322983888
733030384,1217.8522063052117,70.94456909687356,5.481200468360795,4.810229552983431
733030384,416.72857574982555,207.32919465515238,5.475213052170959,4.805362246466867
733030384,766.2233733432582,112.76085147730662,5.468175954287271,4.799571851176855
733030384,718.7945319138892,120.20124828989466,5.44645011908292,4.7808836029684505
65144290,721.6239139567031,119.72995673918858,3.8082861856807404,16.878907674384372
65144290,722.4377563183449,119.59507825325718,3.5194884950747904,15.636685131227548
65144290,723.2502870887513,119.46071995046123,3.3432253058749226,14.88604462612178
65144290,724.0598667788777,119.32714954133192,2.9074399242059887,12.967180196197914
65144290,715.1243235890703,120.81815308193568,2.1506800970268714,9.600774738416895
