tic,frequency_per_day,period_s,amp_ppt,snr
1173423962,719.9852224617849,120.0024629735868,58.71825840011265,14.243941840156522
1173423962,719.965547502457,120.00574235769963,37.420470842520714,9.081729977409621
1173423962,1223.5411783653083,70.6147055184798,23.572238303183926,5.722905769230016
1173423962,1159.524914545724,74.51327601171002,22.756446787874044,5.526702660366126
1173423962,121.55730061441733,710.7759020913345,22.687136848743627,5.511710773491877
1173423962,713.9944037271094,121.0093518226262,21.907416546433037,5.323944190939872
1173423962,968.7887042896904,89.1835336409583,21.805371721527163,5.3007827422147376
1173423962,617.8016013528558,139.8507219968387,21.647484820091424,5.264004985616452
610337553,720.0175024186781,119.9970830011294,58.78858249880546,33.03847967971655
610337553,720.0669043241248,119.98885031537102,16.511081877044255,9.287154816712127
610337553,720.1491518207606,119.97514651173854,17.297552325904885,9.739817178182468
610337553,606.2626721568794,142.51248504648615,14.909684804179072,8.401899182471588
610337553,720.5048455399777,119.91591803279002,13.437986025147575,7.577440842781129
610337553,720.216445227099,119.963936636793,12.865437521888117,7.258695532326916
610337553,606.2629391942061,142.51242227478994,12.362076567580177,6.978499157219881
610337553,720.1504870073943,119.9749240732137,12.155060112127387,6.865241450201612
610337553,719.9486067883793,120.00856614671706,11.494827238458303,6.49526530062111
610337553,720.6567897788925,119.89063480066388,10.626314250719819,6.00694605984833
900228144,615.4626089969194,140.3822080123026,29.70049046180369,8.630321337950452
900228144,570.5573108141056,151.43088759430543,29.543649252607338,8.605487042366223
900228144,879.1712685945073,98.27436710724625,18.514558333678735,5.398056322412144
900228144,753.1560776767509,114.71725789761501,15.127819605652265,4.413432825041828
900228144,1165.3277435592627,74.14223206950203,14.955176445050414,4.365780416803002
900228144,782.912484093694,110.35716220570599,14.938065419050194,4.363498804575454
900228144,955.6891233021437,90.40596768692575,14.753970929087016,4.31234107774518
900228144,791.9708833180852,109.09491980060399,14.718294425593015,4.304516765919697
900228144,1114.3416202834478,77.53457147012331,14.506995700183573,4.245218232304443
900228144,662.5140807419689,130.41232256262103,14.481202658855732,4.2401600551645195
2045970633,727.0786976600857,118.83170319534322,105.3827922202603,40.17071652720636
2045970633,712.9257511349532,121.19074091860783,76.5436758066625,29.281728592787378
2045970633,712.9232128732417,121.19117240100582,45.449291693237925,17.40855985587407
2045970633,727.0762929910959,118.83209620899865,39.41766434418258,15.112618190503783
2045970633,722.8273764787745,119.53061382496918,29.250398075376914,11.220408216242008
2045970633,712.9294917311596,121.190105055411,25.24492987484779,9.68770710142955
2045970633,712.909452822911,121.19351154327033,22.871784349419087,8.779837878630689
2045970633,719.7281589290388,120.04532395753958,21.936800445405222,8.42343571110241
2045970633,97.65739112642497,884.7256618615644,21.18156577364126,8.135680975707025
2045970633,727.0644032388684,118.8340394813887,20.73504494256669,7.96628347252223
631161222,127.09221138286674,679.8213600967176,24.650905381640367,29.172335976677473
