entity,y_true,pred_mean,predicted_rank,expected_rank,realized_rank,p_top5,p_top10,p_top25
GaiaDR3_1534384148897669248,17.779876708984375,17.725736938794455,162,161.92058333333333,119,8.333333333333333e-05,0.00016666666666666666,0.00016666666666666666
GaiaDR3_3635841484244996096,17.699413299560547,17.724532243410746,163,162.6375,176,0.0,0.0,0.0
GaiaDR3_183138612392838784,17.752426147460938,17.723832892100017,164,163.05908333333332,141,0.0,8.333333333333333e-05,0.0003333333333333333
GaiaDR3_5090605830056251776,17.70745086669922,17.72332852300008,165,163.33641666666668,170,0.0,0.0,0.00016666666666666666
GaiaDR3_3325045075045791744,17.67629623413086,17.72179135417938,166,164.18683333333334,189,0.0,0.00016666666666666666,0.00025
GaiaDR3_1410345596469085184,17.760374069213867,17.720966583251954,167,164.65283333333332,136,0.0,0.0,0.00025
GaiaDR3_4346426506065208192,17.678037643432617,17.718937649408975,168,165.82491666666667,188,0.0,0.00025,0.0005833333333333334
GaiaDR3_1039815430652482560,17.703556060791016,17.713622761567432,169,168.77658333333332,173,0.0,0.00025,0.0004166666666666667
GaiaDR3_2167899311189012736,17.710865020751953,17.713056403636934,170,169.09958333333333,167,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_3321033403790648704,17.696258544921875,17.712907946109773,171,169.23116666666667,178,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_642198323440548480,17.7077579498291,17.709945371468862,172,170.81325,169,0.0,0.0,0.0
GaiaDR3_1022716139350977792,17.72052001953125,17.7054632991155,173,173.344,160,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_5146019876066016000,17.72483253479004,17.705181137402853,174,173.46783333333335,157,0.0,0.00016666666666666666,0.00016666666666666666
GaiaDR3_1794680225259350144,17.7402286529541,17.70288965733846,175,174.68466666666666,149,0.0,0.0,0.0
GaiaDR3_3369166170266811520,17.71148681640625,17.701011737187702,176,175.70041666666665,165,0.0,8.333333333333333e-05,0.00025
GaiaDR3_153053427336817152,17.692363739013672,17.698985068798066,177,176.74766666666667,181,0.0,0.0,0.0
GaiaDR3_2965139013348941952,17.666122436523438,17.69806307999293,178,177.3185,199,0.0,0.0,0.00025
GaiaDR3_4116044735188734464,17.72372817993164,17.69698569202423,179,177.86958333333334,158,0.0,0.0,0.0
GaiaDR3_1013776353903293056,17.66969871520996,17.69569004201889,180,178.53308333333334,193,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_3890059941364406144,17.68163299560547,17.695462095101675,181,178.725,186,0.0,0.0,0.00016666666666666666
