source_id,blind_status,best_pass,best_frequency_per_day,best_period_days,best_band_fap,basis,nearest_daily_systematic,distance_to_daily_systematic_per_day,wide_daily_alias_0p01
1415911839725510528,confirmed,low,0.7968286576819376,1.2549749439347604,1.2626505497640419e-113,zg+zr,solar_1,0.20317134231806244,False
2608280729159380992,confirmed,low,1.2062734804119264,0.8289994070486514,3.138281849099263e-23,multiband+zg,sidereal_1,0.20353557106192643,False
2237288944557097600,confirmed,low,3.795252698817809,0.2634870664373658,0.0,zg+zr,solar_4,0.20474730118219098,False
5695902099434069504,candidate,low,0.7883651424234198,1.2684477613076837,1.1211353193094236e-10,zg,solar_1,0.21163485757658018,False
3770623807170338304,confirmed,low,1.787738760186062,0.5593658437522064,6.888157751306676e-20,zg+zr,solar_2,0.21226123981393807,False
271649642028459392,candidate,high,204.34601480200004,0.004893660397385,0.0003729703754908,zr,sidereal_204,0.2125187053999582,False
1212352655004983808,confirmed,low,8.234836119086559,0.1214353249462023,6.384877211090381e-23,zg+zr,sidereal_8,0.21293284428655923,False
2393875961742886656,confirmed,low,3.221379004422669,0.3104260624493697,2.696774045902448e-49,zg+zr,sidereal_3,0.21316527637266924,False
535357713421191168,confirmed,low,6.783707314378697,0.1474120202504031,6.5457569394883445e-121,zg+zr,solar_7,0.216292685621303,False
4106646934496648448,confirmed,high,111.52056024020564,0.008966956387648,7.577342945838714e-37,multiband+zr,sidereal_111,0.2166523023556408,False
103999471976858496,confirmed,low,2.223364130335119,0.4497688823689325,9.804302054575494e-184,zg+zr,sidereal_2,0.2178883116351189,False
1893101535448502400,confirmed,low,1.2261154847644358,0.8155838601060669,6.337885498642843e-102,zg+zr,sidereal_1,0.22337757541443581,False
1709387775398437760,confirmed,low,3.2318749373624764,0.3094179135582817,3.750789801634296e-252,zg+zr,sidereal_3,0.22366120931247657,False
627151433802913792,candidate,high,135.59346058728448,0.0073749869327678,2.364572815732444e-06,zr,sidereal_135,0.22384282503449526,False
6870151075900582784,confirmed,low,10.25573315355025,0.0975064371340266,6.886251885846833e-307,zg+zr,sidereal_10,0.2283540600502505,False
2823262637102613248,confirmed,high,236.2283543500577,0.0042331920854773,3.0396289254981755e-11,zg+zr,solar_236,0.22835435005771387,False
1190316479183748992,confirmed,low,8.769980722868663,0.1140253361552315,0.0,zg+zr,solar_9,0.23001927713133696,False
2079732192477615360,confirmed,high,337.69214070222574,0.002961277090786,9.179604996971824e-23,zg+zr,sidereal_337,0.23053474872426705,False
152371871863155840,candidate,high,158.66398978895737,0.0063026273405208,1.5464171122866343e-11,zr,sidereal_158,0.23140011165736496,False
4608235514718975104,confirmed,low,2.237064059199233,0.4470144678637206,9.549786841686048e-252,zg+zr,sidereal_2,0.23158824049923288,False
1863757043284422784,confirmed,low,1.2345956969290846,0.8099817636554101,0.0,zg+zr,sidereal_1,0.2318577875790846,False
2378137036906365056,candidate,low,1.2388842155351945,0.8071779327400688,1.3428339859903569e-05,zg,sidereal_1,0.2361463061851945,False
4542924485372999808,candidate,high,111.75576435447157,0.0089480842959308,1.4316034125939857e-05,zr,solar_112,0.24423564552843402,False
2187273294481108352,confirmed,high,113.75497879001726,0.0087908240205109,2.491734280384631e-07,multiband+zr,solar_114,0.24502120998273824,False
3341996555048041856,confirmed,low,1.7520743239555652,0.570752043065361,6.031820917090292e-47,zg+zr,solar_2,0.24792567604443483,False
1022780838739029120,confirmed,low,0.7512619298996681,1.3310936707967502,0.0002041218214041,multiband+zr,solar_1,0.2487380701003319,False
1273456463234876288,confirmed,low,37.749136135429005,0.026490672433202,1.921139516197461e-86,zg+zr,solar_38,0.2508638645709951,False
974895286283420160,confirmed,low,1.2537160970966508,0.7976287473023557,3.105659692894549e-07,zg+zr,sidereal_1,0.2509781877466508,False
2177866074856588928,candidate,high,1126.748014596791,0.0008875098842378,8.785547887907355e-05,zr,solar_1127,0.2519854032088915,False
1350121285870820352,candidate,high,1157.7472053846902,0.0008637464166175,0.0009881811790283,zr,solar_1158,0.2527946153097673,False
2230104696925290368,confirmed,high,351.2551587877867,0.0028469332762288,1.2860032052259933e-15,zg+zr,solar_351,0.25515878778668366,False
5163781391195902464,confirmed,low,8.277084870439065,0.1208154822202462,0.0008007447177135,multiband+zg,sidereal_8,0.2551815956390655,False
4308239608270863104,confirmed,low,0.7438910885608764,1.3442828061492027,6.015232756886731e-07,multiband+zr,solar_1,0.2561089114391236,False
3721943209023827456,confirmed,low,8.743750393507268,0.1143674001424556,4.1961992702071117e-172,zg+zr,solar_9,0.256249606492732,False
898348313253395968,confirmed,high,127.74359880638552,0.0078281808978596,1.0479137198321065e-109,zg+zr,solar_128,0.25640119361447944,False
1650240032714843008,confirmed,low,1.262744645588381,0.7919257495913166,6.671318841724203e-299,zg+zr,sidereal_1,0.2600067362383811,False
2533306985471073920,confirmed,low,26.33142635220768,0.0379774337563053,1.3463043564096262e-51,zg+zr,sidereal_26,0.2602407091076806,False
6914922055508553984,confirmed,low,14.738499449440546,0.0678495123218231,2.540392725650636e-179,zg+zr,solar_15,0.26150055055945387,False
4128925548277018240,confirmed,low,3.738083044843446,0.2675167961769776,3.290863811584321e-19,multiband+zr,solar_4,0.2619169551565541,False
4322122179512445568,confirmed,high,774.376252467034,0.0012913619145914,1.5716340893879334e-08,multiband+zg,sidereal_772,0.26258644883398574,False
1800112366754245376,confirmed,high,243.26368392756265,0.0041107656673396,2.9075117896668805e-08,multiband+zg,solar_243,0.2636839275626528,False
3182491743235112448,confirmed,low,41.73493169500738,0.0239607436597201,0.0007096691327424,multiband+zg,solar_42,0.26506830499261724,False
4138252774131453952,confirmed,low,1.73189768899729,0.5774013132259367,1.2369831715656647e-24,multiband+zr,solar_2,0.2681023110027101,False
3108589752806346112,confirmed,high,127.61841410214478,0.0078358597937097,1.868108215344964e-58,multiband+zr,sidereal_127,0.27069961469479153,False
3127343534223918592,confirmed,high,92.72919509988432,0.0107840901554557,3.0634816559927036e-10,multiband+zr,solar_93,0.27080490011567804,False
4134483442134184064,confirmed,low,1.2778133831234242,0.7825868888269499,2.6083438420794403e-99,zg+zr,sidereal_1,0.27507547377342423,False
948302051375695744,confirmed,low,1.2781291260824634,0.7823935622725815,3.591512429091678e-296,zg+zr,sidereal_1,0.2753912167324635,False
3091864870976321536,candidate,low,2.280869340838669,0.4384293225811448,0.0002383106078558,zr,sidereal_2,0.27539352213866897,False
2210180554096762624,confirmed,low,3.2886437020272234,0.3040767229917818,0.0,zg+zr,sidereal_3,0.2804299739772236,False
2013322136838083840,confirmed,low,0.7175215336785763,1.3936863955472083,1.6063820859682002e-07,multiband+zr,solar_1,0.2824784663214237,False
2158083013107793792,confirmed,high,269.28315338293817,0.0037135631673843,1.6145269458729334e-08,multiband+zg,solar_269,0.28315338293816694,False
3302538209462061696,confirmed,low,25.71681178025262,0.0388850689791912,2.5247184648199422e-14,multiband+zr,solar_26,0.2831882197473803,False
3162999910335737216,confirmed,low,2.714990738961625,0.3683253816115999,6.538062329141545e-164,zg+zr,solar_3,0.285009261038375,False
4586334819344859392,confirmed,high,149.69344989225803,0.0066803190167622,2.4589370199534395e-16,multiband+zr,sidereal_149,0.2855013991080284,False
2257524940668800128,confirmed,high,290.5080236524291,0.0034422457164089,1.0597522217665792e-18,zg+zr,sidereal_290,0.28597005907090534,False
986383460511639040,confirmed,high,138.713564478173,0.007209100305092,1.1022679899697972e-10,multiband+zg,solar_139,0.28643552182700205,False
3632261538808897408,confirmed,low,10.314555600307983,0.0969503717610617,7.788671142154741e-219,zg+zr,sidereal_10,0.28717650680798457,False
6279014454702485632,confirmed,low,11.31740450855446,0.0883594820035046,3.923230345516506e-12,multiband+zg,sidereal_11,0.2872875057044606,False
2672992211134257152,confirmed,low,3.2983958712834176,0.3031776775814652,1.0145079290631064e-129,zg+zr,sidereal_3,0.29018214323341773,False
841336990381518208,confirmed,high,645.2902687892356,0.0015496901911697,3.2676068607562985e-06,multiband+zg,solar_645,0.29026878923559707,False
1879989790567353344,confirmed,low,1.294495331824732,0.7725018201420559,2.767571715823908e-146,zg+zr,sidereal_1,0.29175742247473213,False
3597350571454888448,confirmed,low,1.295647308931112,0.7718149785877947,1.0707739903024431e-16,multiband+zr,sidereal_1,0.29290939958111206,False
4162484086261832960,candidate,high,115.70500837463116,0.0086426682305936,1.0705603667878025e-15,zr,solar_116,0.29499162536883716,False
3195473019892503552,confirmed,low,12.3290581075031,0.0811091967675478,7.87653867429581e-65,zg+zr,sidereal_12,0.29620319530310013,False
1112171030998592256,confirmed,low,9.702666996415685,0.1030644461331524,3.6513596242669776e-154,zg+zr,solar_10,0.29733300358431514,False
3341182435406679424,confirmed,low,6.314359691624135,0.1583691852914998,0.0,zg+zr,sidereal_6,0.2979322355241356,False
1950573244454108160,confirmed,low,2.3080418033178534,0.4332677157590826,1.4411489370210142e-253,zg+zr,sidereal_2,0.30256598461785345,False
4265081848416429440,candidate,high,259.30282799127434,0.0038564947700209,8.664424204420322e-05,zr,solar_259,0.30282799127434146,False
2056368017063855360,confirmed,low,2.3091191953009003,0.4330655611174244,3.98375568814748e-160,zg+zr,sidereal_2,0.30364337660090035,False
3123625093275668736,confirmed,low,1.308650411173771,0.7641460175013949,0.0002513592353347,multiband+zr,sidereal_1,0.30591250182377094,False
4235280071072332672,candidate,low,0.6934779471961398,1.4420069218396718,3.872624202595691e-149,zg,solar_1,0.30652205280386025,False
3101596034218137728,confirmed,low,7.690202401440897,0.1300355891559671,0.0,zg+zr,solar_8,0.30979759855910327,False
866850569292962688,candidate,high,281.45747771578704,0.0035529345608994,1.5749944076575783e-08,zr,sidereal_281,0.3118748115629728,False
1191504471436192512,confirmed,low,7.687567814336024,0.1300801533269297,0.0,zg+zr,solar_8,0.312432185663976,False
2043899619620928000,confirmed,low,14.687295719279453,0.0680860533561217,2.20100925180631e-135,zg+zr,solar_15,0.31270428072054735,False
5148800025576590464,confirmed,low,7.332124445247828,0.1363861193938313,1.2441386102854662e-13,multiband+zr,sidereal_7,0.3129590797978281,False
2795150147707769728,confirmed,low,1.3157552047463643,0.7600197942540293,4.460146898578569e-16,zg+zr,sidereal_1,0.31301729539636436,False
3107374277060584064,confirmed,low,1.686699441402983,0.592873854969803,2.1761392702274463e-18,multiband+zr,solar_2,0.313300558597017,False
2719012579552367488,confirmed,high,281.314013379085,0.0035547464841449,1.1337362492689253e-23,zg+zr,solar_281,0.31401337908499727,False
1428369955006868352,confirmed,low,4.326812427771803,0.2311170212929646,6.968610355658929e-21,zg+zr,sidereal_4,0.31586079037180337,False
3032583606349680384,confirmed,high,1087.6541285357378,0.0009194099243168,8.794445115922752e-07,multiband+zr,sidereal_1085,0.31650310901227385,False
3739708911747317248,confirmed,low,12.350816725692775,0.0809663054848632,5.327790993806874e-08,multiband+zr,sidereal_12,0.31796181349277575,False
4503347770490390016,confirmed,low,1.3252816058736403,0.7545566131515036,0.0006265663226801,multiband+zr,sidereal_1,0.32254369652364034,False
3426576074700535040,confirmed,low,0.6747720677785689,1.4819819132290415,4.991404493251528e-60,zg+zr,solar_1,0.3252279322214311,False
1527701145426221824,confirmed,low,2.331077306814324,0.4289862018203982,1.246626105806626e-167,zg+zr,sidereal_2,0.3256014881143239,False
6609580078678720512,confirmed,low,4.672726864473854,0.2140078007989023,3.284287222806981e-125,zg+zr,solar_5,0.3272731355261458,False
1807309147099442432,confirmed,low,3.337041883434328,0.2996666014185134,1.804161861011577e-85,zg+zr,sidereal_3,0.3288281553843282,False
2478893842934875136,confirmed,low,11.669346286038785,0.0856946032355215,4.055977832476916e-63,zg+zr,solar_12,0.33065371396121535,False
538397038439186048,confirmed,high,1148.669178938603,0.0008705726751753,5.876817662324368e-05,multiband+zg,solar_1149,0.3308210613970459,False
5090605830056251776,confirmed,low,13.36945255118098,0.0747973782899334,9.393507811854848e-124,zg+zr,sidereal_13,0.33385972963098176,False
1273088783971336576,confirmed,low,18.38452281245662,0.0543935793276309,0.0,zg+zr,sidereal_18,0.33524044415662146,False
578471346753982080,candidate,high,83.66450721762203,0.0119524997308461,7.205973092828258e-08,zr,solar_84,0.335492782377969,False
357457350520905216,confirmed,low,11.663568076799915,0.0857370569122074,0.0,multiband+zr,solar_12,0.3364319232000845,False
2515384911578351232,confirmed,low,0.6596220119090497,1.516019753655344,1.4837870286245658e-26,multiband+zg,solar_1,0.3403779880909503,False
371636961709032448,confirmed,low,1.3439552861015984,0.7440723737920574,1.1760373009597676e-106,zg+zr,sidereal_1,0.34121737675159847,False
506086549232654720,confirmed,low,3.3540089456728603,0.2981506657250093,0.0,zg+zr,sidereal_3,0.3457952176228605,False
2375576682347401216,confirmed,low,39.65328344094831,0.0252185925911835,1.3025306224134035e-156,zg+zr,solar_40,0.34671655905169274,False
3847170947703000192,candidate,high,103.64400439717896,0.0096484114620644,7.380872601469965e-13,zr,solar_104,0.35599560282103937,False
3058123783999682816,confirmed,high,1092.62482340614,0.0009152272386441,2.386937673513132e-12,multiband+zr,sidereal_1090,0.359497785359963,False
3984115430179696128,confirmed,low,5.375200725542157,0.1860395641130475,2.2961267118906576e-75,zg+zr,sidereal_5,0.3615111787921581,False
3369166170266811520,confirmed,high,295.4453769530163,0.0033847204187562,4.060435706933311e-40,multiband+zr,sidereal_295,0.36230630523368745,False
2951380789991336192,confirmed,low,5.377510337769855,0.1859596611049412,4.6451844681109166e-91,zg+zr,sidereal_5,0.3638207910198554,False
3218565547214437632,confirmed,low,33.45679729000512,0.0298892924906096,4.475694869665258e-15,zg+zr,sidereal_33,0.3664462814551186,False
1974423541446133248,candidate,high,93.6213804938753,0.0106813208128822,0.0007225917233066,zr,sidereal_93,0.3667549243252921,False
537563127588521600,candidate,high,446.6320860283594,0.0022389793104486,0.000647786221059,zr,solar_447,0.3679139716405757,False
642198323440548480,confirmed,low,6.628203190323153,0.1508704502994039,3.5778485238435044e-86,zg+zr,solar_7,0.37179680967684714,False
953685015492787456,confirmed,low,1.6276595491151755,0.6143790945370717,1.1005936624133698e-173,zg+zr,solar_2,0.3723404508848245,False
1853123945507031808,confirmed,high,84.62660163004685,0.0118166153518912,1.1343050249899433e-45,multiband+zr,solar_85,0.3733983699531507,False
1769711243905794560,confirmed,low,1.6230980993218496,0.6161057057597519,1.7887002372540738e-48,zg+zr,solar_2,0.37690190067815044,False
4418372534027715968,confirmed,low,1.6223268747477166,0.6163985911627748,9.839920685243353e-60,zg+zr,solar_2,0.37767312525228336,False
4318508939464901760,confirmed,low,15.41923962856178,0.0648540410609906,0.0,zg+zr,sidereal_15,0.37817098831177987,False
1267342736203088128,confirmed,low,0.6213294726662526,1.6094520604483709,1.6957746370024156e-85,zg+zr,solar_1,0.3786705273337474,False
1830536094036524032,confirmed,high,1116.619257012468,0.0008955604103367,1.5181558596497206e-05,multiband+zg,solar_1117,0.38074298753190305,False
3423272518994757120,candidate,low,2.386415029840011,0.4190385945009077,1.4324187881882464e-10,zr,sidereal_2,0.38093921114001095,False
2048212728863128064,confirmed,low,0.6148081731620463,1.6265235949236931,6.902906434885944e-166,zg+zr,solar_1,0.3851918268379537,False
264955055023575808,confirmed,low,2.3906909605804225,0.4182891124318367,1.1736194183190474e-109,zg+zr,sidereal_2,0.3852151418804226,False
3150708057532318208,confirmed,low,3.6136882285812,0.2767255880268947,0.0,zg+zr,solar_4,0.3863117714188,False
2936228106716638720,confirmed,low,12.423643396365245,0.0804916857395124,2.7980551644266744e-20,zg+zr,sidereal_12,0.39078848416524536,False
3108255943655246976,confirmed,low,1.6087434655792168,0.6216031464282946,5.295869336642521e-17,multiband+zr,solar_2,0.39125653442078323,False
1809460380271929344,confirmed,low,9.608364454500151,0.1040759855369185,4.714834257824613e-226,zg+zr,solar_10,0.3916355454998488,False
3345661467822106624,confirmed,low,4.607517608929604,0.2170366094883607,0.0,zg+zr,solar_5,0.39248239107039584,False
370046960520651008,candidate,high,1164.5721973040445,0.0008586844184628,0.0005674094550078,zr,sidereal_1161,0.3934845486944596,False
757803896562843392,confirmed,low,10.598600687108286,0.0943520781206862,0.0,zg+zr,solar_11,0.40139931289171393,False
374333032939743488,confirmed,low,2.4080521473176515,0.4152733989228215,4.894792764525413e-247,zg+zr,sidereal_2,0.4025763286176516,False
1991219307415277184,candidate,low,2.40916947155134,0.4150808034920302,0.0003717797484773,zr,sidereal_2,0.4036936528513402,False
2993100487396185472,confirmed,low,1.5952175029239877,0.6268737637137436,4.999960541691608e-63,zg+zr,solar_2,0.4047824970760123,False
5161807767825277184,candidate,low,2.4155127681946444,0.4139907737881264,1.218076217218158e-05,zr,sidereal_2,0.41003694949464453,False
4511443341484192256,confirmed,low,8.589699264821954,0.1164185111922807,7.66258318144511e-62,zg+zr,solar_9,0.4103007351780459,False
2121629147470776704,confirmed,low,6.427028406592847,0.1555929018415726,0.0,zg+zr,sidereal_6,0.4106009504928476,False
1157401396015448960,confirmed,low,4.424386415281933,0.2260200412301187,1.7938401813488178e-29,zg+zr,sidereal_4,0.4134347778819336,False
2062408081119518592,confirmed,low,1.4174021770207417,0.7055160604465238,0.0,zg+zr,sidereal_1,0.4146642676707417,False
1844311394160744960,confirmed,low,3.5848278283128807,0.2789534247926846,5.123397829237904e-09,multiband+zr,solar_4,0.4151721716871193,False
4577671874609450368,confirmed,low,12.453364789095694,0.080299583039245,2.8199431241810165e-27,multiband+zg,sidereal_12,0.42050987689569475,False
2021161620421893376,confirmed,low,19.474359937749828,0.051349569546651,3.3485059407346983e-187,zg+zr,sidereal_19,0.4223396600998299,False
6034304428112860544,confirmed,low,11.452678626250457,0.0873158177780279,1.5345471525307185e-74,zg+zr,sidereal_11,0.42256162340045655,False
552298125290079360,candidate,high,1114.4648881686944,0.0008972916155691,7.481127282363053e-05,zr,sidereal_1111,0.42307088084453426,False
1081519288218904960,confirmed,low,8.44704665908246,0.1183845715975508,0.0,zg+zr,sidereal_8,0.42514338428246035,False
1545014807135001088,confirmed,low,1.5723065860888357,0.6360082752610818,1.5461805884631706e-78,zg+zr,solar_2,0.42769341391116433,False
2521231599018864000,confirmed,low,9.452645248014312,0.1057904929003938,1.0043601557719768e-57,zg+zr,sidereal_9,0.42800406386431256,False
4303727384333935360,confirmed,low,5.442875355753732,0.1837264193351198,0.0,zg+zr,sidereal_5,0.4291858090037328,False
924428973878531968,candidate,low,2.435931639802016,0.4105205514228948,1.7992719453679483e-08,zr,sidereal_2,0.43045582110201597,False
1748833236082347136,confirmed,low,3.4391102916506915,0.2907728787959352,3.206674656143326e-88,zg+zr,sidereal_3,0.4308965636006916,False
3131460243199483136,confirmed,low,1.567850809865599,0.6378157881525239,2.730236978450873e-10,multiband+zr,solar_2,0.432149190134401,False
3564317698806660480,confirmed,low,11.56664912790105,0.0864554625062328,8.193689914517507e-08,multiband+zr,solar_12,0.4333508720989503,False
2411529617359368960,confirmed,low,1.4386244547265112,0.6951084396727458,7.695224960641968e-75,zg+zr,sidereal_1,0.4358865453765113,False
352956774550265600,confirmed,low,4.561837507904766,0.2192099122924034,0.0,zg+zr,solar_5,0.43816249209523406,False
1858595974363522304,confirmed,low,2.5606140825709782,0.3905313209071913,2.1724604282532227e-97,zg+zr,solar_3,0.4393859174290218,False
6312490559382554112,confirmed,low,4.557493851978875,0.2194188368604814,6.532977759715034e-14,zg+zr,solar_5,0.442506148021125,False
3890059941364406144,confirmed,low,16.488691663449337,0.0606476256825586,2.5379321573944685e-102,zg+zr,sidereal_16,0.44488511384933815,False
3834895969825628800,confirmed,low,9.470521753149008,0.1055908033438066,2.3935807532562995e-266,zg+zr,sidereal_9,0.44588056899900863,False
141730416074813312,confirmed,low,25.51931051181444,0.0391860116885618,0.0009951933767867,multiband+zg,sidereal_25,0.4508627780644403,False
2216491579042731776,confirmed,low,1.546218851771763,0.6467389780263847,2.1395578554696806e-11,multiband+zr,solar_2,0.453781148228237,False
551153263105246208,confirmed,low,10.484414643842191,0.0953796691537118,2.2734807775091908e-152,zg+zr,sidereal_10,0.45703555034219256,False
1622933901956297856,confirmed,low,3.466688885594752,0.2884596896350675,0.0,zg+zr,sidereal_3,0.4584751575447523,False
1891820737544168576,confirmed,low,3.46938899440094,0.2882351911572459,1.5490476440891187e-269,zg+zr,sidereal_3,0.4611752663509403,False
187576000803144704,confirmed,low,3.537480287066888,0.2826870876584171,1.2675795980301979e-242,zg+zr,solar_4,0.462519712933112,False
4453903355360209152,confirmed,low,2.534300881525972,0.3945861390372373,5.7511337564429135e-81,zg+zr,solar_3,0.4656991184740278,False
1503131458592587264,confirmed,low,0.5338805984247074,1.873077993376508,3.104881222256354e-28,zg+zr,solar_1,0.46611940157529264,False
4432766309468042752,confirmed,low,5.531285789444448,0.180789790668263,1.607499971234479e-30,zg+zr,solar_6,0.46871421055555196,False
2364297204875140224,confirmed,low,8.494165518763056,0.1177278683575291,7.702252408237697e-39,multiband+zr,sidereal_8,0.4722622439630566,False
4116044735188734464,confirmed,low,6.526047790322235,0.1532320988336837,0.0009284099812386,multiband+zr,solar_7,0.47395220967776464,False
458252738239635584,confirmed,low,1.5246057582011852,0.655907269548723,4.477206679237082e-05,zg+zr,solar_2,0.47539424179881484,False
2749524641403549312,confirmed,low,6.493742120031174,0.1539944120841065,5.50937332490841e-44,multiband+zr,sidereal_6,0.47731466393117383,False
6917494599184676608,confirmed,low,1.4824860690939403,0.674542594933911,7.152803019939301e-06,multiband+zg,sidereal_1,0.47974815974394036,False
414813439007636352,confirmed,low,3.4894306099157952,0.2865797064880254,9.259539154223308e-173,zg+zr,sidereal_3,0.48121688186579537,False
1085903148454238208,confirmed,low,4.5165225317174365,0.2214092795900973,0.0,zg+zr,solar_5,0.48347746828256355,False
4234317757878747776,confirmed,low,2.507783762516892,0.398758463527321,3.975512108259972e-131,zg+zr,solar_3,0.49221623748310783,False
6052441529545987712,candidate,low,2.4986795062990974,0.4002113906481521,1.859963533616344e-05,zr,sidereal_2,0.4932036875990975,False
3126624316184360576,confirmed,low,1.5027620099761267,0.6654413628781355,5.037143698894022e-60,multiband+zr,solar_2,0.49723799002387326,False
5184368986216750976,confirmed,low,0.4953378749273984,2.0188240201631458,1.0784627565922882e-22,zg+zr,solar_1,0.5046621250726016,False
2428675569186550784,confirmed,low,0.4739734544180846,2.109822798468193,1.2515278165324265e-110,zg+zr,solar_1,0.5260265455819154,False
750807768499445376,confirmed,low,0.4369085993874453,2.288808234495774,0.0002817551901931,multiband+zg,solar_1,0.5630914006125547,False
455164935930210944,confirmed,low,0.3770644677241283,2.652066385453296,8.398201274418418e-46,zg+zr,solar_1,0.6229355322758716,False
1979173710875657344,confirmed,low,0.3649312417109414,2.7402422311436148,1.5049886593039682e-17,multiband+zr,solar_1,0.6350687582890586,False
838410876406247680,confirmed,low,0.3453618397675783,2.895513878061862,2.2091910979853214e-118,zg+zr,solar_1,0.6546381602324217,False
5671975077144346112,confirmed,low,0.3060665952504281,3.26726279678377,1.716799777110759e-39,zg+zr,solar_1,0.6939334047495719,False
4334641562477923712,confirmed,low,0.2989329249416242,3.345232045601134,8.473317330223499e-62,multiband+zg,solar_1,0.7010670750583758,False
3131036935517706752,confirmed,low,0.251020967315973,3.983730963562293,0.0007547153422717,multiband+zr,solar_1,0.748979032684027,False
925989657618712192,candidate,low,0.21936988981422,4.558510745694771,4.786256523929957e-07,zr,solar_1,0.78063011018578,False
323342459647016448,confirmed,low,0.199714584301964,5.007145589768358,8.448219891833405e-103,zg+zr,solar_1,0.800285415698036,False
3875365174618907264,confirmed,low,0.187631811999195,5.329586648154793,1.97388072389626e-61,multiband+zr,solar_1,0.812368188000805,False
5157333438398813824,confirmed,low,0.1611656581342604,6.204795808092944,1.0293297801967022e-42,zg+zr,solar_1,0.8388343418657396,False
56529573573742848,candidate,low,0.1547661983093458,6.461359204554506,3.0261432246760045e-10,zr,solar_1,0.8452338016906542,False
1465214177336901376,confirmed,low,0.1054339964033145,9.484606807226772,8.463710075748902e-63,zg+zr,solar_1,0.8945660035966855,False
187330225592045824,confirmed,low,0.0850969555515812,11.751301718354114,6.271206049165153e-96,zg+zr,solar_1,0.9149030444484187,False
3742240056233781248,confirmed,low,0.078515205561154,12.736386447095503,2.8143877252974126e-48,zg+zr,solar_1,0.921484794438846,False
1976192282007568128,confirmed,low,0.0784219678274505,12.751529038397369,1.085548494247344e-98,zg+zr,solar_1,0.9215780321725495,False
3857118439852847744,confirmed,low,0.0519270971716902,19.25776818784285,1.386152489348616e-60,zg+zr,solar_1,0.9480729028283098,False
1116797359314558208,confirmed,low,0.03384935193974,29.542663084960644,0.0005900807398238,multiband+zg,solar_1,0.96615064806026,False
1796210023892145408,confirmed,low,0.0338450277990444,29.546437542835527,5.434109302595333e-08,multiband+zg,solar_1,0.9661549722009556,False
4309653752005719424,confirmed,low,0.0338347741410271,29.55539161668075,1.394221057715792e-28,multiband+zg,solar_1,0.9661652258589729,False
1434462314576560512,confirmed,low,0.0338055815040517,29.580914023920712,4.0823101670950514e-11,zg+zr,solar_1,0.9661944184959483,False
1943433329480153344,confirmed,low,0.0181366894536054,55.13685408563954,1.7876673975979086e-10,multiband+zr,solar_1,0.9818633105463946,False
817461778282929664,confirmed,low,0.0089652291293417,111.54204600607046,2.6368870858095008e-27,zg+zr,solar_1,0.9910347708706583,False
1228266814506156928,candidate,low,0.0030001659364844,333.31489696592826,2.1022671973108878e-10,zr,solar_1,0.9969998340635156,False
1183379213647590016,candidate,low,0.0027657690146318,361.56309319746987,0.0001788356711165,zr,solar_1,0.9972342309853682,False
838295294542456448,candidate,low,0.0027112718372271,368.8305931812152,2.849356643698054e-18,zr,solar_1,0.9972887281627729,False
201881364339401728,confirmed,low,0.00269064167281,371.6585564348418,1.8665772922201976e-32,multiband+zr,solar_1,0.99730935832719,False
4032338708799508096,candidate,low,0.0026858276329284,372.3247120328676,6.808077574975437e-14,zr,solar_1,0.9973141723670716,False
205380770549396736,confirmed,low,0.0026770237709604,373.5491671189792,7.914021045038157e-12,multiband+zr,solar_1,0.9973229762290396,False
1196820816314793984,candidate,low,0.0026596469051149,375.9897594213843,0.0002873597480322,zr,solar_1,0.9973403530948851,False
2210509235053668992,confirmed,low,0.0013900002397473,719.4243363452782,0.0003648107314419,multiband+zg,solar_1,0.9986099997602527,False
919955847042339072,confirmed,low,0.0013746794609523,727.4423081197433,1.6619017188568712e-05,multiband+zg,solar_1,0.9986253205390477,False
2163612727665972096,confirmed,low,0.0012663764501809,789.6546085148252,1.4500471006376954e-141,multiband+zg,solar_1,0.9987336235498191,False
2208124536065383424,confirmed,low,0.0011992006545584,833.8888043454481,6.540109246234052e-88,multiband+zg,solar_1,0.9988007993454416,False
1304881884242947200,confirmed,low,0.0011927321589282,838.4111994586771,1.4450577179854763e-28,zg+zr,solar_1,0.9988072678410718,False
3170192017754631296,candidate,low,0.000976763446405,1023.7893357705672,1.708497523354557e-100,zg,solar_1,0.999023236553595,False
3917955857032022656,confirmed,low,0.0009757014348854,1024.9036890239006,1.5659876260437157e-12,multiband+zr,solar_1,0.9990242985651147,False
