campaign_id,arm,scenario,tic,template_source_id,template_status,template_k,pool_index,template_exp_per_night,template_wg_contrasts,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,match,control_campaign_id,null_serial,n_modes_injected,n_modes_rejected,shard_sha256
9211734239621220000,B,nominal,1173423962,413322333748126592,candidate,1,622,1.0,60,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000622,-1,2,0,be935d14f4bfe5423c37871c1ac609b995522111b6413c458bc69167af6a36a4
9311734239621220000,A,nominal,1173423962,413322333748126592,candidate,1,622,1.0,60,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,c9b6859d0295f259343b218b972c03cfc7dcbb764b44e330c2551b9c2395633f
9211734239622220000,B,nominal,1173423962,2850846184091080576,not_detected,2,353,1.0,461,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000353,-1,2,0,1ee2d5fc5bed3c3f0a036d1177783743d7a60414064e108c7a2fac1fd7c8dabf
9311734239622220000,A,nominal,1173423962,2850846184091080576,not_detected,2,353,1.0,461,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,9a516d058bf397a995a75b35a49afbb8f7369f316633e5d4705393dde345e907
9211734239621110000,B,ladder_g1r1,1173423962,413322333748126592,candidate,1,622,1.0,60,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,63278d59cba73aa8f14cf83e1479b6bb609d8a9d9a56d4a20ff9a36b542b3fb6
9211734239621120000,B,ladder_g1r2,1173423962,413322333748126592,candidate,1,622,1.0,60,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,ee26c9133d2e1fd36532a19cf731fe9ac7983ed46c7bf03fdede0ff9ff78654f
9211734239621130000,B,ladder_g1r3,1173423962,413322333748126592,candidate,1,622,1.0,60,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,729075305182f088634babda2f88a845cd350c351315895ea5bc0efde7575197
9211734239621210000,B,ladder_g2r1,1173423962,413322333748126592,candidate,1,622,1.0,60,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,67db21dfa2fa62b4c3a18ed1ebae8504ed570b8ce56d0c59a11e0d53178178f0
9211734239621230000,B,ladder_g2r3,1173423962,413322333748126592,candidate,1,622,1.0,60,1.7,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,950aa3e9038f098829f3aef5935b8902bd30ffd138cedf265bb91cd8c9ce4095
9211734239621310000,B,ladder_g3r1,1173423962,413322333748126592,candidate,1,622,1.0,60,2.1,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,3d15b638dc753a8ec11b7dfe0516cb3365f1262c18e63fe7d6e4287e6486ecfd
9211734239621320000,B,ladder_g3r2,1173423962,413322333748126592,candidate,1,622,1.0,60,2.1,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,5ad8b4354aa71662a985097e81c21daa15a30e7be927001b9b7f1286085d0719
9211734239621330000,B,ladder_g3r3,1173423962,413322333748126592,candidate,1,622,1.0,60,2.1,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,12e824306205388ae0a546946159e321ed7890846d2998675bba898ed59b63da
9211734239621221000,B,phase_1,1173423962,413322333748126592,candidate,1,622,1.0,60,1.7,0.8,1,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,1466da879c083f3e9b97115eec3f0d13597414dffc2561083e9a749be6a2991d
9211734239621222000,B,phase_2,1173423962,413322333748126592,candidate,1,622,1.0,60,1.7,0.8,2,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,a622f3f20ddf21e85fb8552e1416e25816cbb372a7b605be2027327440efab93
9211734239621220100,B,ampscale_0.7,1173423962,413322333748126592,candidate,1,622,1.0,60,1.7,0.8,0,0.7,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,cdd7032ae2c4980024094d083d4d7e1aaedf10619e600e1194c9effe65d2e6d9
9211734239621220200,B,ampscale_1.3,1173423962,413322333748126592,candidate,1,622,1.0,60,1.7,0.8,0,1.3,False,,,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,8a44cca99636c4d19304b0b98949b99240c45e2f95d6bf2ce0887302ff0e7fc1
9211734239621220300,B,dropout,1173423962,413322333748126592,candidate,1,622,1.0,60,1.7,0.8,0,1.0,True,618.36,,0,120.0,1,tol_0.25,9500000000000000622,-1,1,0,88eb9d86a153236715767022b695646da741dfa5ac9ac945130eddaf7de87cd8
9211734239621220010,B,redilution,1173423962,413322333748126592,candidate,1,622,1.0,60,1.7,0.8,0,1.0,False,,0.2475266,0,120.0,1,tol_0.25,9500000000000000622,-1,2,0,d500eb6bf47ccf630c79fc5b8deeee778f247d41f8821c68dbbc4d2537322cf2
9212011942720220000,B,nominal,1201194272,3563873702267790080,confirmed,0,517,1.0,7,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000517,-1,1,0,5079bd87ebdda956e1cc57e6247a587bbc806d944e3a3b07f31796421dc71b64
9312011942720220000,A,nominal,1201194272,3563873702267790080,confirmed,0,517,1.0,7,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,4acd5054d4298b0863dd8907f6588f3c52acc4e477f176de8e4159d96a33c5df
9212011942721220000,B,nominal,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000408,-1,1,0,5291d8f8eba650a306199ad256fcab44a8cfd980ee0668f547607658703be890
9312011942721220000,A,nominal,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,cb010a2d49f41124976438a2beb239947abee273899e6b8da61a29aa3e524161
9212011942722220000,B,nominal,1201194272,1797734879016276096,confirmed,2,141,1.0,398,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000141,-1,1,0,3b094be9c0ac8dd2f52cde80dc1adee2b2ced9b9776dde4bb56ab2f68068714d
9312011942722220000,A,nominal,1201194272,1797734879016276096,confirmed,2,141,1.0,398,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,db12f7c96a7239aa47de5c0a197ac7442a9cdc04ea2a08711455756d4bb958fd
9212011942721110000,B,ladder_g1r1,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,2a324eea2e0295a1ac4170835640fff2ecbfbd95bed20940a0a95818e3ba015a
9212011942721120000,B,ladder_g1r2,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,e88fc1a31f17ef04f63c53abcaa026bdc699b251bd7ac33ae4d2c9ede508e64b
9212011942721130000,B,ladder_g1r3,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,12f8ae4e5a478914721e8f90d48f78700f120710c41199308cd5e92b664c6a3b
9212011942721210000,B,ladder_g2r1,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,0d707270475bbf9adac6164601a90fff17c59320678af20502c4bbd9488438c7
9212011942721230000,B,ladder_g2r3,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,16bd48bc2c94cc08d7d8e35942b1b9d2a8e648960268a83f879a2746d5a723e8
9212011942721310000,B,ladder_g3r1,1201194272,3117810051152885760,not_detected,1,408,1.0,49,2.1,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,1d17e0b46ad53bf45082c43bdc91d1233de42bf8388461482bdac657fbc753cc
9212011942721320000,B,ladder_g3r2,1201194272,3117810051152885760,not_detected,1,408,1.0,49,2.1,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,857bba2e437dc47d887055f60ac8e708812dcb627e5864fb40309d3c8d449f3d
9212011942721330000,B,ladder_g3r3,1201194272,3117810051152885760,not_detected,1,408,1.0,49,2.1,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,9be041a031b554e56580c3d837528c706f61c5796890d800a5dce3e289e9192c
9212011942721221000,B,phase_1,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,1,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,bb1fee53d196dc2ed67cc6efdfa0bb29538ee23551fe6293bc93462a863f81bb
9212011942721222000,B,phase_2,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,2,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,644d9860b242656565bbbd8c5e80adc7c54b630ba1050aafdf137e232ce19038
9212011942721220100,B,ampscale_0.7,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,0,0.7,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,4aac55ba37f524df720b5e2f22642dbcffc4ce5a3331517a40b0938359379fa6
9212011942721220200,B,ampscale_1.3,1201194272,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,0,1.3,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,2148e72a2aeddab3af7a17bd7400256886a2668daad0cebc8a038efd93926681
9213091550880220000,B,nominal,1309155088,5687358245544479872,confirmed,0,786,1.0,6,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000786,-1,1,0,0a654e3ec8efd456dd60f06a3639e073d852c260a8c2a322816abf11681bab19
9313091550880220000,A,nominal,1309155088,5687358245544479872,confirmed,0,786,1.0,6,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,33fef9773fa82f198d5ed72d73418a3d8ec44ef2fcdd18025ee06ad019f4c26e
9213091550881220000,B,nominal,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000477,-1,1,0,b1899e434a90b218fcd2cdcaccd36a9fecc1c5d0312b67e7244881e80754aa38
9313091550881220000,A,nominal,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,fa53b19f46acd5934794cc28521c1056b92fb9e6cc8d206cc0f97779aba29532
9213091550882220000,B,nominal,1309155088,1797734879016276096,confirmed,2,141,1.0,398,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000141,-1,1,0,e8e7be0e7bcb8f7f77cd172e24ce2390221109afed512c27c9753adff5b2e716
9313091550882220000,A,nominal,1309155088,1797734879016276096,confirmed,2,141,1.0,398,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,e945eee6e02ad6929f9cdf7d2db5524e4067becbf3f5c9e899e50365f7f555af
9213091550881110000,B,ladder_g1r1,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,dd860f9a351816386be4ff4fbce92d54a9ecfb17a8b970336d82b38488e85bb8
9213091550881120000,B,ladder_g1r2,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,dcd2fcf11aadc33bf43d4e7e831fdf91c606d6343feefcf4c58bfd5cd27e1fac
9213091550881130000,B,ladder_g1r3,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,06b83ac2df4bfe8695697168fc92fdd8764a6945f7d1539f483cb3f8d365e5a8
9213091550881210000,B,ladder_g2r1,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,23f0c9ea0f3002f280521c4239cf063a330da99253934beb4127c3308350459a
9213091550881230000,B,ladder_g2r3,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.7,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,bc12a5aeba4629f1f5ca4f72509b971cfe376861ee1b0641b3d51b24c37d67de
9213091550881310000,B,ladder_g3r1,1309155088,3347454874365770496,not_detected,1,477,1.0,53,2.1,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,ae35a7ca4660e25b99d2f72b50d8e4dc1bd74e18f91df3bc8730ebcd3471c42d
9213091550881320000,B,ladder_g3r2,1309155088,3347454874365770496,not_detected,1,477,1.0,53,2.1,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,b0773210c318ffad1298ddb83a3b14204029c7a702fe8cae6b1b82af5adff2e3
9213091550881330000,B,ladder_g3r3,1309155088,3347454874365770496,not_detected,1,477,1.0,53,2.1,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,6cf397bc9b3faa56a3d5a352fdd85cbd56c32feffe04222cb5bef72d29942b85
9213091550881221000,B,phase_1,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.7,0.8,1,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,254a12921db4d7f042509927692373b3724888f733a9595791b650dfe4dff118
9213091550881222000,B,phase_2,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.7,0.8,2,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,41aea11e369f6ed61e367df9cc2e2f0a30cc7d4809080eaa264477864fe105b1
9213091550881220100,B,ampscale_0.7,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.7,0.8,0,0.7,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,d66d986b41e0cdc4b698b9c0f01480fec95f0c957d8cd7e0b0409dcf87395405
9213091550881220200,B,ampscale_1.3,1309155088,3347454874365770496,not_detected,1,477,1.0,53,1.7,0.8,0,1.3,False,,,0,120.0,1,tol_0.25,9500000000000000477,-1,1,0,f28a4787d3745e8d6d82bfafcb4ea928872feb93a2d67e0be78ee2469c360c48
9218604393620220000,B,nominal,1860439362,5687358245544479872,confirmed,0,786,1.0,6,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000786,-1,2,0,d8f1502d9bad66a95e8ca6fc088b9e242770ce2de129d251d54f3621010c13cf
9318604393620220000,A,nominal,1860439362,5687358245544479872,confirmed,0,786,1.0,6,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,1f0c5bc8ca9e099de1bd211e32ecdde238023505477e109c8c540248eaeddc01
9218604393621220000,B,nominal,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000286,-1,2,0,bb73d38b5e78b711d2815e635978f413b92cb4ac36be7502957316d454a0358d
9318604393621220000,A,nominal,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,decffa3a9fdfa8588c8064381b52ece3d8501dd3f060e3f352a543a4820c7227
9218604393622220000,B,nominal,1860439362,1617418957790376576,confirmed,2,108,1.0,440,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000108,-1,2,0,f0536ebb1f8944540a440045abde6a69c1be2e3126c8b9822152e5389bdea219
9318604393622220000,A,nominal,1860439362,1617418957790376576,confirmed,2,108,1.0,440,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,2,0,2d710cda06b28f9fffa5eb277322b9085bc6b1a4bb41b1f71b0cd77680138f24
9218604393621110000,B,ladder_g1r1,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,02cd07382f85b6c6e868cba9dbd7ac9211f5e72c8046608065afe72ee2977233
9218604393621120000,B,ladder_g1r2,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,85c68fc381a0e228ec011c033d1cd0cb266d0470364862ff920f2d11aad97171
9218604393621130000,B,ladder_g1r3,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,179932b438d1f45c5d96cea89390fdcaa50c028580372733aa56e10f1e3259b2
9218604393621210000,B,ladder_g2r1,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,2ac83187713951e7f2f4e7d8fccacb979e8a86be7082b322519608cb3d92c86c
9218604393621230000,B,ladder_g2r3,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.7,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,89e10bcbe93b3f67b3e5521c675180ef2d35610d75bee219740f7aacd2d8c26d
9218604393621310000,B,ladder_g3r1,1860439362,2466766946939761280,confirmed,1,286,1.0,55,2.1,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,d3388638587eb9459fe6744e1dd13b8321174c988f267a95a5c0d081f5eedef9
9218604393621320000,B,ladder_g3r2,1860439362,2466766946939761280,confirmed,1,286,1.0,55,2.1,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,3ea5817317edfdd8b691e048afd0388d6c697b2fda1f0678bf26d8c53b274588
9218604393621330000,B,ladder_g3r3,1860439362,2466766946939761280,confirmed,1,286,1.0,55,2.1,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,7921316cd05d3e7ffc1494cabb7584b0f4bda422113afacf83a0c22814005bb8
9218604393621221000,B,phase_1,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.7,0.8,1,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,b72d95b4d624df51d813647416847e66ba374154e5795a2fb3865ce742e3f21a
9218604393621222000,B,phase_2,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.7,0.8,2,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,89e53128928e66469772382cfdbe57ea7c5242648f1262d13e17f99a3f57ff60
9218604393621220100,B,ampscale_0.7,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.7,0.8,0,0.7,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,22fc697eacd4338c4d7746744424fdf17704755760266478a3fe949fbe34f086
9218604393621220200,B,ampscale_1.3,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.7,0.8,0,1.3,False,,,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,81d9f83f8cbd0c46145e5766e44a8e92fec5b41c1fa20e28af919ae16954ee45
9218604393621220300,B,dropout,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.7,0.8,0,1.0,True,575.26,,0,120.0,1,tol_0.25,9500000000000000286,-1,1,0,b211bfdc60f68fcfa6861900cf326dffd1c35cb749d352baf4bfb08c34ad3d71
9218604393621220010,B,redilution,1860439362,2466766946939761280,confirmed,1,286,1.0,55,1.7,0.8,0,1.0,False,,0.030951115,0,120.0,1,tol_0.25,9500000000000000286,-1,2,0,cc551d791b02c1bf7761418e4aa13f1de8e997a804b3495281c0db9ac4f04782
9219440494270220000,B,nominal,1944049427,3040572859699144960,not_detected,0,383,1.0,7,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000383,-1,1,0,40f84a294923913e88882f29f1d636d1aa2acbdac60a63fda8bd7844759ccc56
9319440494270220000,A,nominal,1944049427,3040572859699144960,not_detected,0,383,1.0,7,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,4513344b3ba96e952f9c75057d2c9f0c27db813f1e24fcabc775432fd01fa4eb
9219440494271220000,B,nominal,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000408,-1,1,0,4577b96da16719897b9578ff8b29e443eb17693373ee73d4cc14c71b9576c5e9
9319440494271220000,A,nominal,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,f251e9b5e72dc3c5bd21a3a9323b93e3176a30e5478aabad3052c20bb0683217
9219440494272220000,B,nominal,1944049427,1797734879016276096,confirmed,2,141,1.0,398,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000141,-1,1,0,9339b1acad2b82539400b2085a0dd56563ffd05f4f9a63c9d68ad469f48c24f4
9319440494272220000,A,nominal,1944049427,1797734879016276096,confirmed,2,141,1.0,398,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,a597a500094f70b0345b2a9df21508d6f6cb8505ac1303937001dc6b0470ac4b
9219440494271110000,B,ladder_g1r1,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,d39a2c238192c00a9117532b51a394bc3abcb9fae844b355f025bb22a1788314
9219440494271120000,B,ladder_g1r2,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,54c8818b664f5525723d7af23f53702fddd1e251feea307224b4f491078ee1d8
9219440494271130000,B,ladder_g1r3,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,30c12a57e7d2845ae9c4bfa6dbc8747dcb44f6a194ff5d4bb648326c5244a9e4
9219440494271210000,B,ladder_g2r1,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,ec86cc728bad90a5ab15fd24aa339446779b7ea090c54a5dd2e3d9350f0bd22d
9219440494271230000,B,ladder_g2r3,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,77724b5803c2aab4928e081e0b281b239e72b4ca5d8570207522b54ed65429a6
9219440494271310000,B,ladder_g3r1,1944049427,3117810051152885760,not_detected,1,408,1.0,49,2.1,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,3fbab4be88ce721d238bfe6752a23868871a8e565485ef1e6d8756021d9ce780
9219440494271320000,B,ladder_g3r2,1944049427,3117810051152885760,not_detected,1,408,1.0,49,2.1,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,b7bd105ce9483b688163964c4c4dc79e555adde55c1d29ff1b537c1c7af9b231
9219440494271330000,B,ladder_g3r3,1944049427,3117810051152885760,not_detected,1,408,1.0,49,2.1,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,26606971af80cd25ef4b0a16c01b751e25fc418adca553b8289a410b9c953759
9219440494271221000,B,phase_1,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,1,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,faf9ff85be48e4fb82d7beceed9e61ee1998a7d5580e7d03c1944ae9e0e68d69
9219440494271222000,B,phase_2,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,2,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,115e16f4c3db1caf3f40a1505a9d9152daab75cce99aeaea9843d11817cc129f
9219440494271220100,B,ampscale_0.7,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,0,0.7,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,90d0457b14b785f7a74a7c76addf254cf7a2791ab9b14e56c1b4f675147f28f8
9219440494271220200,B,ampscale_1.3,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,0,1.3,False,,,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,de7b14fdd98a92159fdacbb5b8a829523cd0e4bfc75561021190562f7c7eb144
9219440494271220010,B,redilution,1944049427,3117810051152885760,not_detected,1,408,1.0,49,1.7,0.8,0,1.0,False,,0.09958644,0,120.0,1,tol_0.25,9500000000000000408,-1,1,0,2a562da6b819f47209003eb9a10bd2c7c9854d9c8d93e0a6b1056e9960a0be78
9219892588830220000,B,nominal,1989258883,5687358245544479872,confirmed,0,786,1.0,6,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000786,-1,1,0,0d524e7fd5266fd2de93ab0ff6dd123effb8147b4db4c35ff0d9c3ebc1d01590
9319892588830220000,A,nominal,1989258883,5687358245544479872,confirmed,0,786,1.0,6,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,b06de5419385af354deeee76ff7fced1b32ba530431795eda1c6d805e1607278
9219892588831220000,B,nominal,1989258883,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000458,-1,1,0,103c591e213f075dce87ce0aa9e13bfaa664bbaf7179b7f7abbfa76a6dd7d024
9319892588831220000,A,nominal,1989258883,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,a6f3fef5994760c33aba3371198d2c5b8df7e2dda41435c8517a5872e306758c
9219892588832220000,B,nominal,1989258883,1555179177955997440,candidate,2,98,1.0,373,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000098,-1,1,0,dd6b6f1b05b3bdcbfb10653b0b9c0d8ec3b9836da5892bf20395563c5beb66d4
9319892588832220000,A,nominal,1989258883,1555179177955997440,candidate,2,98,1.0,373,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,b938b3735145b25298bc9576bd8502f2da399b252855c686d4452bf7d26df2a8
9219892588831110000,B,ladder_g1r1,1989258883,3277341526122556160,not_detected,1,458,1.0,58,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,1,0,6554a3efabce1149266b96a91114d68402bfe5daeff1354f363029cc42b88feb
9219892588831120000,B,ladder_g1r2,1989258883,3277341526122556160,not_detected,1,458,1.0,58,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,1,0,cda42974e9ed163c5b7281642b30dcc8b4f96e4daba7aa6b1479f1d5e002b892
9219892588831130000,B,ladder_g1r3,1989258883,3277341526122556160,not_detected,1,458,1.0,58,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,1,0,43678e8836a5136d1e135836d4fb9e5a99656204cd4b03808be5012f1f1bc565
9219892588831210000,B,ladder_g2r1,1989258883,3277341526122556160,not_detected,1,458,1.0,58,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000458,-1,1,0,d665cdfea522ced76830a042d8b6308211a849beace2ca0bd583156be286d522
