source_id,wdj_name,wd_class,known_roster,in_core,n_variants,ls_complete,blind_status,best_pass,best_frequency_per_day,best_period_days,best_period_seconds,basis,best_band_fap,zg_fap,zr_fap,zg_amplitude_mmag,zr_amplitude_mmag,zg_alias,zr_alias,low_zg_a95_mmag,low_zr_a95_mmag,high_zg_a95_mmag,high_zr_a95_mmag,low_pass_available,high_pass_available,low_unavailable_reason,high_unavailable_reason,n_exp_zg,n_exp_zr,baseline_days,bootstrap_fap,bootstrap_exceedances,bootstrap_resamples,bootstrap_resolution,census_variable,census_verdict,disagreement
1503131458592587264,WDJ134426.85+440833.30,unclassified,False,True,4,True,confirmed,low,0.5338805984247074,1.873077993376508,161833.93862773027,zg+zr,3.104881222256354e-28,3.104881222256354e-28,2.393663243037532e-11,7.3064281165189024,6.062020480586739,False,False,2.6380280781462844,2.960327263126098,1.9288709699488973,2.4270724192797264,True,True,,,1876,1824,2660.8945973906666,,,,,False,not_variable,ls_only
1510467090935595008,WDJ135309.97+484021.17,V777 Her,True,True,4,True,confirmed,high,176.59168101105877,0.0056627809094663,489.2642705778951,multiband+zg,3.308321533474566e-16,3.308321533474566e-16,1.2976147663553525e-08,10.268564603239078,8.450175818360652,False,True,7.078162670042335,6.658684885584198,4.386302603158715,4.13460275504055,True,True,,,955,818,2660.8901436151937,,,,,False,not_variable,ls_only
1527701145426221824,WDJ125724.06+422054.42,unclassified,False,True,4,True,confirmed,low,2.331077306814324,0.4289862018203982,37064.40783728241,zg+zr,1.246626105806626e-167,1.246626105806626e-167,1.8300210409630696e-124,59.97883727121305,55.91858622686532,False,False,12.957809548669935,14.626469391436306,5.114594325205632,5.980515181171235,True,True,,,606,595,2654.8669072058983,,,,,False,not_variable,ls_only
1534384148897669248,WDJ123752.23+415624.69,unclassified,False,True,4,True,confirmed,low,2.8045829294166342,0.3565592550361862,30806.71963512649,zg+zr,2.359135434813877e-218,2.359135434813877e-218,1.1892200622943626e-125,75.60081896249673,39.06511382254262,False,False,16.349787899138178,9.85541509128586,6.717796181674443,4.155260803315228,True,True,,,679,623,1229.8441824708134,,,,,False,not_variable,ls_only
1545014807135001088,WDJ121929.50+471522.94,unclassified,False,True,4,True,confirmed,low,1.5723065860888357,0.6360082752610818,54951.11498255747,zg+zr,1.5461805884631706e-78,1.5461805884631706e-78,1.3273430694635653e-45,35.25810513680922,22.357529226636547,False,False,9.010705246302848,6.831322626047423,3.5635505957103657,3.3301515689308685,True,True,,,716,682,2650.946092115715,,,,,False,not_variable,ls_only
1578072075196957696,WDJ124407.67+582351.90,unclassified,False,True,4,True,confirmed,low,1.9476275074218312,0.5134452025293832,44361.66549853872,multiband+zr,1.3484687238741921e-07,1.0,1.3484687238741921e-07,1.3274648518400762,7.588650034294854,False,False,3.9645223075311455,6.413787839039935,2.4028383838131733,2.759863740488773,True,True,,,888,950,2654.871108718682,,,,,False,not_variable,ls_only
1604590130995452032,WDJ143047.25+510730.35,unclassified,False,True,4,True,confirmed,high,143.41014936978232,0.0069730071713509,602.4678196047203,multiband+zg,0.0009619350964072,0.0009619350964072,1.0,7.603525007387056,3.3040226442174623,False,False,8.9438428448854,6.530734036903598,4.752335972368112,4.004838732442801,True,True,,,1179,1200,2701.8842343199067,,,,,False,not_variable,ls_only
1617418957790376576,WDJ145323.52+595056.24,unclassified,False,True,4,True,confirmed,high,187.5936768928604,0.0053306700767485,460.5698946310716,multiband+zr,9.182343900984566e-12,0.0237485739963835,9.182343900984566e-12,5.793484634502944,7.621936137796696,False,False,6.63645458423311,5.569226362514766,3.763241666724965,3.470022012436065,True,True,,,1107,1075,2724.8265853938647,,,,,False,not_variable,ls_only
1622933901956297856,WDJ155517.49+580637.83,unclassified,False,True,4,True,confirmed,low,3.466688885594752,0.2884596896350675,24922.917184469832,zg+zr,0.0,6.912060504767417e-165,0.0,21.22928274767753,55.84661602091139,False,False,3.967332691896096,7.666520838398111,2.026397874518905,3.2826762128071683,True,True,,,1316,1465,2761.770760504063,0.0099009900990099,0.0,100.0,0.0099009900990099,False,not_variable,ls_only
1650240032714843008,WDJ165151.63+705312.69,unclassified,False,True,4,True,confirmed,low,1.262744645588381,0.7919257495913166,68422.38476468975,zg+zr,6.671318841724203e-299,6.671318841724203e-299,1.7544460458754538e-279,65.09311306803119,64.715732048607,False,False,10.409357232404489,10.445131188856388,3.275965442444165,3.0918673244208854,True,True,,,1131,1106,2771.819316144567,,,,,False,not_variable,ls_only
