source_id,wdj_name,wd_class,known_roster,in_core,n_variants,ls_complete,blind_status,best_pass,best_frequency_per_day,best_period_days,best_period_seconds,basis,best_band_fap,zg_fap,zr_fap,zg_amplitude_mmag,zr_amplitude_mmag,zg_alias,zr_alias,low_zg_a95_mmag,low_zr_a95_mmag,high_zg_a95_mmag,high_zr_a95_mmag,low_pass_available,high_pass_available,low_unavailable_reason,high_unavailable_reason,n_exp_zg,n_exp_zr,baseline_days,bootstrap_fap,bootstrap_exceedances,bootstrap_resamples,bootstrap_resolution
1202826348825240832,WDJ155226.38+181018.69,unclassified,False,False,2,True,not_detected,low,5.5260384951267,0.1809614610686985,15635.070236335556,,0.0004351871648628,1.0,0.0004351871648628,1.8725582614180276,10.836557699600156,False,True,8.175797764089527,10.45169791852424,4.050335266854674,4.208890151829582,True,True,,,112,172,2456.1356226471253,,,,
1212352655004983808,WDJ151500.57+191619.69,unclassified,False,True,4,True,confirmed,low,8.234836119086559,0.1214353249462023,10492.012075351882,zg+zr,6.384877211090381e-23,1.0680600919304621e-13,6.384877211090381e-23,236.4568260832584,418.2430358150373,False,False,169.2395331780651,257.35362751896696,9.201823522307986,5.79498466785261,True,True,,,33,45,1992.6929647047075,,,,
1212395535957392256,WDJ151322.58+192810.61,unclassified,False,True,4,True,not_detected,low,0.9763252830573808,1.0242488004289731,88495.09635706327,,0.0066495654256889,1.0,0.0066495654256889,1.289877540190836,16.845674219916756,False,False,5.630912326547836,12.925900549085725,2.0724966074900637,5.828127995960837,True,True,,,644,715,2719.790264659096,,,,
1215329685816059520,WDJ151736.18+224822.80,unclassified,False,True,4,True,confirmed,high,314.18397648385786,0.0031828485054882,274.99811087418414,zg+zr,4.896088165688038e-13,4.896088165688038e-13,1.2544957783333276e-08,7.631452441657504,7.23424330491959,False,False,6.173085867968108,5.487704333540751,3.330511830509206,3.72526308251838,True,True,,,733,927,2719.813855896704,,,,
1222226436929209472,WDJ153507.90+252118.56,unclassified,False,True,4,True,not_detected,low,33.43123003911637,0.0299121509687183,2584.409843697264,,0.2155863041093697,1.0,0.2155863041093697,10.170215767863162,11.979396879971636,False,False,17.918849878776257,10.150431964797916,6.705040745926331,5.512568489959323,True,True,,,528,924,2747.7660825676285,,,,
1223988576107848832,WDJ153938.12+270605.84,unclassified,False,True,4,True,confirmed,low,4.191950308286186,0.2385524461068419,20610.931343631142,zg+zr,2.9489433065312536e-125,4.034572665651571e-09,2.9489433065312536e-125,18.022580747607662,43.26908527919663,False,False,7.965297043000584,11.741231415011956,2.278943523498663,4.378208962987243,True,True,,,418,453,2747.766350481659,,,,
1228266814506156928,WDJ143406.77+150817.81,unclassified,True,False,2,True,candidate,low,0.0030001659364844,333.31489696592826,28798407.0978562,zr,2.1022671973108878e-10,1.7664975735624972e-08,2.1022671973108878e-10,5.934437184208033,5.063617998751451,True,False,3.303092696304939,2.947618145806084,1.8567647602785775,1.9947025900022075,True,True,,,1048,1599,2699.850665424019,,,,
1228505472953481728,WDJ142320.15+140608.73,unclassified,False,True,4,True,not_detected,low,7.756244592275295,0.1289283735322031,11139.411473182352,,0.1692355764102236,0.1692355764102236,1.0,14.259383088793475,2.813213687206324,False,False,12.645738230932766,9.222591495759575,4.426259964378402,6.488976466650808,True,True,,,552,751,2697.8520018360578,,,,
1228541795492213248,WDJ142528.81+142059.39,unclassified,False,True,4,True,not_detected,high,706.4129511950006,0.0014156025852985,122.30806336979212,,0.742967349903589,1.0,0.742967349903589,0.2870682390971423,4.578342295641063,False,False,4.250584279243437,4.443914712854259,1.512497326691807,3.428114803890487,True,True,,,544,659,2697.852080292534,,,,
1233399644022323712,WDJ141022.11+175232.63,unclassified,False,True,4,True,confirmed,low,1.997037230563533,0.5007417912373197,43264.09076290442,multiband+zr,1.5679138293510992e-07,1.0,1.5679138293510992e-07,2.520973513040583,19.16000653625228,False,False,9.292253677936426,17.652832204842642,5.433685710363803,6.446515423666168,True,True,,,1184,1479,2657.937427887693,,,,
1235533276400203776,WDJ142914.44+173219.18,unclassified,False,True,4,True,not_detected,low,43.66339923998253,0.0229024770724744,1978.774019061796,,0.0529285123644727,0.0529285123644727,1.0,14.848191004641205,2.641053913206145,False,False,11.39196805560189,8.983810603535716,3.6929809622325,6.6080326902620525,True,True,,,459,801,2697.8522526971065,,,,
1245635078135991296,WDJ140128.15+182006.12,unclassified,False,True,4,True,not_detected,high,1064.211022573575,0.0009396632611281,81.18690576147145,,0.4591641941245871,0.4591641941245871,1.0,6.048655930523438,1.953032633457243,False,False,11.503658005497314,8.835447633270446,4.366439672188071,6.482619355824421,True,True,,,425,688,2656.905896999873,,,,
1246692121126938240,WDJ135704.68+192133.34,unclassified,False,True,4,True,not_detected,low,33.932027995298306,0.0294706818035916,2546.266907830318,,0.2911787034107172,1.0,0.2911787034107172,3.3190735731533,5.682095378390271,False,False,6.210895892143299,4.42084138225159,1.7894671332955758,3.284592918455453,True,True,,,483,562,2656.9057414573617,,,,
1261751715280478848,WDJ150939.99+215015.77,unclassified,False,True,4,True,confirmed,low,0.9973494155030246,1.002657628766583,86629.61912543276,zg+zr,5.888379476807461e-12,2.1686986696827008e-10,5.888379476807461e-12,7.755057626710176,5.998427369651843,False,False,4.481959669265622,3.2360606440067783,2.3214461367147297,2.2257874648622096,True,True,,,1186,1770,2720.811741420999,,,,
1267342736203088128,WDJ145134.21+252222.30,unclassified,False,True,4,True,confirmed,low,0.6213294726662526,1.6094520604483709,139056.65802273926,zg+zr,1.6957746370024156e-85,1.6957746370024156e-85,9.143792839005991e-61,33.91460810905,31.15826763900053,False,False,8.40386003906737,8.70354029935373,1.8787735940156027,4.501680974285606,True,True,,,725,893,2719.813036951702,,,,
1273088783971336576,WDJ154315.11+302133.36,unclassified,False,True,4,True,confirmed,low,18.38452281245662,0.0543935793276309,4699.605253907314,zg+zr,0.0,8.712052980041057e-12,0.0,6.317682116233113,38.579813190052,False,False,3.2907924751858357,5.934834378684373,1.796678330471847,3.482863053457331,True,True,,,1191,1388,2759.728958840482,0.009900990099009901,0.0,100.0,0.009900990099009901
1273456463234876288,WDJ152935.00+292801.95,unclassified,False,True,4,True,confirmed,low,37.749136135429005,0.026490672433202,2288.794098228656,zg+zr,1.921139516197461e-86,1.921139516197461e-86,8.699303278931262e-69,32.77652831919575,28.84717404140904,False,False,8.010968736491035,7.513818756604497,3.2648581668573957,4.463972528634285,True,True,,,675,859,2747.766190671828,,,,
1286055427676135808,WDJ144007.60+315413.02,unclassified,False,True,4,True,confirmed,low,1.03129999813225,0.9696499581218498,83777.75638172783,zg+zr,1.5562943731197767e-187,1.5562943731197767e-187,1.6876106303701358e-169,47.95818699022546,43.64037795019586,False,False,15.724055145481609,9.326891384484346,3.172997395798999,3.2840358156583025,True,True,,,873,1044,2724.8133473182097,,,,
1298959742817221760,WDJ163010.18+231735.06,unclassified,False,True,4,True,not_detected,low,1.0002301821571435,0.9997698708144888,86380.11683837183,,3.886566184630689e-09,3.886566184630689e-09,0.9101066281684213,7.450646057440447,5.251150647610681,True,True,4.160955452359199,4.575297216329959,2.460432068184068,3.0710928423749198,True,True,,,1159,1331,2749.76705268817,,,,
1304881884242947200,WDJ163411.33+281211.59,unclassified,False,True,4,True,confirmed,low,0.0011927321589282,838.4111994586771,72438727.6332297,zg+zr,1.4450577179854763e-28,1.4450577179854763e-28,2.0549097623349595e-07,8.54214716035204,5.908940132097924,False,False,3.048989787443348,3.427268432744841,1.6523834711197816,2.3105052429689605,True,True,,,1399,1569,2766.756958213635,,,,
130960218644587136,WDJ022228.39+283007.72,unclassified,False,True,4,True,confirmed,low,6.862856803266329,0.1457119139545585,12589.509365673855,zg+zr,9.58804237387976e-98,9.58804237387976e-98,7.475532831740862e-69,38.25599230906554,28.827920367314565,False,False,10.31913569651935,8.593659113284504,2.616341988309605,4.470867292234516,True,True,,,511,897,2669.893970580772,,,,
1325292217371985024,WDJ162436.81+321252.81,unclassified,False,True,4,True,not_detected,low,8.129016289760997,0.123016114663168,10628.592306897724,,0.074234320275355,0.074234320275355,1.0,8.683218485674432,1.7213726602171602,False,False,7.684092271770503,5.935531007707805,4.645962123578815,3.735599387287456,True,True,,,1614,1633,2761.7363774110563,,,,
1336712848946493952,WDJ172206.82+360229.55,unclassified,False,False,2,True,not_detected,low,0.9996989624060546,1.0003011282448675,86426.01748035658,,5.886110101689155e-21,1.542974669199312e-16,5.886110101689155e-21,3.956728772565865,4.373681855877607,True,True,1.7840077255526454,1.901822951079676,1.0414509686488238,1.1500434657839569,True,True,,,1846,1875,2770.734095125459,,,,
