arm,scenario,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,cadence_code,endpoint,denominator,contrast,n_targets_matched,p_scenario,lo_scenario,hi_scenario,p_nominal_k1,lo_nominal_k1,hi_nominal_k1,diff,diff_lo,diff_hi,discordance_u95,interval,prespecified_primary,confirmatory_decision
B,ladder_g2r3,1.7,0.9,0,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,103,0.1262135922330097,0.06796116504854369,0.18446601941747573,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.019417475728155338,0.0,0.04854368932038835,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g2r3,1.7,0.9,0,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,103,0.1262135922330097,0.06796116504854369,0.18446601941747573,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.019417475728155338,0.0,0.04854368932038835,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g2r3,1.7,0.9,0,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,103,0.5436893203883495,0.44660194174757284,0.6407766990291263,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.019417475728155338,0.0,0.04854368932038835,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g2r3,1.7,0.9,0,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,103,0.5436893203883495,0.44660194174757284,0.6407766990291263,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.019417475728155338,0.0,0.04854368932038835,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r1,2.1,0.7,0,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,103,0.14563106796116504,0.08737864077669903,0.21359223300970873,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.038834951456310676,0.009708737864077669,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r1,2.1,0.7,0,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,103,0.14563106796116504,0.08737864077669903,0.21359223300970873,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.038834951456310676,0.009708737864077669,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r1,2.1,0.7,0,1.0,False,0,trigger,usable,scenario_minus_nominal_k1,103,0.5533980582524272,0.4563106796116505,0.6504854368932039,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.02912621359223301,-0.009708737864077669,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r1,2.1,0.7,0,1.0,False,0,trigger,eligible,scenario_minus_nominal_k1,103,0.5533980582524272,0.4563106796116505,0.6504854368932039,0.5242718446601942,0.42718446601941745,0.6213592233009708,0.02912621359223301,-0.009708737864077669,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r2,2.1,0.8,0,1.0,False,0,recovery,usable,scenario_minus_nominal_k1,103,0.14563106796116504,0.08737864077669903,0.21359223300970873,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.038834951456310676,0.009708737864077669,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
B,ladder_g3r2,2.1,0.8,0,1.0,False,0,recovery,eligible,scenario_minus_nominal_k1,103,0.14563106796116504,0.08737864077669903,0.21359223300970873,0.10679611650485436,0.04854368932038835,0.1650485436893204,0.038834951456310676,0.009708737864077669,0.07766990291262135,,paired_cluster_bootstrap_common_draws,False,False
