sid,external_id,class_label,label_positive,weight,cluster,primary_freq,amp,truth_period_days,freq_scorable,arm,scenario,template_k,pool_index,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,null_serial,control_campaign_id,shard_sha256,median_exp_per_night,wg_contrasts,template_status,baseline_days,n_exp_zg,n_exp_zr,best_pass,best_status,best_frequency_per_day,low_available,high_available,low_status,low_frequency_per_day,low_match,low_match_primary,low_eligible,high_status,high_frequency_per_day,high_match,high_match_primary,high_eligible,best_candidate_matches_any_mode,best_candidate_matches_dominant,any_top_peak_matches_any_mode,eligible_any_pass,census_variable,census_g_nightly,prov_valid,platform_boundary_sensitive,platform_boundary_fields
9203040240581220300,TIC 304024058,arm_B,True,1.0,304024058,215.84890576596385,12.32,0.00463287037037037,True,B,dropout,1,339,1.7,0.8,0,1.0,True,579.47,,0,20.0,1,-1,9500000000000000339,d0350dd2a812b0ba8aa60fece32a67d5b83fddd66f7873b4eb5a25b5b41a5805,1.0,63,candidate,2117.0068157040514,478,792,high,candidate,215.84874464607174,True,True,candidate,1.9945141265857285,unmatched,unmatched,False,candidate,215.84874464607174,direct,direct,True,direct,direct,True,True,False,False,True,False,
9203040240581220001,TIC 304024058,arm_B,True,1.0,304024058,149.10176540631957,13.05,0.0067068287037037036,True,B,cadence_alt,1,339,1.7,0.8,0,1.0,False,,,1,120.0,1,-1,9500000000000000339,fa98d7901709bf042152aaed0df3d285483e00df900869c3be9e2828c941575b,1.0,63,candidate,2117.0068157040514,478,792,high,candidate,215.8487918825753,True,True,not_detected,2.00537852240599,unmatched,unmatched,False,candidate,215.8487918825753,direct,unmatched,True,direct,unmatched,True,True,True,True,True,False,
9203131099450220000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,nominal,0,496,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000496,9bac701c8cd5ff572acc2a8828ee9acfce2b51d47d8256206520524ce82262fa,1.0,13,not_detected,2743.2703728009947,378,746,high,confirmed,289.06953423535197,True,True,not_detected,40.8374256911522,unmatched,unmatched,False,confirmed,289.06953423535197,direct,direct,True,direct,direct,True,True,True,True,True,False,
9303131099450220000,TIC 313109945,arm_A,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,A,nominal,0,496,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,b23f46f9e4842f7d5b5d3d59754b9f0801354995f6cd6da876d178ef5b43b0f7,1.0,13,not_detected,2743.2703728009947,378,746,high,confirmed,289.06953423535197,True,True,not_detected,40.8374256911522,unmatched,unmatched,False,confirmed,289.06953423535197,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451220000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,nominal,1,306,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000306,bddecbc4e575efdb778363afd9b5c78122241537e8261d058765facd5f2aabab,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,32.72399091658605,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9303131099451220000,TIC 313109945,arm_A,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,A,nominal,1,306,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,b25390033758558c15dde95be4934e734b01733cc251d4f255f559a0889a5fdf,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,18.494552715185158,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099452220000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,nominal,2,387,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,9500000000000000387,d74a2f66d198369e5941d4a56175068225511a80fa014a7eca8a0d8f008e541b,2.0,550,confirmed,2693.8757232720964,1355,1724,high,confirmed,289.0695404510595,True,True,confirmed,4.131593712304229,unmatched,unmatched,False,confirmed,289.0695404510595,direct,direct,True,direct,direct,True,True,True,True,True,False,
9303131099452220000,TIC 313109945,arm_A,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,A,nominal,2,387,1.7,0.8,0,1.0,False,,,0,120.0,3,-1,,82af96260c7980dbe8cc7d3f5d057120b9d3bcbfe109555a5a563f6d6a776e93,2.0,550,confirmed,2693.8757232720964,1355,1724,high,confirmed,289.0695404510595,True,True,not_detected,8.37406856044541,unmatched,unmatched,False,confirmed,289.0695404510595,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451110000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,ladder_g1r1,1,306,1.4,0.7,0,1.0,False,,,0,120.0,1,-1,9500000000000000306,3f709ba700704643f47c32b892b867e82f25a4d6ef7c09ec9cab2efce33cd6fc,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,32.72399091658605,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451120000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,ladder_g1r2,1,306,1.4,0.8,0,1.0,False,,,0,120.0,1,-1,9500000000000000306,297e0f067d9b9c7a9dd715bc453e9d4c3623275bccdc6b09519853a03ff772c3,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,32.72399091658605,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451130000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,ladder_g1r3,1,306,1.4,0.9,0,1.0,False,,,0,120.0,1,-1,9500000000000000306,38bb84ed4d15b0a024eaf15b506ec3e1885fd9b84043fd7b2e5c4b6776e264bd,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,32.72399091658605,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451210000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,ladder_g2r1,1,306,1.7,0.7,0,1.0,False,,,0,120.0,1,-1,9500000000000000306,2ec3686764c96a096c27ed2c6a2d16ef46aa11c4ceea8a734aa55c6f58031431,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,32.72399091658605,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451230000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,ladder_g2r3,1,306,1.7,0.9,0,1.0,False,,,0,120.0,1,-1,9500000000000000306,a509eda2c39f8f11292491719a1dd71de369e294bff233e4be395013ae7e1cb3,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,32.72399091658605,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451310000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,ladder_g3r1,1,306,2.1,0.7,0,1.0,False,,,0,120.0,1,-1,9500000000000000306,b09e0cd20611c09a50e9ff75542fd4b547d19120afe9336f41eff29a7c5b177d,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,10.10231941902941,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451320000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,ladder_g3r2,1,306,2.1,0.8,0,1.0,False,,,0,120.0,1,-1,9500000000000000306,6cfbed52f810cb9dc2ff8bbdc7d72fdf4dcca9e801b7183af4f54534679e3156,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,10.10231941902941,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451330000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,ladder_g3r3,1,306,2.1,0.9,0,1.0,False,,,0,120.0,1,-1,9500000000000000306,8752692845b36f6d39a804f90f85994fa7c1a29180dd41c6e56ea064977a199b,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,10.10231941902941,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451221000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,phase_1,1,306,1.7,0.8,1,1.0,False,,,0,120.0,1,-1,9500000000000000306,f474788d694ebce46abaf6ff92ebce6efc3ae70d33a2491f0b7d795f8cfceac2,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695621233719,True,True,not_detected,5.484839817503911,unmatched,unmatched,False,confirmed,289.0695621233719,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451222000,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,phase_2,1,306,1.7,0.8,2,1.0,False,,,0,120.0,1,-1,9500000000000000306,25fb8db93f70b97fd238bb16e278855a6771700d8447df1314184d42f7d1709c,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,28.28225785346067,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451220100,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,ampscale_0.7,1,306,1.7,0.8,0,0.7,False,,,0,120.0,1,-1,9500000000000000306,d65b4a8c67c51c33f7c41d14a29bfeba9555c84a4f6a8d1003fdd3e9f240c087,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,32.72399091658605,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451220200,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,ampscale_1.3,1,306,1.7,0.8,0,1.3,False,,,0,120.0,1,-1,9500000000000000306,822ca9c3b78514db1eaec5e2e4695f3a7f25e4a1fdfaa6236d3fba94ba391f34,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,289.0695257895827,True,True,not_detected,10.10231941902941,unmatched,unmatched,False,confirmed,289.0695257895827,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451220300,TIC 313109945,arm_B,True,1.0,313109945,323.97165248040795,51.83,0.003086689814814815,True,B,dropout,1,306,1.7,0.8,0,1.0,True,298.89,,0,120.0,1,-1,9500000000000000306,158d382a024e391403034910dd1eba478771895a7fb1bc19cd2b0ee8c55b4528,1.0,61,not_detected,2752.2590453461744,565,895,high,confirmed,323.9716183678334,True,True,not_detected,10.248635588170876,unmatched,unmatched,False,confirmed,323.9716183678334,direct,direct,True,direct,direct,True,True,True,True,True,False,
9203131099451220010,TIC 313109945,arm_B,True,1.0,313109945,289.0695573622403,84.01,0.003459375,True,B,redilution,1,306,1.7,0.8,0,1.0,False,,0.077362495,0,120.0,1,-1,9500000000000000306,5340d0ad91a977ae1973fd463666b1fc62e0cf2577d4c27c3f72b06427e98f77,1.0,61,not_detected,2752.2590453461744,565,895,low,not_detected,13.714879078634207,True,True,not_detected,13.714879078634207,unmatched,unmatched,False,not_detected,294.08544172356545,unmatched,unmatched,True,unmatched,unmatched,False,True,True,False,True,False,
9203171531720220000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,nominal,0,610,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000610,19e75e54688309223b013c72ec020445fe7572f7215f3c2a9a3948bb9b03e263,1.0,8,not_detected,2665.68154164264,95,58,low,not_detected,40.756181225253286,True,True,not_detected,40.756181225253286,unmatched,unmatched,False,not_detected,91.01895826982843,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9303171531720220000,TIC 317153172,arm_A,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,A,nominal,0,610,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,7c0ed81156dda5109596fc9e3bc3ffc0f0cecebc5d11cde609aa147895da8cc8,1.0,8,not_detected,2665.68154164264,95,58,low,not_detected,45.50554824536571,True,True,not_detected,45.50554824536571,unmatched,unmatched,False,not_detected,671.484657502042,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9203171531721220000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,nominal,1,322,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000322,c8b9138f808a57e230cb9ca1f9ba955bffb964e5e79841df4a27739dc0af6134,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9303171531721220000,TIC 317153172,arm_A,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,A,nominal,1,322,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,e74991b3dcd964370879b4217c7dc0d278a32db69bcb5f6865d60193734b6b59,1.0,62,confirmed,2711.7684756512754,460,527,low,not_detected,8.390981827655903,True,True,not_detected,8.390981827655903,unmatched,unmatched,False,not_detected,306.97146562842454,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9203171531722220000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,nominal,2,695,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000695,e555031c1811b8d551840925c2eb94950967ffa242513035866b6a1ddea54f4d,1.0,369,confirmed,2765.710510453675,1187,2046,high,confirmed,168.73354983719466,True,True,not_detected,0.0027479376352926143,unmatched,unmatched,False,confirmed,168.73354983719466,direct,direct,True,direct,direct,True,True,False,False,True,False,
9303171531722220000,TIC 317153172,arm_A,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,A,nominal,2,695,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,4c9cb6d21a6f4f8f1444d063698c3f545503bcd9abb1b3ff1bab73f544a864f0,1.0,369,confirmed,2765.710510453675,1187,2046,high,confirmed,168.73354983719466,True,True,not_detected,45.26059380649583,unmatched,unmatched,False,confirmed,168.73354983719466,direct,direct,True,direct,direct,True,True,False,False,True,False,
9203171531721110000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,ladder_g1r1,1,322,1.4,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000322,8098d6b2a58a65603544ad5bad33fddb22519124811b3430a1a6b5904f829112,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721120000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,ladder_g1r2,1,322,1.4,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000322,2c5a0007a050c977d61bbdd126179638ae4eb4d1f5809d13257488397622affe,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721130000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,ladder_g1r3,1,322,1.4,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000322,e75567a06147d2cf7ff8dd420e98d5532b179a98fc66d94d296c72f730702450,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721210000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,ladder_g2r1,1,322,1.7,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000322,072dfc4dcff5313b1c21748b89c83dc216b750898b0500bbb11f1f096a802f5d,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721230000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,ladder_g2r3,1,322,1.7,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000322,bd5592c9f88a8355e0189728b4f888da59d9c6b2fef7548a5b4ba9674dde7781,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721310000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,ladder_g3r1,1,322,2.1,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000322,ee27dd2080faf912e980aa52a4b70a25b5e3a0263d184ccd54e19b052700f96d,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721320000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,ladder_g3r2,1,322,2.1,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000322,39f7f49c5fcf104875bd159356d4d393379075eb572675058bd0044e610de021,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721330000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,ladder_g3r3,1,322,2.1,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000322,13e50108642275061ab1a010c12538c125b98ac730580ab41c42d5b381b1cd90,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721221000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,phase_1,1,322,1.7,0.8,1,1.0,False,,,0,20.0,1,-1,9500000000000000322,55d5869401f203e4479188ffb636c44fe73b40b3ecec40e7db1918da380db8f9,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,339.47589983489956,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721222000,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,phase_2,1,322,1.7,0.8,2,1.0,False,,,0,20.0,1,-1,9500000000000000322,ebe0c9f292f5b5f637fc1c5bd994a5fbb73cee11c6c4bec941faa52a120efa5f,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,633.2688645195635,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721220100,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,ampscale_0.7,1,322,1.7,0.8,0,0.7,False,,,0,20.0,1,-1,9500000000000000322,946d7159707a499f44ea42da83c998ee711aaecbf81d0f4f98a341a43de37a3a,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721220200,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,ampscale_1.3,1,322,1.7,0.8,0,1.3,False,,,0,20.0,1,-1,9500000000000000322,7d83455965947f13b9542d710ec54743b82f1e76b66253a2ffa1be040c03971e,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721220300,TIC 317153172,arm_B,True,1.0,317153172,109.0812680697413,9.94,0.009167476851851854,True,B,dropout,1,322,1.7,0.8,0,1.0,True,512.05,,0,20.0,1,-1,9500000000000000322,caa26098aafd57f045e41a578d982032e73e79cfdd6a2b560b830bc3733e0a5d,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,804.0889415870753,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203171531721220001,TIC 317153172,arm_B,True,1.0,317153172,168.73352211698077,10.01,0.00592650462962963,True,B,cadence_alt,1,322,1.7,0.8,0,1.0,False,,,1,120.0,1,-1,9500000000000000322,1aa8209210970faf857155cd4c0590c785997f7a621a4f0343a3ac557f5bb7d7,1.0,62,confirmed,2711.7684756512754,460,527,low,confirmed,4.839019303389632,True,True,confirmed,4.839019303389632,unmatched,unmatched,False,not_detected,923.2084766434081,unmatched,unmatched,True,unmatched,unmatched,False,True,True,True,True,False,
9203432963480220000,TIC 343296348,arm_B,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,B,nominal,0,833,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000833,cbf47b8e7b51cd9150fe37da8ee1e02e95a24e11b90938e18a346970e75e9380,1.0,6,not_detected,1757.1903622932732,138,151,low,not_detected,34.166019395672066,True,True,not_detected,34.166019395672066,unmatched,unmatched,False,not_detected,732.0801412865586,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9303432963480220000,TIC 343296348,arm_A,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,A,nominal,0,833,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,ce8f40e78b4dfd87722d5e30289268d66399b333429db456a999a1eca8eed1d3,1.0,6,not_detected,1757.1903622932732,138,151,low,not_detected,37.59421939566421,True,True,not_detected,37.59421939566421,unmatched,unmatched,False,not_detected,954.2228916545756,unmatched,unmatched,True,unmatched,unmatched,False,True,False,False,True,False,
9203432963481220000,TIC 343296348,arm_B,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,B,nominal,1,658,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000658,84aaa342d5d9c7a5583f0bbaf36e062bbb5b03a2c472669a2b6455bb71724dba,1.0,65,confirmed,2742.7403420279734,559,1422,high,confirmed,299.7189911170553,True,True,confirmed,0.9661505172015927,unmatched,unmatched,False,confirmed,299.7189911170553,direct,direct,True,direct,direct,True,True,False,False,True,False,
9303432963481220000,TIC 343296348,arm_A,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,A,nominal,1,658,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,da61ad3857d7342fd83671479a91d3ad1144722d6081c53b747de992a3ae9176,1.0,65,confirmed,2742.7403420279734,559,1422,high,confirmed,299.7190275769412,True,True,not_detected,27.410578700429248,unmatched,unmatched,False,confirmed,299.7190275769412,direct,direct,True,direct,direct,True,True,False,False,True,False,
9203432963482220000,TIC 343296348,arm_B,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,B,nominal,2,331,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,9500000000000000331,43ff7762064cb9ad8ed17835b90c1e417d31df0ad8d2aa0791ac1be64e780d31,1.0,445,confirmed,2716.8139458075166,1148,1393,high,confirmed,299.71899104682797,True,True,not_detected,1.002755453388347,unmatched,unmatched,False,confirmed,299.71899104682797,direct,direct,True,direct,direct,True,True,False,False,True,False,
9303432963482220000,TIC 343296348,arm_A,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,A,nominal,2,331,1.7,0.8,0,1.0,False,,,0,20.0,3,-1,,219609457a0483047a3ba6137db78ef10345d4be4181a9a9146fdef9ee3329a4,1.0,445,confirmed,2716.8139458075166,1148,1393,high,confirmed,299.71899104682797,True,True,not_detected,12.967800041797961,unmatched,unmatched,False,confirmed,299.71899104682797,direct,direct,True,direct,direct,True,True,False,False,True,False,
9203432963481110000,TIC 343296348,arm_B,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,B,ladder_g1r1,1,658,1.4,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000658,79f7b8da06cc5f726c76e3478695791fb23197c8c96c4ec913f053345da2b20b,1.0,65,confirmed,2742.7403420279734,559,1422,low,confirmed,0.9661505172015927,True,True,confirmed,0.9661505172015927,unmatched,unmatched,False,candidate,299.7245694796022,unmatched,unmatched,True,unmatched,unmatched,True,True,False,False,True,False,
9203432963481120000,TIC 343296348,arm_B,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,B,ladder_g1r2,1,658,1.4,0.8,0,1.0,False,,,0,20.0,1,-1,9500000000000000658,bc9c37826f4728db526112daba2dfe22ecf0da2c1beb2d2dd726f323256cc1fc,1.0,65,confirmed,2742.7403420279734,559,1422,high,confirmed,299.7189911170553,True,True,confirmed,0.9661505172015927,unmatched,unmatched,False,confirmed,299.7189911170553,direct,direct,True,direct,direct,True,True,False,False,True,False,
9203432963481130000,TIC 343296348,arm_B,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,B,ladder_g1r3,1,658,1.4,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000658,5b430b9217e361440f59f7ec3081a819abb2ab87d1ab3cb4713d480f34201f0d,1.0,65,confirmed,2742.7403420279734,559,1422,high,confirmed,299.7189911170553,True,True,confirmed,0.9661505172015927,unmatched,unmatched,False,confirmed,299.7189911170553,direct,direct,True,direct,direct,True,True,False,False,True,False,
9203432963481210000,TIC 343296348,arm_B,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,B,ladder_g2r1,1,658,1.7,0.7,0,1.0,False,,,0,20.0,1,-1,9500000000000000658,e633645fc80311c9fc3d9b3899027d9ff95c847fa5a21faab96c9feada6c5bb9,1.0,65,confirmed,2742.7403420279734,559,1422,high,confirmed,299.7189911170553,True,True,confirmed,0.9661505172015927,unmatched,unmatched,False,confirmed,299.7189911170553,direct,direct,True,direct,direct,True,True,False,False,True,False,
9203432963481230000,TIC 343296348,arm_B,True,1.0,343296348,299.7190134249142,10.81,0.0033364583333333328,True,B,ladder_g2r3,1,658,1.7,0.9,0,1.0,False,,,0,20.0,1,-1,9500000000000000658,eba331dba1882bd27c620a5479f586c6a38f6aabb8dd9d1f921ad692835dab2c,1.0,65,confirmed,2742.7403420279734,559,1422,high,confirmed,299.7189911170553,True,True,confirmed,0.9661505172015927,unmatched,unmatched,False,confirmed,299.7189911170553,direct,direct,True,direct,direct,True,True,False,False,True,False,
