source_id,mag_binned,mag_err,n_exp,n_nights,wd_class,month_date,month_id,year
GaiaDR3_6844375121726139520,16.554679999999998,0.014693000000000001,6,6,periodic/double-band,2018-06-01,2018-06,2018
GaiaDR3_6844375121726139520,16.591122499999997,0.014849,8,8,periodic/double-band,2018-07-01,2018-07,2018
GaiaDR3_6844375121726139520,16.577814,0.014791,5,5,periodic/double-band,2018-08-01,2018-08,2018
GaiaDR3_6844375121726139520,16.545984,0.014655999999999999,8,8,periodic/double-band,2018-09-01,2018-09,2018
GaiaDR3_6844375121726139520,16.5056495,0.014491,2,2,periodic/double-band,2018-11-01,2018-11,2018
GaiaDR3_6844375121726139520,16.623008499999997,0.0149915,2,2,periodic/double-band,2018-12-01,2018-12,2018
GaiaDR3_6844375121726139520,16.577934,0.014792,6,6,periodic/double-band,2019-06-01,2019-06,2019
GaiaDR3_6844375121726139520,16.533371,0.014604,5,5,periodic/double-band,2019-07-01,2019-07,2019
GaiaDR3_6844375121726139520,16.568383,0.014752999999999999,2,2,periodic/double-band,2019-08-01,2019-08,2019
GaiaDR3_6844375121726139520,16.530302499999998,0.014591,4,4,periodic/double-band,2019-09-01,2019-09,2019
GaiaDR3_6844375121726139520,16.5464725,0.014658500000000001,4,4,periodic/double-band,2019-10-01,2019-10,2019
GaiaDR3_6844375121726139520,16.544735,0.014652,4,4,periodic/double-band,2019-11-01,2019-11,2019
GaiaDR3_6844375121726139520,16.606613,0.0149175,2,2,periodic/double-band,2019-12-01,2019-12,2019
GaiaDR3_6844375121726139520,16.627701,0.015012,1,1,periodic/double-band,2020-05-01,2020-05,2020
GaiaDR3_6844375121726139520,16.53783,0.014622,5,5,periodic/double-band,2020-06-01,2020-06,2020
GaiaDR3_6844375121726139520,16.5882075,0.014837,6,6,periodic/double-band,2020-07-01,2020-07,2020
GaiaDR3_6844375121726139520,16.53996,0.0146315,4,4,periodic/double-band,2020-08-01,2020-08,2020
GaiaDR3_6844375121726139520,16.56702,0.014745,3,3,periodic/double-band,2020-09-01,2020-09,2020
GaiaDR3_6844375121726139520,16.54953,0.014671,9,9,periodic/double-band,2020-10-01,2020-10,2020
GaiaDR3_6844375121726139520,16.56427,0.014733,9,9,periodic/double-band,2020-11-01,2020-11,2020
GaiaDR3_6844375121726139520,16.5506175,0.0146785,2,2,periodic/double-band,2020-12-01,2020-12,2020
GaiaDR3_6844375121726139520,16.537751999999998,0.014622,6,6,periodic/double-band,2021-05-01,2021-05,2021
GaiaDR3_6844375121726139520,16.546036,0.014656,5,5,periodic/double-band,2021-06-01,2021-06,2021
GaiaDR3_6844375121726139520,16.5407935,0.0146175,13,12,periodic/double-band,2021-07-01,2021-07,2021
GaiaDR3_6844375121726139520,16.527708,0.01458,9,9,periodic/double-band,2021-08-01,2021-08,2021
GaiaDR3_6844375121726139520,16.5351305,0.014607,12,12,periodic/double-band,2021-09-01,2021-09,2021
GaiaDR3_6844375121726139520,16.527107,0.014578,5,5,periodic/double-band,2021-10-01,2021-10,2021
GaiaDR3_6844375121726139520,16.560391,0.014715,7,7,periodic/double-band,2021-11-01,2021-11,2021
GaiaDR3_6844375121726139520,16.571638,0.015081,4,3,periodic/double-band,2022-05-01,2022-05,2022
GaiaDR3_6844375121726139520,16.5635855,0.0147065,11,10,periodic/double-band,2022-06-01,2022-06,2022
GaiaDR3_6844375121726139520,16.557106,0.014785,11,9,periodic/double-band,2022-07-01,2022-07,2022
GaiaDR3_6844375121726139520,16.539034,0.013347,22,17,periodic/double-band,2022-08-01,2022-08,2022
GaiaDR3_6844375121726139520,16.538954,0.014627,14,11,periodic/double-band,2022-09-01,2022-09,2022
GaiaDR3_6844375121726139520,16.587771,0.014834,11,11,periodic/double-band,2022-10-01,2022-10,2022
GaiaDR3_6844375121726139520,16.554283,0.014691,7,7,periodic/double-band,2022-11-01,2022-11,2022
GaiaDR3_6844375121726139520,16.547573,0.014662999999999999,11,10,periodic/double-band,2023-06-01,2023-06,2023
GaiaDR3_6844375121726139520,16.566154,0.014889,8,7,periodic/double-band,2023-07-01,2023-07,2023
GaiaDR3_6844375121726139520,16.569935,0.014757,9,9,periodic/double-band,2023-08-01,2023-08,2023
GaiaDR3_6844375121726139520,16.5391705,0.0146275,8,8,periodic/double-band,2023-09-01,2023-09,2023
GaiaDR3_6844375121726139520,16.566299,0.014742,11,11,periodic/double-band,2023-10-01,2023-10,2023
GaiaDR3_6844375121726139520,16.534056,0.014606,5,5,periodic/double-band,2023-11-01,2023-11,2023
GaiaDR3_6844375121726139520,16.505451,0.01449,3,3,periodic/double-band,2023-12-01,2023-12,2023
GaiaDR3_6844375121726139520,16.592621,0.014857,2,2,periodic/double-band,2024-05-01,2024-05,2024
GaiaDR3_6844375121726139520,16.550812,0.014676,7,7,periodic/double-band,2024-06-01,2024-06,2024
GaiaDR3_6844375121726139520,16.5255425,0.014571500000000001,6,6,periodic/double-band,2024-07-01,2024-07,2024
GaiaDR3_6844375121726139520,16.580547,0.014803,9,9,periodic/double-band,2024-08-01,2024-08,2024
GaiaDR3_6844375121726139520,16.610231,0.0149335,4,4,periodic/double-band,2024-09-01,2024-09,2024
GaiaDR3_6844375121726139520,16.5660405,0.0147405,4,4,periodic/double-band,2024-10-01,2024-10,2024
GaiaDR3_6844375121726139520,16.562382,0.014725,9,9,periodic/double-band,2024-11-01,2024-11,2024
GaiaDR3_6844375121726139520,16.5606565,0.0147215,2,2,periodic/double-band,2024-12-01,2024-12,2024
GaiaDR3_6844375121726139520,16.561119,0.01472,1,1,periodic/double-band,2025-05-01,2025-05,2025
GaiaDR3_930093722208184448,17.288148,0.0189815,2,2,WD-MS binaries,2018-03-01,2018-03,2018
GaiaDR3_930093722208184448,17.387744,0.018762,5,3,WD-MS binaries,2018-04-01,2018-04,2018
GaiaDR3_930093722208184448,17.270641,0.018834,1,1,WD-MS binaries,2018-05-01,2018-05,2018
GaiaDR3_930093722208184448,17.36517,0.019415,10,9,WD-MS binaries,2018-09-01,2018-09,2018
GaiaDR3_930093722208184448,17.40023,0.019987,1,1,WD-MS binaries,2018-10-01,2018-10,2018
GaiaDR3_930093722208184448,17.3137865,0.016489,23,14,WD-MS binaries,2018-11-01,2018-11,2018
GaiaDR3_930093722208184448,17.335887,0.019520000000000003,11,8,WD-MS binaries,2018-12-01,2018-12,2018
GaiaDR3_930093722208184448,17.3348395,0.0193965,4,4,WD-MS binaries,2019-01-01,2019-01,2019
GaiaDR3_930093722208184448,17.342934,0.019459,3,3,WD-MS binaries,2019-02-01,2019-02,2019
GaiaDR3_930093722208184448,17.301628,0.019116,2,2,WD-MS binaries,2019-03-01,2019-03,2019
GaiaDR3_930093722208184448,17.336868000000003,0.019406,6,6,WD-MS binaries,2019-04-01,2019-04,2019
GaiaDR3_930093722208184448,17.3347045,0.016496,6,4,WD-MS binaries,2019-05-01,2019-05,2019
GaiaDR3_930093722208184448,17.239693,0.01858,1,1,WD-MS binaries,2019-06-01,2019-06,2019
GaiaDR3_930093722208184448,17.3640585,0.0196505,6,6,WD-MS binaries,2019-09-01,2019-09,2019
GaiaDR3_930093722208184448,17.338318,0.019418,9,9,WD-MS binaries,2019-10-01,2019-10,2019
GaiaDR3_930093722208184448,17.283703,0.0201,6,5,WD-MS binaries,2019-11-01,2019-11,2019
GaiaDR3_930093722208184448,17.326148,0.01932,5,4,WD-MS binaries,2019-12-01,2019-12,2019
GaiaDR3_930093722208184448,17.285749,0.018933,21,19,WD-MS binaries,2020-01-01,2020-01,2020
GaiaDR3_930093722208184448,17.309283999999998,0.0189055,29,22,WD-MS binaries,2020-02-01,2020-02,2020
GaiaDR3_930093722208184448,17.379397,0.019385,8,5,WD-MS binaries,2020-03-01,2020-03,2020
GaiaDR3_930093722208184448,17.3832605,0.018889000000000003,14,10,WD-MS binaries,2020-04-01,2020-04,2020
GaiaDR3_930093722208184448,17.347887,0.019034500000000003,24,18,WD-MS binaries,2020-05-01,2020-05,2020
GaiaDR3_930093722208184448,17.407314,0.020054,1,1,WD-MS binaries,2020-08-01,2020-08,2020
GaiaDR3_930093722208184448,17.397686,0.019963,1,1,WD-MS binaries,2020-09-01,2020-09,2020
GaiaDR3_930093722208184448,17.343399,0.019355,25,19,WD-MS binaries,2020-10-01,2020-10,2020
GaiaDR3_930093722208184448,17.35424,0.018807,27,19,WD-MS binaries,2020-11-01,2020-11,2020
GaiaDR3_930093722208184448,17.34075,0.018732,23,15,WD-MS binaries,2020-12-01,2020-12,2020
GaiaDR3_930093722208184448,17.365549,0.016931,56,19,WD-MS binaries,2021-01-01,2021-01,2021
GaiaDR3_930093722208184448,17.359959500000002,0.016586,30,18,WD-MS binaries,2021-02-01,2021-02,2021
GaiaDR3_930093722208184448,17.370555,0.018887,20,14,WD-MS binaries,2021-03-01,2021-03,2021
GaiaDR3_930093722208184448,17.341611,0.019165500000000002,13,12,WD-MS binaries,2021-04-01,2021-04,2021
GaiaDR3_930093722208184448,17.2847185,0.0189355,10,8,WD-MS binaries,2021-05-01,2021-05,2021
GaiaDR3_930093722208184448,17.371395,0.019718,3,3,WD-MS binaries,2021-09-01,2021-09,2021
GaiaDR3_930093722208184448,17.2960255,0.0140245,22,12,WD-MS binaries,2021-10-01,2021-10,2021
GaiaDR3_930093722208184448,17.3090805,0.019063,37,16,WD-MS binaries,2021-11-01,2021-11,2021
GaiaDR3_930093722208184448,17.315697,0.011096,3,1,WD-MS binaries,2021-12-01,2021-12,2021
GaiaDR3_930093722208184448,17.342833,0.019458,1,1,WD-MS binaries,2022-01-01,2022-01,2022
GaiaDR3_930093722208184448,17.323238,0.017978,15,8,WD-MS binaries,2022-02-01,2022-02,2022
GaiaDR3_930093722208184448,17.384335,0.019838,1,1,WD-MS binaries,2022-03-01,2022-03,2022
GaiaDR3_930093722208184448,17.358223000000002,0.019597,10,10,WD-MS binaries,2022-04-01,2022-04,2022
GaiaDR3_930093722208184448,17.3138015,0.019202499999999997,4,4,WD-MS binaries,2022-05-01,2022-05,2022
GaiaDR3_930093722208184448,17.308419999999998,0.013687,42,20,WD-MS binaries,2022-10-01,2022-10,2022
GaiaDR3_930093722208184448,17.346716,0.018179,35,17,WD-MS binaries,2022-11-01,2022-11,2022
GaiaDR3_930093722208184448,17.328409,0.0329085,18,10,WD-MS binaries,2022-12-01,2022-12,2022
GaiaDR3_930093722208184448,17.291832,0.019209,15,9,WD-MS binaries,2023-01-01,2023-01,2023
GaiaDR3_930093722208184448,17.265547,0.018433,18,11,WD-MS binaries,2023-02-01,2023-02,2023
GaiaDR3_930093722208184448,17.324536,0.019320999999999998,2,2,WD-MS binaries,2023-03-01,2023-03,2023
GaiaDR3_930093722208184448,17.3489,0.019514,6,6,WD-MS binaries,2023-04-01,2023-04,2023
GaiaDR3_930093722208184448,17.292959,0.019022,1,1,WD-MS binaries,2023-05-01,2023-05,2023
GaiaDR3_930093722208184448,17.342903,0.0138885,42,20,WD-MS binaries,2023-10-01,2023-10,2023
GaiaDR3_930093722208184448,17.2877505,0.0143795,31,14,WD-MS binaries,2023-11-01,2023-11,2023
GaiaDR3_930093722208184448,17.370189,0.019785,16,7,WD-MS binaries,2023-12-01,2023-12,2023
GaiaDR3_930093722208184448,17.335398,0.019551,24,13,WD-MS binaries,2024-01-01,2024-01,2024
GaiaDR3_930093722208184448,17.313137,0.019412,21,11,WD-MS binaries,2024-02-01,2024-02,2024
GaiaDR3_930093722208184448,17.322136,0.019275,5,5,WD-MS binaries,2024-03-01,2024-03,2024
GaiaDR3_930093722208184448,17.3656535,0.019665,6,6,WD-MS binaries,2024-04-01,2024-04,2024
GaiaDR3_930093722208184448,17.310125,0.01917,3,3,WD-MS binaries,2024-05-01,2024-05,2024
GaiaDR3_930093722208184448,17.272665,0.018874000000000002,2,2,WD-MS binaries,2024-09-01,2024-09,2024
GaiaDR3_930093722208184448,17.344448,0.019473,9,9,WD-MS binaries,2024-10-01,2024-10,2024
GaiaDR3_930093722208184448,17.3080865,0.019153,8,8,WD-MS binaries,2024-11-01,2024-11,2024
GaiaDR3_930093722208184448,17.3042925,0.019119499999999998,6,6,WD-MS binaries,2024-12-01,2024-12,2024
GaiaDR3_930093722208184448,17.2889995,0.018989,6,6,WD-MS binaries,2025-01-01,2025-01,2025
GaiaDR3_930093722208184448,17.364680999999997,0.0196565,6,6,WD-MS binaries,2025-02-01,2025-02,2025
GaiaDR3_930093722208184448,17.3690435,0.019695999999999998,6,6,WD-MS binaries,2025-03-01,2025-03,2025
GaiaDR3_930093722208184448,17.343391500000003,0.0194655,6,6,WD-MS binaries,2025-04-01,2025-04,2025
GaiaDR3_930093722208184448,17.374323,0.019744499999999998,2,2,WD-MS binaries,2025-05-01,2025-05,2025
GaiaDR3_930093722208184448,17.317238,0.019232,1,1,WD-MS binaries,2025-09-01,2025-09,2025
