oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid,source_id,band,night_mjd,wdj_name,wd_class,paper_variable,paper_periodic,bjd_tdb
512114200006644,156518493,2459319.6829547808,59319.1849306,17.5267277,0.0233947448,0,zg,93.205341099999998,15.111701,0.555000007,0.00600000005,20210415184919,512,0xe,0x2,20.1200008,26.2033081,0.0291757099,-0.058009591,1.11376321e-05,30,1.93099999,1,3345661467822106624,zg,59319,,RRLyrae_contaminant(non-WD),True,True,2459319.6836146493
512114200006644,170644789,2459460.9458829849,59460.447893500001,17.5998878,0.0242173467,0,zg,93.205353400000007,15.111696999999999,1.11800003,-0.0240000002,20210903447870,512,0xe,0x2,20.5499992,26.1486073,0.0257120226,-0.0452647135,8.57865416e-06,30,2.20900011,1,3345661467822106624,zg,59460,,RRLyrae_contaminant(non-WD),True,True,2459460.9465371892
512114200006644,170945788,2459463.9561472819,59463.457881900002,17.6856041,0.0252481718,0,zg,93.205350300000006,15.1117095,1.148,-0.0500000007,20210906457836,512,0xe,0x2,20.7800007,26.1679916,0.025307117,-0.0517152473,8.33697868e-06,30,1.86899996,1,3345661467822106624,zg,59463,,RRLyrae_contaminant(non-WD),True,True,2459463.9568013554
512114200006644,171245008,2459466.9486256172,59466.450081000003,17.8201141,0.0270243455,0,zg,93.205338400000002,15.1117124,1.15100002,-0.0799999982,20210909450069,512,0xe,0x2,20.9099998,26.1301365,0.0222691391,-0.0525881648,6.4262772e-06,30,1.86300004,1,3345661467822106624,zg,59466,,RRLyrae_contaminant(non-WD),True,True,2459466.9492795584
512114200006644,171549608,2459469.9949212316,59469.496088,17.8082504,0.0268594287,0,zg,93.205340000000007,15.1117162,1.07700002,-0.057,20210912496076,512,0xe,0x2,21.1200008,26.315321,0.0200765822,-0.0593328774,5.30612078e-06,30,1.34000003,1,3345661467822106624,zg,59469,,RRLyrae_contaminant(non-WD),True,True,2459469.9955750396
512114200006644,171844666,2459472.9457827932,59472.446666700002,17.6784668,0.0251594558,0,zg,93.205330700000005,15.1117142,0.838,0.050999999,20210915446667,512,0xe,0x2,20.6299992,26.2121162,0.0296502262,-0.0481736958,1.143181e-05,30,1.68799996,1,3345661467822106624,zg,59472,,RRLyrae_contaminant(non-WD),True,True,2459472.9464364708
512114200006644,172146835,2459475.967765023,59475.468356500001,17.6242657,0.0245029535,0,zg,93.205344699999998,15.1117039,0.753000021,0.0189999994,20210918468345,512,0xe,0x2,20.9799995,26.2153168,0.0220643356,-0.0559326671,6.33626678e-06,30,1.41299999,1,3345661467822106624,zg,59475,,RRLyrae_contaminant(non-WD),True,True,2459475.9684185688
512114200006644,172346628,2459477.965887696,59477.4662847,17.8035297,0.0267942697,0,zg,93.205350300000006,15.111701800000001,1.29400003,-0.0710000023,20210920466273,512,0xe,0x2,20.1100006,26.321909,0.0277556274,-0.0406289734,1.01198666e-05,30,1.38999999,1,3345661467822106624,zg,59477,,RRLyrae_contaminant(non-WD),True,True,2459477.9665411543
512114200006644,172548298,2459479.9827860789,59479.482986100003,17.7793961,0.0264651868,0,zg,93.205348200000003,15.111735299999999,0.852999985,0.00400000019,20210922482986,512,0xe,0x2,20.1200008,26.3155556,0.0274664331,-0.0492305607,9.8183682e-06,30,1.26600003,1,3345661467822106624,zg,59479,,RRLyrae_contaminant(non-WD),True,True,2459479.9834394474
512114200006644,173043225,2459484.9325416954,59484.4322569,17.718956,0.0256699119,0,zg,93.205333899999999,15.1117109,0.991999984,-0.0719999969,20210927432245,512,0xe,0x2,19.8500004,26.1836128,0.0318641327,-0.0514642932,1.31676561e-05,30,1.50300002,1,3345661467822106624,zg,59484,,RRLyrae_contaminant(non-WD),True,True,2459484.9331948431
512114200006644,173344990,2459487.9504877552,59487.449907399998,17.723671,0.0257304944,0,zg,93.205332499999997,15.1117206,0.637000024,0.0179999992,20210930449907,512,0xe,0x2,20.1299992,26.2914848,0.0334549211,-0.0590303987,1.45853401e-05,30,1.324,1,3345661467822106624,zg,59487,,RRLyrae_contaminant(non-WD),True,True,2459487.9511407679
512114200006644,173550803,2459490.0088138203,59489.508032400001,17.6791821,0.0251683239,0,zg,93.205345100000002,15.111705600000001,0.998000026,-0.0799999982,20211002507940,512,0xe,0x2,21.2299995,26.3477325,0.0204328094,-0.0667336509,5.50121013e-06,30,1.10899997,1,3345661467822106624,zg,59489,,RRLyrae_contaminant(non-WD),True,True,2459490.0094667422
512114200006644,174248374,2459496.9852057328,59496.483749999999,17.574234,0.0239230879,0,zg,93.205345300000005,15.1117233,0.712000012,0.0529999994,20211009483646,512,0xe,0x2,20.6700001,26.1663418,0.026230244,-0.0572952293,8.90223873e-06,30,1.11800003,1,3345661467822106624,zg,59496,,RRLyrae_contaminant(non-WD),True,True,2459496.9858583417
512114200006644,174644253,2459500.9443653654,59500.4425347,17.6735382,0.0250985138,0,zg,93.205311699999996,15.1117408,0.68900001,0.00499999989,20211013442535,512,0xe,0x2,20.5200005,26.3234406,0.026582785,-0.0526397079,9.20111052e-06,30,1.19799995,1,3345661467822106624,zg,59500,,RRLyrae_contaminant(non-WD),True,True,2459500.9450177928
512114200006644,174946442,2459503.9665329787,59503.464421299999,17.6256199,0.0245189909,0,zg,93.205346500000005,15.1117305,0.851000011,-0.0309999995,20211016464421,512,0xe,0x2,21.1000004,26.328043,0.0214352179,-0.0671484172,6.07449419e-06,30,1.11800003,1,3345661467822106624,zg,59503,,RRLyrae_contaminant(non-WD),True,True,2459503.9671852728
512114200006644,175541457,2459509.9172205203,59509.4145718,17.8046017,0.0268090554,0,zg,93.205331299999997,15.1117264,0.933000028,-0.0960000008,20211022414560,512,0xe,0x2,20.1800003,26.3708344,0.0267195739,-0.0594306439,9.25592121e-06,30,1.21000004,1,3345661467822106624,zg,59509,,RRLyrae_contaminant(non-WD),True,True,2459509.9178725439
512114200006644,176344319,2459517.946525414,59517.443194400003,17.8361588,0.0272500422,0,zg,93.205346599999999,15.111712900000001,0.634000003,-0.0189999994,20211030443194,512,0xe,0x2,21.3400002,26.3866196,0.0198445749,-0.067387037,5.20526601e-06,30,1.09200001,1,3345661467822106624,zg,59517,,RRLyrae_contaminant(non-WD),True,True,2459517.9471770735
512114200006644,176734075,2459521.8443932761,59521.340752299999,17.8255749,0.0271008164,0,zg,93.205333999999993,15.1117127,0.48300001,0.0289999992,20211103340741,512,0xe,0x2,21.4599991,26.3371563,0.0218355879,-0.0730829313,6.21399795e-06,30,1.42799997,1,3345661467822106624,zg,59521,,RRLyrae_contaminant(non-WD),True,True,2459521.8450447563
512114200006644,176944614,2459523.9499477404,59523.446145800001,17.6406574,0.0246983264,0,zg,93.205333300000007,15.1117317,1.89900005,-0.0909999982,20211105446134,512,0xe,0x2,21.2399998,26.3930931,0.0217988454,-0.0707891509,6.2413983e-06,30,1.07700002,1,3345661467822106624,zg,59523,,RRLyrae_contaminant(non-WD),True,True,2459523.9505991247
512114200006644,177146461,2459525.9685696927,59525.464618099999,17.857029,0.0275482237,0,zg,93.205316699999997,15.1117446,1.31799996,0.0109999999,20211107464606,512,0xe,0x2,21.1299992,26.3898296,0.022260407,-0.0682635456,6.52987455e-06,30,1.07700002,1,3345661467822106624,zg,59525,,RRLyrae_contaminant(non-WD),True,True,2459525.9692209833
512114200006644,177640461,2459530.9089156501,59530.404618100001,17.6960678,0.0253792107,0,zg,93.205412999999993,15.1117227,0.703999996,0.0909999982,20211112404618,512,0xe,0x2,20.0699997,26.3945961,0.031114012,-0.0640778989,1.26154337e-05,30,1.09599996,1,3345661467822106624,zg,59530,,RRLyrae_contaminant(non-WD),True,True,2459530.9095667205
512114200006644,177840372,2459532.9081558366,59532.403726899996,17.8216209,0.0270454083,0,zg,93.205350499999994,15.111719799999999,1.41700006,-0.0329999998,20211114403715,512,0xe,0x2,20.7299995,26.38517,0.0233787801,-0.0599441007,7.07659183e-06,30,1.09099996,1,3345661467822106624,zg,59532,,RRLyrae_contaminant(non-WD),True,True,2459532.9088068111
512114200006644,178341876,2459537.9234969197,59537.418761599998,17.830761,0.0271737725,0,zg,93.205362699999995,15.1116969,0.453000009,0.0199999996,20211119418762,512,0xe,0x2,20.7099991,26.279417,0.0229340047,-0.0535946339,6.83668623e-06,30,1.074,1,3345661467822106624,zg,59537,,RRLyrae_contaminant(non-WD),True,True,2459537.9241476641
512114200006644,179629465,2459550.8000092562,59550.294652800003,17.5972328,0.0241866,0,zg,93.205347399999994,15.1117065,1.14900005,-0.0820000023,20211202294653,512,0xe,0x2,21.4799995,26.3473949,0.019648673,-0.0759593248,5.03243109e-06,30,1.24199998,1,3345661467822106624,zg,59550,,RRLyrae_contaminant(non-WD),True,True,2459550.8006594041
512114200006644,187021180,2459624.7154502785,59624.211805600004,17.7939243,0.0266624913,0,zg,93.205351500000006,15.1116984,0.574000001,0.0320000015,20220214211794,512,0xe,0x2,20.0799999,26.4253426,0.0271482207,-0.107761532,9.54396273e-06,30,1.09099996,1,3345661467822106624,zg,59624,,RRLyrae_contaminant(non-WD),True,True,2459624.7160969474
512114200006644,187321776,2459627.7211723332,59627.217766200003,17.743679,0.0259903055,0,zg,93.205335700000006,15.1117144,0.768000007,-0.0240000002,20220217217755,512,0xe,0x2,20.0100002,26.3988094,0.0281383749,-0.0849388167,1.05423351e-05,30,1.11099994,1,3345661467822106624,zg,59627,,RRLyrae_contaminant(non-WD),True,True,2459627.7218188592
512114200006644,187519113,2459629.6943789511,59629.191134300003,17.7808838,0.0264852811,0,zg,93.205364000000003,15.111724499999999,0.421999991,-0.0140000004,20220219191123,512,0xe,0x2,20.1800003,26.3913269,0.0267130416,-0.0730905086,9.25991208e-06,30,1.08399999,1,3345661467822106624,zg,59629,,RRLyrae_contaminant(non-WD),True,True,2459629.6950253807
512114200006644,188618681,2459640.689100211,59640.186817100002,17.5792007,0.0239795707,0,zg,93.205353799999997,15.111713399999999,0.565999985,0.0370000005,20220302186806,512,0xe,0x2,21.1700001,26.3902912,0.0207904894,-0.101135135,5.77509581e-06,30,1.12,1,3345661467822106624,zg,59640,,RRLyrae_contaminant(non-WD),True,True,2459640.6897461130
512114200006644,192016711,2459674.6661103354,59674.167118099998,17.7597351,0.0262020081,0,zg,93.205373899999998,15.111710800000001,0.925000012,-0.0729999989,20220405167106,512,0xe,0x2,20.6499996,26.2859631,0.0214487165,-0.06726823,6.13273869e-06,30,1.42200005,1,3345661467822106624,zg,59674,,RRLyrae_contaminant(non-WD),True,True,2459674.6667545796
512114200006644,192416027,2459678.6588877863,59678.160277800001,17.5574799,0.0237343349,0,zg,93.205364900000006,15.1117179,0.970000029,-0.0700000003,20220409160266,512,0xe,0x2,20.3999996,26.2263489,0.0241075531,-0.055708833,7.68813425e-06,30,1.45299995,1,3345661467822106624,zg,59678,,RRLyrae_contaminant(non-WD),True,True,2459678.6595318345
512114200006644,192817600,2459682.6742399898,59682.176006900001,17.7843533,0.0265322328,0,zg,93.205353799999997,15.111702899999999,0.504999995,-0.0350000001,20220413175995,512,0xe,0x2,19.4899998,26.1878281,0.0372442789,-0.0542742386,1.85320368e-05,30,1.71399999,1,3345661467822106624,zg,59682,,RRLyrae_contaminant(non-WD),True,True,2459682.6748838401
512114200006644,193116523,2459685.6631899718,59685.165231500003,17.7515297,0.0260934625,0,zg,93.205369500000003,15.111727699999999,0.722000003,-0.0890000015,20220416165231,512,0xe,0x2,19.7299995,26.2307243,0.0331321321,-0.0502176695,1.46573257e-05,30,1.68299997,1,3345661467822106624,zg,59685,,RRLyrae_contaminant(non-WD),True,True,2459685.6638336726
512114200006644,193318357,2459687.6813526475,59687.183576399999,17.8005047,0.0267526582,0,zg,93.205380700000006,15.1117414,1.01999998,-0.0970000029,20220418183565,512,0xe,0x2,19.7299995,26.1098919,0.0340866297,-0.0537163578,1.55351263e-05,30,2.03900003,1,3345661467822106624,zg,59687,,RRLyrae_contaminant(non-WD),True,True,2459687.6819962473
512114200006644,206945245,2459823.9502411867,59823.452453700003,17.7669468,0.0262980219,0,zg,93.205364700000004,15.1117024,1.66299999,-0.0839999989,20220901452454,512,0xe,0x2,20.1900005,25.9914379,0.0513303243,-0.0272056274,3.48104186e-05,30,2.24600005,1,3345661467822106624,zg,59823,,RRLyrae_contaminant(non-WD),True,True,2459823.9508777922
512114200006644,207345357,2459827.9517262266,59827.453576400003,17.5800705,0.0239894763,0,zg,93.205326099999994,15.1117027,1.22800004,0.0189999994,20220905453565,512,0xe,0x2,20.5300007,26.0834827,0.0268644467,-0.0504032075,9.46698765e-06,30,1.99800003,1,3345661467822106624,zg,59827,,RRLyrae_contaminant(non-WD),True,True,2459827.9523626203
512114200006644,208846541,2459842.9649947411,59842.465416699997,17.5443726,0.0235885177,0,zg,93.205335199999993,15.1117422,0.504999995,-0.0370000005,20220920465405,512,0xe,0x2,20.6299992,26.3052197,0.0220895391,-0.0432032682,6.34633352e-06,30,1.40100002,1,3345661467822106624,zg,59842,,RRLyrae_contaminant(non-WD),True,True,2459842.9656303562
512114200006644,209047025,2459844.9700285015,59844.470254599997,17.7948227,0.0266747624,0,zg,93.205340699999994,15.111715999999999,1.05400002,-0.0299999993,20220922470243,512,0xe,0x2,21.1399994,26.3058758,0.0211364832,-0.057770133,5.92457445e-06,30,1.33599997,1,3345661467822106624,zg,59844,,RRLyrae_contaminant(non-WD),True,True,2459844.9706640127
512114200006644,209547925,2459849.9795241728,59849.479259300002,17.7803173,0.0264776144,0,zg,93.205330599999996,15.1117217,1.34500003,-0.0370000005,20220927479259,512,0xe,0x2,20.9899998,26.3311768,0.0205553118,-0.067512773,5.58780675e-06,30,1.227,1,3345661467822106624,zg,59849,,RRLyrae_contaminant(non-WD),True,True,2459849.9801594233
512114200006644,209750204,2459852.0025117532,59851.502048599999,17.7337551,0.0258608889,0,zg,93.205350499999994,15.1117019,1.14300001,-0.0250000004,20220929502025,512,0xe,0x2,21.2299995,26.2905502,0.021787541,-0.057585869,6.23510823e-06,30,1.13900006,1,3345661467822106624,zg,59851,,RRLyrae_contaminant(non-WD),True,True,2459852.0031469008
512114200006644,210147887,2459855.9797289073,59855.478877299996,17.6445389,0.0247449875,0,zg,93.205341700000005,15.111720699999999,0.910000026,-0.0219999999,20221003478877,512,0xe,0x2,21.4599991,26.2977142,0.0222795084,-0.0604963526,6.51616119e-06,30,1.171,1,3345661467822106624,zg,59855,,RRLyrae_contaminant(non-WD),True,True,2459855.9803638477
512114200006644,210842275,2459862.924275504,59862.422754599997,17.5910606,0.0241153706,0,zg,93.205338800000007,15.1116945,0.796000004,-0.0219999999,20221010422755,512,0xe,0x2,20.0799999,26.3081875,0.0278912932,-0.0526657701,1.004357e-05,30,1.32700002,1,3345661467822106624,zg,59862,,RRLyrae_contaminant(non-WD),True,True,2459862.9249100843
512114200006644,211046297,2459864.9646888482,59864.462974499998,17.8019619,0.0267726872,0,zg,93.205359700000002,15.1116998,0.773999989,-0.0250000004,20221012462975,512,0xe,0x2,20.25,26.3292961,0.024990242,-0.0667050332,8.10066285e-06,30,1.14699996,1,3345661467822106624,zg,59864,,RRLyrae_contaminant(non-WD),True,True,2459864.9653233248
512114200006644,211247912,2459866.981024045,59866.479120399999,17.7174549,0.0256506763,0,zg,93.205349999999996,15.111712600000001,0.671999991,0.00499999989,20221014479120,512,0xe,0x2,20.1800003,26.3491936,0.0255130809,-0.0458320975,8.42239569e-06,30,1.10399997,1,3345661467822106624,zg,59866,,RRLyrae_contaminant(non-WD),True,True,2459866.9816584163
512114200006644,212250505,2459877.0078676343,59876.505057900002,17.4963837,0.023068212,0,zg,93.205339699999996,15.111727800000001,0.721000016,0.0109999999,20221024504954,512,0xe,0x2,20.1499996,26.3501015,0.0294853095,-0.0536613464,1.12061134e-05,30,1.07799995,1,3345661467822106624,zg,59876,,RRLyrae_contaminant(non-WD),True,True,2459877.0085014859
512114200006644,212443927,2459878.9422470336,59878.439270800001,17.6468239,0.0247725323,0,zg,93.205360299999995,15.1117145,1.01900005,-0.0540000014,20221026439259,512,0xe,0x2,20.7600002,26.351263,0.0204315744,-0.0665302575,5.42628004e-06,30,1.11600006,1,3345661467822106624,zg,59878,,RRLyrae_contaminant(non-WD),True,True,2459878.9428807870
1558107100002704,212544865,2459879.9517192799,59879.448657399997,17.84202,0.0245744269,0,zg,93.2053777,15.1117168,0.238999993,-0,20221027448657,1558,0x7,0x1,20.6000004,26.3567924,0.0230985507,-0.0904410481,7.69334565e-06,30,1.07700002,2,3345661467822106624,zg,59879,,RRLyrae_contaminant(non-WD),True,True,2459879.9523529825
512114200006644,212639618,2459880.8993220404,59880.396180600001,17.6082249,0.0243143644,0,zg,93.205340899999996,15.1117182,1.23000002,-0.074000001,20221028396146,512,0xe,0x2,21.0900002,26.3315639,0.0216024835,-0.062932469,6.12296617e-06,30,1.22099996,1,3345661467822106624,zg,59880,,RRLyrae_contaminant(non-WD),True,True,2459880.8999556908
1558107100002704,212743159,2459881.9348246926,59881.431597199997,17.7690468,0.023622999,0,zg,93.205346300000002,15.1117045,1.273,-0.0879999995,20221029431586,1558,0x7,0x1,21.2299995,26.3597431,0.0186488852,-0.0906316862,5.1106249e-06,30,1.09599996,2,3345661467822106624,zg,59881,,RRLyrae_contaminant(non-WD),True,True,2459881.9354582904
512114200006644,213338100,2459887.8847085163,59887.381006900003,17.5634766,0.0238015857,0,zg,93.205356699999996,15.111742400000001,0.902999997,0.0250000004,20221104381007,512,0xe,0x2,19.9699993,26.3286877,0.0298366491,-0.0442491658,1.18268363e-05,30,1.20599997,1,3345661467822106624,zg,59887,,RRLyrae_contaminant(non-WD),True,True,2459887.8853418068
512114200006644,213540293,2459889.9067941708,59889.402939799998,17.8634319,0.0276407618,0,zg,93.205345899999998,15.1117276,0.83099997,-0.0109999999,20221106402928,512,0xe,0x2,19.8600006,26.3475189,0.0300229024,-0.0447665825,1.1801375e-05,30,1.12800002,1,3345661467822106624,zg,59889,,RRLyrae_contaminant(non-WD),True,True,2459889.9074273566
512114200006644,214239037,2459896.8947163881,59896.390370399997,17.8203354,0.0270274431,0,zg,93.205360999999996,15.1117294,0.94599998,-0.023,20221113390370,512,0xe,0x2,19.5300007,26.3180828,0.0343503244,-0.0375736654,1.5843967e-05,30,1.11500001,1,3345661467822106624,zg,59896,,RRLyrae_contaminant(non-WD),True,True,2459896.8953492139
512114200006644,214631912,2459900.8237161026,59900.319120400003,17.8518639,0.0274739303,0,zg,93.205352599999998,15.111685100000001,0.50999999,0.0350000001,20221117319109,512,0xe,0x2,19.4300003,26.3147297,0.0510533042,-0.0391675867,3.67853972e-05,30,1.32599998,1,3345661467822106624,zg,59900,,RRLyrae_contaminant(non-WD),True,True,2459900.8243487254
1558107100002704,214645518,2459900.9597892291,59900.4551852,17.8104134,0.0241547897,0,zg,93.2053461,15.111726600000001,1.01199996,-0.0189999994,20221117455174,1558,0x7,0x1,20.3899994,26.3665733,0.0245258454,-0.0549456179,8.59421107e-06,30,1.06200004,2,3345661467822106624,zg,59900,,RRLyrae_contaminant(non-WD),True,True,2459900.9604218439
1558107100002704,214743057,2459901.9352413798,59901.430578699998,17.701952,0.0228009243,0,zg,93.205344100000005,15.111706999999999,0.342000008,-0.00700000022,20221118430567,1558,0x7,0x1,21.1800003,26.3993168,0.0175908934,-0.0995359868,4.45661226e-06,30,1.051,2,3345661467822106624,zg,59901,,RRLyrae_contaminant(non-WD),True,True,2459901.9358739443
512114200006644,214841531,2459902.9200330651,59902.415312500001,17.7738094,0.0263899509,0,zg,93.205349499999997,15.1117516,0.660000026,0.00600000005,20221119415255,512,0xe,0x2,19.9200001,26.3552608,0.0329900272,-0.0574152693,1.42454446e-05,30,1.07500005,1,3345661467822106624,zg,59902,,RRLyrae_contaminant(non-WD),True,True,2459902.9206655785
512114200006644,215041353,2459904.918363953,59904.413530099999,17.7620831,0.0262331963,0,zg,93.205340500000005,15.1117144,0.684000015,-0.0869999975,20221121413519,512,0xe,0x2,20.8600006,26.1633644,0.023897415,-0.063744992,8.51523055e-06,30,1.074,1,3345661467822106624,zg,59904,,RRLyrae_contaminant(non-WD),True,True,2459904.9189963634
512114200006644,215235406,2459906.8590008807,59906.354062500002,17.8580837,0.027563436,0,zg,93.205343999999997,15.1117185,1.17200005,-0.0120000001,20221123354051,512,0xe,0x2,21,26.3759918,0.0202678572,-0.0852265805,5.46460615e-06,30,1.13399994,1,3345661467822106624,zg,59906,,RRLyrae_contaminant(non-WD),True,True,2459906.8596331910
1558107100002704,215438818,2459908.8932249243,59908.388182900002,17.6603775,0.022315653,0,zg,93.205340000000007,15.1117019,1.01600003,-0.0250000004,20221125388183,1558,0x7,0x1,20.7800007,26.4005508,0.0202974025,-0.105100773,5.84902591e-06,30,1.05700004,2,3345661467822106624,zg,59908,,RRLyrae_contaminant(non-WD),True,True,2459908.8938571298
512114200006644,215535640,2459909.8614896638,59909.356400500001,17.7735329,0.0263862368,0,zg,93.205326700000001,15.111712499999999,1.10899997,-0.0390000008,20221126356331,512,0xe,0x2,21.2399998,26.3598022,0.0197511315,-0.0629457086,5.17345688e-06,30,1.11300004,1,3345661467822106624,zg,59909,,RRLyrae_contaminant(non-WD),True,True,2459909.8621218186
1558107100002704,215536604,2459909.8711313279,59909.366041699999,17.8030853,0.0240591634,0,zg,93.205345100000002,15.111699700000001,0.569000006,-0.0280000009,20221126366019,1558,0x7,0x1,21.3600006,26.3784637,0.0171439722,-0.0805000737,4.26714405e-06,30,1.07799995,2,3345661467822106624,zg,59909,,RRLyrae_contaminant(non-WD),True,True,2459909.8717634832
1558107100002704,215645179,2459910.9569347762,59910.451794000001,17.77211,0.0236617159,0,zg,93.205365200000003,15.111705799999999,0.765999973,-0.00600000005,20221127451782,1558,0x7,0x1,21.1700001,26.4058857,0.0193432868,-0.117017627,5.45132616e-06,30,1.09399998,2,3345661467822106624,zg,59910,,RRLyrae_contaminant(non-WD),True,True,2459910.9575668764
512114200006644,215933804,2459913.84331189,59913.338043999996,17.8067856,0.0268391948,0,zg,93.2053504,15.111710199999999,0.763000011,0.0480000004,20221130338032,512,0xe,0x2,21.1399994,26.3615227,0.0191982873,-0.071488373,4.85415876e-06,30,1.12699997,1,3345661467822106624,zg,59913,,RRLyrae_contaminant(non-WD),True,True,2459913.8439438404
512114200006644,217831798,2459932.8237519241,59932.317986100003,17.6302013,0.0245733857,0,zg,93.205369099999999,15.1117177,1.28699994,0.177000001,20221219317975,512,0xe,0x2,21,26.3358135,0.0219317693,-0.0470374152,6.29408351e-06,30,1.08200002,1,3345661467822106624,zg,59932,,RRLyrae_contaminant(non-WD),True,True,2459932.8243828961
512114200006644,218032706,2459934.8328429088,59934.327060199998,17.7933998,0.0266553257,0,zg,93.205348599999994,15.111720999999999,0.621999979,0.0130000003,20221221327049,512,0xe,0x2,21.0699997,26.3439617,0.022023933,-0.0619700365,6.38241727e-06,30,1.07500005,1,3345661467822106624,zg,59934,,RRLyrae_contaminant(non-WD),True,True,2459934.8334737769
1558107100002704,218127093,2459935.7767256876,59935.270937499998,17.7253685,0.0230822731,0,zg,93.205306800000002,15.11172,1.10000002,-0.0729999989,20221222270891,1558,0x7,0x1,20.8899994,26.2423038,0.0192062818,-0.0905950293,5.34363562e-06,30,1.125,2,3345661467822106624,zg,59935,,RRLyrae_contaminant(non-WD),True,True,2459935.7773565073
512114200006644,218233164,2459936.8374360087,59936.331643500002,17.82267,0.0270600934,0,zg,93.205353099999996,15.1117154,1.63499999,-0.0160000008,20221223331632,512,0xe,0x2,21.2999992,26.3464546,0.0194252674,-0.0610824414,4.99253611e-06,30,1.074,1,3345661467822106624,zg,59936,,RRLyrae_contaminant(non-WD),True,True,2459936.8380667740
512114200006644,218628275,2459940.7885457478,59940.282754599997,17.6854248,0.0252459403,0,zg,93.205352599999998,15.1117103,0.922999978,-0.00999999978,20221227282720,512,0xe,0x2,20.7800007,26.2382355,0.0215547122,-0.0648481473,6.05652895e-06,30,1.09599996,1,3345661467822106624,zg,59940,,RRLyrae_contaminant(non-WD),True,True,2459940.7891763099
512114200006644,221325689,2459967.7619672553,59967.2568981,17.5770664,0.0239552651,0,zg,93.205341099999998,15.111735700000001,0.74000001,0.0199999996,20230123256898,512,0xe,0x2,19.8299999,26.3243046,0.0391980223,-0.0512697659,2.02858064e-05,30,1.07799995,1,3345661467822106624,zg,59967,,RRLyrae_contaminant(non-WD),True,True,2459967.7625964340
512114200006644,225926188,2460013.7634368651,60013.261886599998,17.5586739,0.0237476919,0,zg,93.205332100000007,15.111693300000001,0.906000018,0.0560000017,20230310261887,512,0xe,0x2,19.0200005,26.0656967,0.0455902778,-0.0396105163,3.74517986e-05,30,1.62600005,1,3345661467822106624,zg,60013,,RRLyrae_contaminant(non-WD),True,True,2460013.7640637085
512114200006644,227616157,2460030.6614715559,60030.161574099999,17.5870609,0.0240694191,0,zg,93.205350600000003,15.111721599999999,0.672999978,-0.064000003,20230327161562,512,0xe,0x2,20.5900002,26.2784843,0.0218575988,-0.0532250963,6.32367937e-06,30,1.24800003,1,3345661467822106624,zg,60030,,RRLyrae_contaminant(non-WD),True,True,2460030.6620975481
512114200006644,228216348,2460036.6627926603,60036.163483800003,17.790432,0.0266148336,0,zg,93.205357199999995,15.111720500000001,1.07700002,-0.105999999,20230402163484,512,0xe,0x2,20.2099991,26.2651081,0.0259639211,-0.0526739433,8.71014618e-06,30,1.34099996,1,3345661467822106624,zg,60036,,RRLyrae_contaminant(non-WD),True,True,2460036.6634183517
512114200006644,229515851,2460049.6565927737,60049.1585185,17.8270283,0.0271212254,0,zg,93.205352399999995,15.111730400000001,1.70500004,-0.0439999998,20230415158507,512,0xe,0x2,20.4099998,26.1688614,0.02343053,-0.0542167202,7.19809304e-06,30,1.574,1,3345661467822106624,zg,60049,,RRLyrae_contaminant(non-WD),True,True,2460049.6572178178
512114200006644,229720583,2460051.7037208667,60051.205833300002,17.6361504,0.024644332,0,zg,93.205362500000007,15.11172,1.11899996,0.0280000009,20230417205833,512,0xe,0x2,20.6299992,26.0815601,0.0225280132,-0.0384587161,6.6339544e-06,30,2.4849999,1,3345661467822106624,zg,60051,,RRLyrae_contaminant(non-WD),True,True,2460051.7043458079
512114200006644,243745008,2460191.9481151593,60191.450081000003,17.590786,0.0241122153,0,zg,93.205292499999999,15.111693300000001,0.890999973,-0.0309999995,20230904450069,512,0xe,0x2,19.3500004,26.1788139,0.0426436663,-0.0268724766,2.5823294e-05,30,2.13199997,1,3345661467822106624,zg,60191,,RRLyrae_contaminant(non-WD),True,True,2460191.9487332809
512114200006644,244248611,2460196.9846108784,60196.486111099999,17.7325554,0.0258453228,0,zg,93.205362800000003,15.1117217,0.763000011,-0.0209999997,20230909486111,512,0xe,0x2,20.4300003,26.1864014,0.0253816843,-0.0298176222,8.35462743e-06,30,1.47599995,1,3345661467822106624,zg,60196,,RRLyrae_contaminant(non-WD),True,True,2460196.9852287690
512114200006644,244649366,2460200.9925483759,60200.493669000003,17.8310852,0.0271783452,0,zg,93.205348499999999,15.111701500000001,0.500999987,-0.0270000007,20230913493657,512,0xe,0x2,21.3299999,26.2956181,0.0205984749,-0.0640398636,5.61940715e-06,30,1.347,1,3345661467822106624,zg,60200,,RRLyrae_contaminant(non-WD),True,True,2460200.9931660770
512114200006644,244942598,2460203.9251448205,60203.4259838,17.6303368,0.0245750044,0,zg,93.205390399999999,15.1117255,1.41700006,-0.00200000009,20230916425949,512,0xe,0x2,20.7399998,26.1762085,0.0299002808,-0.0653186217,1.17941736e-05,30,1.96700001,1,3345661467822106624,zg,60203,,RRLyrae_contaminant(non-WD),True,True,2460203.9257623879
