source_id,night_mjd,night_date,mag_binned,mag_err,n_exp,wd_class,year
GaiaDR3_1228266814506156928,59441,2021-08-15,15.909824,0.014414,1,unclassified,2021
GaiaDR3_1228266814506156928,59443,2021-08-17,15.903503,0.014401,1,unclassified,2021
GaiaDR3_1228266814506156928,59453,2021-08-27,15.902042,0.014398,1,unclassified,2021
GaiaDR3_1228266814506156928,59600,2022-01-21,15.8745,0.011221,2,unclassified,2022
GaiaDR3_1228266814506156928,59623,2022-02-13,15.883032,0.011234,2,unclassified,2022
GaiaDR3_1228266814506156928,59625,2022-02-15,15.870938,0.014336,1,unclassified,2022
GaiaDR3_1228266814506156928,59627,2022-02-17,15.900702,0.009902,1,unclassified,2022
GaiaDR3_1228266814506156928,59628,2022-02-18,15.874171,0.011229,2,unclassified,2022
GaiaDR3_1228266814506156928,59630,2022-02-20,15.867467,0.011216,2,unclassified,2022
GaiaDR3_1228266814506156928,59636,2022-02-26,15.876643,0.009861,1,unclassified,2022
GaiaDR3_1228266814506156928,59637,2022-02-27,15.853145,0.017414,1,unclassified,2022
GaiaDR3_1228266814506156928,59639,2022-03-01,15.859313,0.011222,2,unclassified,2022
GaiaDR3_1228266814506156928,59641,2022-03-03,15.892711,0.014379,1,unclassified,2022
GaiaDR3_1228266814506156928,59675,2022-04-06,15.88532,0.015135,2,unclassified,2022
GaiaDR3_1228266814506156928,59677,2022-04-08,15.881356,0.011244,2,unclassified,2022
GaiaDR3_1228266814506156928,59679,2022-04-10,15.889863,0.013267,2,unclassified,2022
GaiaDR3_1228266814506156928,59682,2022-04-13,15.886656,0.01034,4,unclassified,2022
GaiaDR3_1228266814506156928,59683,2022-04-14,15.901774,0.00966,2,unclassified,2022
GaiaDR3_1228266814506156928,59684,2022-04-15,15.894972,0.008708,4,unclassified,2022
GaiaDR3_1228266814506156928,59686,2022-04-17,15.867942,0.017414,1,unclassified,2022
GaiaDR3_1228266814506156928,59687,2022-04-18,15.895757,0.017416,1,unclassified,2022
GaiaDR3_1228266814506156928,59689,2022-04-20,15.906397,0.010434,3,unclassified,2022
GaiaDR3_1228266814506156928,59690,2022-04-21,15.882949,0.011238,2,unclassified,2022
GaiaDR3_1228266814506156928,59693,2022-04-24,15.861366,0.008707,4,unclassified,2022
GaiaDR3_1228266814506156928,59694,2022-04-25,15.864188,0.012834,4,unclassified,2022
GaiaDR3_1228266814506156928,59697,2022-04-28,15.892823,0.008302,3,unclassified,2022
GaiaDR3_1228266814506156928,59699,2022-04-30,15.871298,0.010832,5,unclassified,2022
GaiaDR3_1228266814506156928,59700,2022-05-01,15.876126,0.010758,4,unclassified,2022
GaiaDR3_1228266814506156928,59701,2022-05-02,15.887646,0.009791,3,unclassified,2022
GaiaDR3_1228266814506156928,59702,2022-05-03,15.898025,0.008308,3,unclassified,2022
GaiaDR3_1228266814506156928,59710,2022-05-11,15.909368,0.012697,3,unclassified,2022
GaiaDR3_1228266814506156928,59711,2022-05-12,15.892869,0.00719,4,unclassified,2022
GaiaDR3_1228266814506156928,59712,2022-05-13,15.909843,0.014414,1,unclassified,2022
GaiaDR3_1228266814506156928,59713,2022-05-14,15.905184,0.008333,3,unclassified,2022
GaiaDR3_1228266814506156928,59714,2022-05-15,15.918965,0.010206,2,unclassified,2022
GaiaDR3_1228266814506156928,59715,2022-05-16,15.903206,0.011248,2,unclassified,2022
GaiaDR3_1228266814506156928,59722,2022-05-23,15.896208,0.008306,3,unclassified,2022
GaiaDR3_1228266814506156928,59724,2022-05-25,15.902534,0.014399,1,unclassified,2022
GaiaDR3_1228266814506156928,59726,2022-05-27,15.901633,0.014398,1,unclassified,2022
GaiaDR3_1228266814506156928,59729,2022-05-30,15.892082,0.014378,1,unclassified,2022
GaiaDR3_1228266814506156928,59731,2022-06-01,15.910032,0.014415,1,unclassified,2022
GaiaDR3_1228266814506156928,59732,2022-06-02,15.868504,0.017414,1,unclassified,2022
GaiaDR3_1228266814506156928,59734,2022-06-04,15.852648,0.017414,1,unclassified,2022
GaiaDR3_1228266814506156928,59735,2022-06-05,15.902522,0.014399,1,unclassified,2022
GaiaDR3_1228266814506156928,59736,2022-06-06,15.866709,0.017414,1,unclassified,2022
GaiaDR3_1228266814506156928,59737,2022-06-07,15.910454,0.014416,1,unclassified,2022
GaiaDR3_1228266814506156928,59738,2022-06-08,15.8778,0.017415,1,unclassified,2022
GaiaDR3_1228266814506156928,59739,2022-06-09,15.896966,0.014388,1,unclassified,2022
GaiaDR3_1228266814506156928,59740,2022-06-10,15.912014,0.017419,1,unclassified,2022
GaiaDR3_1228266814506156928,59741,2022-06-11,15.893692,0.008582,2,unclassified,2022
GaiaDR3_1228266814506156928,59742,2022-06-12,15.87465,0.017414,1,unclassified,2022
GaiaDR3_1228266814506156928,59743,2022-06-13,15.904483,0.014403,1,unclassified,2022
GaiaDR3_1228266814506156928,59744,2022-06-14,15.889302,0.017415,1,unclassified,2022
GaiaDR3_1228266814506156928,59747,2022-06-17,15.902544,0.014399,1,unclassified,2022
GaiaDR3_1228266814506156928,59748,2022-06-18,15.858782,0.017414,1,unclassified,2022
GaiaDR3_1228266814506156928,59751,2022-06-21,15.897842,0.01439,1,unclassified,2022
GaiaDR3_1228266814506156928,59752,2022-06-22,15.864192,0.017414,1,unclassified,2022
GaiaDR3_1228266814506156928,59754,2022-06-24,15.869178,0.017414,1,unclassified,2022
GaiaDR3_1228266814506156928,59756,2022-06-26,15.896997,0.014388,1,unclassified,2022
GaiaDR3_1228266814506156928,59757,2022-06-27,15.878176,0.012314,2,unclassified,2022
GaiaDR3_1228266814506156928,59759,2022-06-29,15.868323,0.017414,1,unclassified,2022
GaiaDR3_1228266814506156928,59760,2022-06-30,15.891468,0.014377,1,unclassified,2022
GaiaDR3_1228266814506156928,59762,2022-07-02,15.906431,0.014407,1,unclassified,2022
GaiaDR3_1228266814506156928,59763,2022-07-03,15.886134,0.017415,1,unclassified,2022
GaiaDR3_1228266814506156928,59765,2022-07-05,15.887619,0.017415,1,unclassified,2022
GaiaDR3_1228266814506156928,59766,2022-07-06,15.908527,0.014412,1,unclassified,2022
GaiaDR3_1228266814506156928,59768,2022-07-08,15.882008,0.008707,4,unclassified,2022
GaiaDR3_1228266814506156928,59769,2022-07-09,15.917675,0.014431,1,unclassified,2022
GaiaDR3_1228266814506156928,59770,2022-07-10,15.894803,0.012315,2,unclassified,2022
GaiaDR3_1228266814506156928,59771,2022-07-11,15.907632,0.00832,3,unclassified,2022
GaiaDR3_1228266814506156928,59782,2022-07-22,15.921108,0.014438,1,unclassified,2022
GaiaDR3_1228266814506156928,59794,2022-08-03,15.923524,0.014443,1,unclassified,2022
GaiaDR3_1228266814506156928,59803,2022-08-12,15.897939,0.01439,1,unclassified,2022
GaiaDR3_1228266814506156928,59839,2022-09-17,15.898369,0.005299,9,unclassified,2022
GaiaDR3_1228266814506156928,59840,2022-09-18,15.907043,0.005035,10,unclassified,2022
GaiaDR3_1228266814506156928,59841,2022-09-19,15.891515,0.0084,5,unclassified,2022
GaiaDR3_1228266814506156928,59923,2022-12-10,15.922817,0.017421,1,unclassified,2022
GaiaDR3_1228266814506156928,59930,2022-12-17,15.921871,0.017421,1,unclassified,2022
GaiaDR3_1228266814506156928,59935,2022-12-22,15.899668,0.017417,1,unclassified,2022
GaiaDR3_1228266814506156928,59936,2022-12-23,15.908514,0.014412,1,unclassified,2022
GaiaDR3_1228266814506156928,59937,2022-12-24,15.881116,0.017415,1,unclassified,2022
GaiaDR3_1228266814506156928,59951,2023-01-07,15.891891,0.014378,1,unclassified,2023
GaiaDR3_1228266814506156928,59956,2023-01-12,15.89104,0.017416,1,unclassified,2023
GaiaDR3_1228266814506156928,59969,2023-01-25,15.902156,0.014399,1,unclassified,2023
GaiaDR3_1228266814506156928,59971,2023-01-27,15.896516,0.014387,1,unclassified,2023
GaiaDR3_1228266814506156928,59977,2023-02-02,15.91613,0.014427,1,unclassified,2023
GaiaDR3_1228266814506156928,59984,2023-02-09,15.908123,0.014411,1,unclassified,2023
GaiaDR3_1228266814506156928,59987,2023-02-12,15.903329,0.014401,1,unclassified,2023
GaiaDR3_1228266814506156928,59994,2023-02-19,15.91252,0.01442,1,unclassified,2023
GaiaDR3_1228266814506156928,60016,2023-03-13,15.908805,0.011261,2,unclassified,2023
GaiaDR3_1228266814506156928,60032,2023-03-29,15.888034,0.011245,2,unclassified,2023
GaiaDR3_1228266814506156928,60036,2023-04-02,15.859378,0.009832,1,unclassified,2023
GaiaDR3_1228266814506156928,60042,2023-04-08,15.926667,0.011271,2,unclassified,2023
GaiaDR3_1228266814506156928,60043,2023-04-09,15.889627,0.009883,1,unclassified,2023
GaiaDR3_1228266814506156928,60044,2023-04-10,15.890219,0.011241,2,unclassified,2023
GaiaDR3_1228266814506156928,60045,2023-04-11,15.901079,0.009903,1,unclassified,2023
GaiaDR3_1228266814506156928,60046,2023-04-12,15.904002,0.013051,2,unclassified,2023
GaiaDR3_1228266814506156928,60050,2023-04-16,15.912831,0.011266,2,unclassified,2023
GaiaDR3_1228266814506156928,60051,2023-04-17,15.890792,0.009885,1,unclassified,2023
GaiaDR3_1228266814506156928,60052,2023-04-18,15.876838,0.011472,4,unclassified,2023
GaiaDR3_1228266814506156928,60053,2023-04-19,15.904692,0.013191,2,unclassified,2023
GaiaDR3_1228266814506156928,60054,2023-04-20,15.892957,0.008708,4,unclassified,2023
GaiaDR3_1228266814506156928,60055,2023-04-21,15.889229,0.012315,2,unclassified,2023
GaiaDR3_1228266814506156928,60056,2023-04-22,15.875341,0.008801,4,unclassified,2023
GaiaDR3_1228266814506156928,60057,2023-04-23,15.896383,0.012315,2,unclassified,2023
GaiaDR3_1228266814506156928,60058,2023-04-24,15.887576,0.008254,4,unclassified,2023
GaiaDR3_1228266814506156928,60059,2023-04-25,15.879684,0.010054,3,unclassified,2023
GaiaDR3_1228266814506156928,60060,2023-04-26,15.882414,0.009162,4,unclassified,2023
GaiaDR3_1228266814506156928,60061,2023-04-27,15.882193,0.012314,2,unclassified,2023
GaiaDR3_1228266814506156928,60062,2023-04-28,15.901006,0.008314,3,unclassified,2023
GaiaDR3_1228266814506156928,60064,2023-04-30,15.909509,0.011258,2,unclassified,2023
GaiaDR3_1228266814506156928,60065,2023-05-01,15.886807,0.0104,3,unclassified,2023
GaiaDR3_1228266814506156928,60067,2023-05-03,15.909311,0.007957,4,unclassified,2023
GaiaDR3_1228266814506156928,60073,2023-05-09,15.91213,0.007208,4,unclassified,2023
GaiaDR3_1228266814506156928,60076,2023-05-12,15.910484,0.014416,1,unclassified,2023
GaiaDR3_1228266814506156928,60077,2023-05-13,15.906723,0.017418,1,unclassified,2023
GaiaDR3_1228266814506156928,60078,2023-05-14,15.917551,0.01443,1,unclassified,2023
GaiaDR3_1228266814506156928,60079,2023-05-15,15.889154,0.017415,1,unclassified,2023
GaiaDR3_1228266814506156928,60080,2023-05-16,15.905039,0.014404,1,unclassified,2023
GaiaDR3_1228266814506156928,60081,2023-05-17,15.874016,0.017414,1,unclassified,2023
GaiaDR3_1228266814506156928,60083,2023-05-19,15.897041,0.017416,1,unclassified,2023
GaiaDR3_1228266814506156928,60085,2023-05-21,15.881526,0.009644,2,unclassified,2023
GaiaDR3_1228266814506156928,60086,2023-05-22,15.896048,0.014386,1,unclassified,2023
GaiaDR3_1228266814506156928,60087,2023-05-23,15.890602,0.017416,1,unclassified,2023
GaiaDR3_1228266814506156928,60088,2023-05-24,15.887227,0.014368,1,unclassified,2023
GaiaDR3_1228266814506156928,60089,2023-05-25,15.880116,0.017415,1,unclassified,2023
GaiaDR3_1228266814506156928,60090,2023-05-26,15.881888,0.014358,1,unclassified,2023
GaiaDR3_1228266814506156928,60092,2023-05-28,15.893516,0.011248,2,unclassified,2023
GaiaDR3_1228266814506156928,60098,2023-06-03,15.912866,0.011252,2,unclassified,2023
GaiaDR3_1228266814506156928,60100,2023-06-05,15.900007,0.011241,2,unclassified,2023
GaiaDR3_1228266814506156928,60104,2023-06-09,15.898786,0.014392,1,unclassified,2023
GaiaDR3_1228266814506156928,60105,2023-06-10,15.885416,0.017415,1,unclassified,2023
GaiaDR3_1228266814506156928,60109,2023-06-14,15.91193,0.014419,1,unclassified,2023
GaiaDR3_1228266814506156928,60110,2023-06-15,15.8674,0.017414,1,unclassified,2023
GaiaDR3_1228266814506156928,60112,2023-06-17,15.887359,0.011236,2,unclassified,2023
GaiaDR3_1228266814506156928,60114,2023-06-19,15.892918,0.011248,2,unclassified,2023
GaiaDR3_1228266814506156928,60116,2023-06-21,15.905865,0.014406,1,unclassified,2023
GaiaDR3_1228266814506156928,60117,2023-06-22,15.878266,0.017415,1,unclassified,2023
GaiaDR3_1228266814506156928,60118,2023-06-23,15.907307,0.014409,1,unclassified,2023
GaiaDR3_1228266814506156928,60119,2023-06-24,15.886372,0.017415,1,unclassified,2023
GaiaDR3_1228266814506156928,60121,2023-06-26,15.885975,0.017415,1,unclassified,2023
GaiaDR3_1228266814506156928,60122,2023-06-27,15.886699,0.014367,1,unclassified,2023
GaiaDR3_1228266814506156928,60123,2023-06-28,15.907118,0.017418,1,unclassified,2023
GaiaDR3_1228266814506156928,60124,2023-06-29,15.935007,0.014467,1,unclassified,2023
GaiaDR3_1228266814506156928,60125,2023-06-30,15.883157,0.017415,1,unclassified,2023
GaiaDR3_1228266814506156928,60126,2023-07-01,15.887703,0.014369,1,unclassified,2023
GaiaDR3_1228266814506156928,60134,2023-07-09,15.888792,0.011239,2,unclassified,2023
GaiaDR3_1228266814506156928,60136,2023-07-11,15.89357,0.011832,2,unclassified,2023
GaiaDR3_1228266814506156928,60138,2023-07-13,15.901095,0.011244,2,unclassified,2023
GaiaDR3_1228266814506156928,60140,2023-07-15,15.880251,0.017415,1,unclassified,2023
GaiaDR3_1228266814506156928,60145,2023-07-20,15.90231,0.01124,2,unclassified,2023
GaiaDR3_1228266814506156928,60147,2023-07-22,15.897742,0.01439,1,unclassified,2023
GaiaDR3_1228266814506156928,60149,2023-07-24,15.881692,0.014357,1,unclassified,2023
GaiaDR3_1228266814506156928,60152,2023-07-27,15.892053,0.017416,1,unclassified,2023
GaiaDR3_1228266814506156928,60155,2023-07-30,15.887605,0.014369,1,unclassified,2023
GaiaDR3_1228266814506156928,60162,2023-08-06,15.903861,0.015963,2,unclassified,2023
GaiaDR3_1228266814506156928,60173,2023-08-17,15.917337,0.01742,1,unclassified,2023
GaiaDR3_1228266814506156928,60174,2023-08-18,15.923829,0.014444,1,unclassified,2023
GaiaDR3_1228266814506156928,60290,2023-12-12,15.877361,0.017415,1,unclassified,2023
GaiaDR3_1228266814506156928,60311,2024-01-02,15.891902,0.011238,2,unclassified,2024
GaiaDR3_1228266814506156928,60315,2024-01-06,15.891922,0.01124,2,unclassified,2024
GaiaDR3_1228266814506156928,60325,2024-01-16,15.903511,0.017417,1,unclassified,2024
GaiaDR3_1228266814506156928,60351,2024-02-11,15.885488,0.011236,2,unclassified,2024
GaiaDR3_1228266814506156928,60353,2024-02-13,15.919908,0.011267,2,unclassified,2024
GaiaDR3_1228266814506156928,60355,2024-02-15,15.892172,0.011251,2,unclassified,2024
GaiaDR3_1228266814506156928,60363,2024-02-23,15.90794,0.012326,2,unclassified,2024
GaiaDR3_1228266814506156928,60369,2024-02-29,15.902162,0.011247,2,unclassified,2024
GaiaDR3_1228266814506156928,60379,2024-03-10,15.885476,0.017415,1,unclassified,2024
GaiaDR3_1228266814506156928,60388,2024-03-19,15.907691,0.017418,1,unclassified,2024
GaiaDR3_1228266814506156928,60390,2024-03-21,15.917965,0.014431,1,unclassified,2024
GaiaDR3_1228266814506156928,60391,2024-03-22,15.915859,0.017419,1,unclassified,2024
GaiaDR3_1228266814506156928,60396,2024-03-27,15.90497,0.017417,1,unclassified,2024
GaiaDR3_1228266814506156928,60398,2024-03-29,15.915459,0.017419,1,unclassified,2024
GaiaDR3_1228266814506156928,60403,2024-04-03,15.906456,0.014407,1,unclassified,2024
GaiaDR3_1228266814506156928,60404,2024-04-04,15.882029,0.017415,1,unclassified,2024
GaiaDR3_1228266814506156928,60407,2024-04-07,15.92594,0.014448,1,unclassified,2024
GaiaDR3_1228266814506156928,60408,2024-04-08,15.900961,0.017417,1,unclassified,2024
GaiaDR3_1228266814506156928,60412,2024-04-12,15.897801,0.006435,5,unclassified,2024
GaiaDR3_1228266814506156928,60413,2024-04-13,15.900662,0.010266,3,unclassified,2024
GaiaDR3_1228266814506156928,60417,2024-04-17,15.909282,0.008708,4,unclassified,2024
GaiaDR3_1228266814506156928,60418,2024-04-18,15.90531,0.010055,3,unclassified,2024
GaiaDR3_1228266814506156928,60419,2024-04-19,15.90483,0.007789,5,unclassified,2024
GaiaDR3_1228266814506156928,60420,2024-04-20,15.910497,0.006448,5,unclassified,2024
GaiaDR3_1228266814506156928,60421,2024-04-21,15.926669,0.013383,4,unclassified,2024
GaiaDR3_1228266814506156928,60422,2024-04-22,15.918128,0.006459,5,unclassified,2024
GaiaDR3_1228266814506156928,60423,2024-04-23,15.906108,0.017418,1,unclassified,2024
GaiaDR3_1228266814506156928,60424,2024-04-24,15.917611,0.01443,1,unclassified,2024
GaiaDR3_1228266814506156928,60428,2024-04-28,15.90466,0.011243,2,unclassified,2024
GaiaDR3_1228266814506156928,60429,2024-04-29,15.904786,0.007788,5,unclassified,2024
GaiaDR3_1228266814506156928,60430,2024-04-30,15.91011,0.007214,4,unclassified,2024
GaiaDR3_1228266814506156928,60431,2024-05-01,15.926917,0.017422,1,unclassified,2024
GaiaDR3_1228266814506156928,60432,2024-05-02,15.890382,0.007956,4,unclassified,2024
GaiaDR3_1228266814506156928,60433,2024-05-03,15.900672,0.010312,3,unclassified,2024
GaiaDR3_1228266814506156928,60434,2024-05-04,15.899406,0.007789,5,unclassified,2024
GaiaDR3_1228266814506156928,60437,2024-05-07,15.900031,0.011251,2,unclassified,2024
GaiaDR3_1228266814506156928,60438,2024-05-08,15.897451,0.011253,2,unclassified,2024
GaiaDR3_1228266814506156928,60439,2024-05-09,15.902754,0.008314,3,unclassified,2024
GaiaDR3_1228266814506156928,60440,2024-05-10,15.903179,0.007788,5,unclassified,2024
GaiaDR3_1228266814506156928,60441,2024-05-11,15.892689,0.007962,4,unclassified,2024
GaiaDR3_1228266814506156928,60442,2024-05-12,15.895033,0.007788,5,unclassified,2024
GaiaDR3_1228266814506156928,60443,2024-05-13,15.913462,0.010198,2,unclassified,2024
GaiaDR3_1228266814506156928,60444,2024-05-14,15.907277,0.008323,3,unclassified,2024
GaiaDR3_1228266814506156928,60445,2024-05-15,15.910422,0.010193,2,unclassified,2024
GaiaDR3_1228266814506156928,60446,2024-05-16,15.900658,0.008324,3,unclassified,2024
GaiaDR3_1228266814506156928,60447,2024-05-17,15.898095,0.008308,3,unclassified,2024
GaiaDR3_1228266814506156928,60448,2024-05-18,15.894347,0.017416,1,unclassified,2024
GaiaDR3_1228266814506156928,60449,2024-05-19,15.908619,0.014412,1,unclassified,2024
GaiaDR3_1228266814506156928,60450,2024-05-20,15.927914,0.017422,1,unclassified,2024
GaiaDR3_1228266814506156928,60451,2024-05-21,15.92602,0.014448,1,unclassified,2024
GaiaDR3_1228266814506156928,60452,2024-05-22,15.915448,0.017419,1,unclassified,2024
GaiaDR3_1228266814506156928,60455,2024-05-25,15.917392,0.01443,1,unclassified,2024
GaiaDR3_1228266814506156928,60457,2024-05-27,15.88777,0.014369,1,unclassified,2024
GaiaDR3_1228266814506156928,60458,2024-05-28,15.91014,0.017418,1,unclassified,2024
GaiaDR3_1228266814506156928,60459,2024-05-29,15.90796,0.01441,1,unclassified,2024
GaiaDR3_1228266814506156928,60460,2024-05-30,15.890804,0.017416,1,unclassified,2024
GaiaDR3_1228266814506156928,60461,2024-05-31,15.89447,0.014383,1,unclassified,2024
GaiaDR3_1228266814506156928,60462,2024-06-01,15.877855,0.017415,1,unclassified,2024
GaiaDR3_1228266814506156928,60463,2024-06-02,15.920441,0.014436,1,unclassified,2024
GaiaDR3_1228266814506156928,60469,2024-06-08,15.896131,0.011243,2,unclassified,2024
GaiaDR3_1228266814506156928,60471,2024-06-10,15.883741,0.011233,2,unclassified,2024
GaiaDR3_1228266814506156928,60473,2024-06-12,15.896339,0.011248,2,unclassified,2024
GaiaDR3_1228266814506156928,60474,2024-06-13,15.849966,0.009816,1,unclassified,2024
GaiaDR3_1228266814506156928,60475,2024-06-14,15.901619,0.011243,2,unclassified,2024
GaiaDR3_1228266814506156928,60477,2024-06-16,15.900929,0.011249,2,unclassified,2024
GaiaDR3_1228266814506156928,60480,2024-06-19,15.907842,0.01441,1,unclassified,2024
GaiaDR3_1228266814506156928,60482,2024-06-21,15.905507,0.011262,2,unclassified,2024
GaiaDR3_1228266814506156928,60484,2024-06-23,15.90239,0.011259,2,unclassified,2024
GaiaDR3_1228266814506156928,60486,2024-06-25,15.788403,0.014183,1,unclassified,2024
GaiaDR3_1228266814506156928,60488,2024-06-27,15.897324,0.011254,2,unclassified,2024
GaiaDR3_1228266814506156928,60490,2024-06-29,15.907705,0.011259,2,unclassified,2024
GaiaDR3_1228266814506156928,60494,2024-07-03,15.901388,0.011599,2,unclassified,2024
GaiaDR3_1228266814506156928,60502,2024-07-11,15.900083,0.017417,1,unclassified,2024
GaiaDR3_1228266814506156928,60509,2024-07-18,15.886721,0.017415,1,unclassified,2024
GaiaDR3_1228266814506156928,60511,2024-07-20,15.924474,0.011267,2,unclassified,2024
GaiaDR3_1228266814506156928,60513,2024-07-22,15.894426,0.011242,2,unclassified,2024
GaiaDR3_1228266814506156928,60515,2024-07-24,15.909387,0.011258,2,unclassified,2024
GaiaDR3_1228266814506156928,60517,2024-07-26,15.882437,0.015769,2,unclassified,2024
GaiaDR3_1228266814506156928,60520,2024-07-29,15.900516,0.014395,1,unclassified,2024
GaiaDR3_1228266814506156928,60524,2024-08-02,15.900866,0.011247,2,unclassified,2024
GaiaDR3_1228266814506156928,60526,2024-08-04,15.913338,0.011264,2,unclassified,2024
GaiaDR3_1228266814506156928,60528,2024-08-06,15.91442,0.011252,2,unclassified,2024
GaiaDR3_1228266814506156928,60530,2024-08-08,15.900972,0.011245,2,unclassified,2024
GaiaDR3_1228266814506156928,60532,2024-08-10,15.914943,0.014425,1,unclassified,2024
GaiaDR3_1228266814506156928,60533,2024-08-11,15.918869,0.014433,1,unclassified,2024
GaiaDR3_1228266814506156928,60664,2024-12-20,15.925549,0.011268,2,unclassified,2024
GaiaDR3_1228266814506156928,60674,2024-12-30,15.886066,0.017415,1,unclassified,2024
GaiaDR3_1228266814506156928,60681,2025-01-06,15.904873,0.014404,1,unclassified,2025
GaiaDR3_1228266814506156928,60693,2025-01-18,15.916149,0.014427,1,unclassified,2025
GaiaDR3_1228266814506156928,60695,2025-01-20,15.917313,0.011257,2,unclassified,2025
GaiaDR3_1228266814506156928,60705,2025-01-30,15.902885,0.017417,1,unclassified,2025
GaiaDR3_1228266814506156928,60724,2025-02-18,15.920327,0.01742,1,unclassified,2025
GaiaDR3_1228266814506156928,60725,2025-02-19,15.916101,0.014427,1,unclassified,2025
GaiaDR3_1228266814506156928,60727,2025-02-21,15.912415,0.01442,1,unclassified,2025
GaiaDR3_1228266814506156928,60729,2025-02-23,15.915972,0.014427,1,unclassified,2025
GaiaDR3_1228266814506156928,60730,2025-02-24,15.905664,0.017418,1,unclassified,2025
GaiaDR3_1228266814506156928,60731,2025-02-25,15.906405,0.014407,1,unclassified,2025
GaiaDR3_1228266814506156928,60732,2025-02-26,15.894514,0.017416,1,unclassified,2025
GaiaDR3_1228266814506156928,60733,2025-02-27,15.901241,0.014397,1,unclassified,2025
GaiaDR3_1228266814506156928,60739,2025-03-05,15.902595,0.017417,1,unclassified,2025
GaiaDR3_1228266814506156928,60743,2025-03-09,15.896851,0.014388,1,unclassified,2025
GaiaDR3_1228266814506156928,60750,2025-03-16,15.924511,0.014445,1,unclassified,2025
GaiaDR3_1228266814506156928,60753,2025-03-19,15.909898,0.014414,1,unclassified,2025
GaiaDR3_1228266814506156928,60754,2025-03-20,15.92975,0.017422,1,unclassified,2025
GaiaDR3_1228266814506156928,60755,2025-03-21,15.906729,0.014408,1,unclassified,2025
GaiaDR3_1228266814506156928,60757,2025-03-23,15.895831,0.014386,1,unclassified,2025
GaiaDR3_1228266814506156928,60758,2025-03-24,15.896247,0.017416,1,unclassified,2025
GaiaDR3_1228266814506156928,60759,2025-03-25,15.907142,0.014409,1,unclassified,2025
GaiaDR3_1228266814506156928,60773,2025-04-08,15.904496,0.011254,2,unclassified,2025
GaiaDR3_1228266814506156928,60775,2025-04-10,15.897567,0.013779,2,unclassified,2025
GaiaDR3_1228266814506156928,60785,2025-04-20,15.895813,0.011239,2,unclassified,2025
GaiaDR3_1228266814506156928,60787,2025-04-22,15.896896,0.011247,2,unclassified,2025
GaiaDR3_1228266814506156928,60789,2025-04-24,15.914131,0.014423,1,unclassified,2025
GaiaDR3_1228266814506156928,60794,2025-04-29,15.895291,0.012478,2,unclassified,2025
GaiaDR3_1228266814506156928,60797,2025-05-02,15.903378,0.011255,2,unclassified,2025
GaiaDR3_1228266814506156928,60803,2025-05-08,15.915854,0.01125,2,unclassified,2025
GaiaDR3_1228266814506156928,60805,2025-05-10,15.910714,0.01125,2,unclassified,2025
GaiaDR3_1228266814506156928,60807,2025-05-12,15.91876,0.011252,2,unclassified,2025
GaiaDR3_1228266814506156928,60811,2025-05-16,15.899968,0.015315,2,unclassified,2025
GaiaDR3_1228266814506156928,60816,2025-05-21,15.90202,0.017801,2,unclassified,2025
GaiaDR3_1228266814506156928,60818,2025-05-23,15.896025,0.011245,2,unclassified,2025
GaiaDR3_1228266814506156928,60820,2025-05-25,15.901149,0.01125,2,unclassified,2025
GaiaDR3_1228266814506156928,60822,2025-05-27,15.901901,0.011252,2,unclassified,2025
GaiaDR3_1228266814506156928,60824,2025-05-29,15.894786,0.011252,2,unclassified,2025
GaiaDR3_1228266814506156928,60829,2025-06-03,15.915958,0.01177,2,unclassified,2025
GaiaDR3_1228266814506156928,60831,2025-06-05,15.893099,0.017416,1,unclassified,2025
GaiaDR3_1228266814506156928,60832,2025-06-06,15.888985,0.014372,1,unclassified,2025
GaiaDR3_1228266814506156928,60833,2025-06-07,15.898957,0.017417,1,unclassified,2025
GaiaDR3_1228266814506156928,60834,2025-06-08,15.880172,0.014354,1,unclassified,2025
GaiaDR3_1228266814506156928,60835,2025-06-09,15.907648,0.017418,1,unclassified,2025
GaiaDR3_1228266814506156928,60836,2025-06-10,15.929014,0.014454,1,unclassified,2025
GaiaDR3_1228266814506156928,60837,2025-06-11,15.908775,0.017418,1,unclassified,2025
GaiaDR3_1228266814506156928,60838,2025-06-12,15.937964,0.014474,1,unclassified,2025
GaiaDR3_1228266814506156928,60839,2025-06-13,15.904394,0.017417,1,unclassified,2025
GaiaDR3_1228266814506156928,60840,2025-06-14,15.888169,0.01437,1,unclassified,2025
GaiaDR3_1228266814506156928,60842,2025-06-16,15.897235,0.011245,2,unclassified,2025
GaiaDR3_1228266814506156928,60846,2025-06-20,15.894452,0.011242,2,unclassified,2025
GaiaDR3_1228266814506156928,60848,2025-06-22,15.903696,0.011256,2,unclassified,2025
GaiaDR3_1228266814506156928,60852,2025-06-26,15.87575,0.017414,1,unclassified,2025
GaiaDR3_1228266814506156928,60856,2025-06-30,15.909993,0.011246,2,unclassified,2025
GaiaDR3_1228266814506156928,60858,2025-07-02,15.900425,0.011247,2,unclassified,2025
GaiaDR3_1228266814506156928,60860,2025-07-04,15.907046,0.011249,2,unclassified,2025
GaiaDR3_1228266814506156928,60900,2025-08-13,15.877247,0.011237,2,unclassified,2025
GaiaDR3_1228266814506156928,60902,2025-08-15,15.88662,0.014367,1,unclassified,2025
